carrier_id,client_id
0,27
0,40
0,41
0,52
0,0
0,1
0,7
0,8
0,10
0,11
0,13
0,16
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,28
0,29
0,32
0,34
0,37
0,39
0,43
0,44
0,45
0,46
0,48
0,51
0,53
0,54
0,2
0,6
0,17
0,26
0,31
0,33
0,38
0,3
0,4
0,5
0,9
0,12
0,14
0,15
0,25
0,30
0,35
0,36
0,42
0,47
0,49
0,50
0,55
1,27
1,40
1,41
1,52
1,0
1,1
1,7
1,8
1,10
1,11
1,13
1,16
1,18
1,19
1,20
1,21
1,22
1,23
1,24
1,28
1,29
1,32
1,34
1,37
1,39
1,43
1,44
1,45
1,46
1,48
1,51
1,53
1,54
2,0
2,1
2,7
2,8
2,10
2,11
2,13
2,16
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,28
2,29
2,32
2,34
2,37
2,39
2,43
2,44
2,45
2,46
2,48
2,51
2,53
2,54
2,2
2,6
2,17
2,26
2,31
2,33
2,38
3,2
3,6
3,17
3,26
3,31
3,33
3,38
3,3
3,4
3,5
3,9
3,12
3,14
3,15
3,25
3,30
3,35
3,36
3,42
3,47
3,49
3,50
3,55
4,27
4,40
4,41
4,52
4,3
4,4
4,5
4,9
4,12
4,14
4,15
4,25
4,30
4,35
4,36
4,42
4,47
4,49
4,50
4,55
