index,x,y
0,60.425,25.955
1,63.198,25.259
2,45.578,91.262
3,77.546,95.391
4,75.25,98.303
5,77.451,99.193
6,2.129,93.693
7,56.677,29.447
8,60.848,26.135
9,76.817,97.041
10,98.741,9.437
11,60.247,26.66
12,79.342,100.0
13,58.574,25.756
14,77.728,96.972
15,76.982,96.329
16,59.318,26.988
17,0.011,97.252
18,58.893,28.771
19,61.292,27.813
20,59.752,25.663
21,62.375,27.466
22,61.137,24.289
23,90.77,2.173
24,61.198,27.528
25,73.825,98.972
26,0.0,97.029
27,4.926,29.065
28,91.09,0.954
29,59.696,25.022
30,57.25,60.452
31,1.703,99.374
32,60.188,26.081
33,2.618,99.081
34,59.734,32.572
35,77.889,96.742
36,75.608,97.512
37,98.373,10.369
38,0.423,96.66
39,98.661,8.218
40,1.519,32.343
41,4.941,29.693
42,79.639,97.365
43,100.0,6.001
44,61.939,25.636
45,63.469,26.43
46,88.896,0.0
47,79.163,96.879
48,60.317,27.57
49,76.161,96.406
50,77.988,96.006
51,61.716,23.502
52,19.157,27.769
53,60.213,25.727
54,61.088,26.494
55,74.322,96.95
