carrier_id,client_id
0,0
0,1
0,2
0,4
0,5
0,7
0,9
0,11
0,14
0,15
0,17
0,18
0,19
0,20
0,21
0,23
0,25
0,26
0,29
0,30
0,32
0,34
0,36
0,38
0,40
0,41
0,43
0,45
0,46
0,48
0,51
0,53
0,54
0,56
0,59
0,64
0,66
0,68
0,69
0,70
0,73
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,88
0,90
0,91
0,92
0,93
0,94
0,96
0,98
0,99
0,103
0,105
0,106
0,107
0,110
0,111
0,113
0,114
0,115
0,116
0,118
0,122
0,124
0,50
0,72
0,100
0,119
0,121
0,3
0,8
0,10
0,12
0,13
0,22
0,24
0,27
0,28
0,31
0,33
0,35
0,37
0,39
0,44
0,47
0,49
0,52
0,58
0,60
0,61
0,63
0,65
0,67
0,71
0,74
0,83
0,84
0,85
0,86
0,87
0,89
0,101
0,102
0,104
0,108
0,109
0,112
0,117
0,120
0,123
0,6
0,16
0,42
0,55
0,57
0,62
0,95
0,97
1,0
1,1
1,2
1,4
1,5
1,7
1,9
1,11
1,14
1,15
1,17
1,18
1,19
1,20
1,21
1,23
1,25
1,26
1,29
1,30
1,32
1,34
1,36
1,38
1,40
1,41
1,43
1,45
1,46
1,48
1,51
1,53
1,54
1,56
1,59
1,64
1,66
1,68
1,69
1,70
1,73
1,75
1,76
1,77
1,78
1,79
1,80
1,81
1,82
1,88
1,90
1,91
1,92
1,93
1,94
1,96
1,98
1,99
1,103
1,105
1,106
1,107
1,110
1,111
1,113
1,114
1,115
1,116
1,118
1,122
1,124
1,50
1,72
1,100
1,119
1,121
2,50
2,72
2,100
2,119
2,121
2,3
2,8
2,10
2,12
2,13
2,22
2,24
2,27
2,28
2,31
2,33
2,35
2,37
2,39
2,44
2,47
2,49
2,52
2,58
2,60
2,61
2,63
2,65
2,67
2,71
2,74
2,83
2,84
2,85
2,86
2,87
2,89
2,101
2,102
2,104
2,108
2,109
2,112
2,117
2,120
2,123
3,3
3,8
3,10
3,12
3,13
3,22
3,24
3,27
3,28
3,31
3,33
3,35
3,37
3,39
3,44
3,47
3,49
3,52
3,58
3,60
3,61
3,63
3,65
3,67
3,71
3,74
3,83
3,84
3,85
3,86
3,87
3,89
3,101
3,102
3,104
3,108
3,109
3,112
3,117
3,120
3,123
3,6
3,16
3,42
3,55
3,57
3,62
3,95
3,97
4,0
4,1
4,2
4,4
4,5
4,7
4,9
4,11
4,14
4,15
4,17
4,18
4,19
4,20
4,21
4,23
4,25
4,26
4,29
4,30
4,32
4,34
4,36
4,38
4,40
4,41
4,43
4,45
4,46
4,48
4,51
4,53
4,54
4,56
4,59
4,64
4,66
4,68
4,69
4,70
4,73
4,75
4,76
4,77
4,78
4,79
4,80
4,81
4,82
4,88
4,90
4,91
4,92
4,93
4,94
4,96
4,98
4,99
4,103
4,105
4,106
4,107
4,110
4,111
4,113
4,114
4,115
4,116
4,118
4,122
4,124
4,6
4,16
4,42
4,55
4,57
4,62
4,95
4,97
