index,x,y
0,68.991,66.84
1,73.188,6.368
2,67.559,70.209
3,41.486,10.185
4,69.724,65.277
5,1.48,68.56
6,99.658,12.036
7,72.098,6.705
8,47.972,6.548
9,74.616,95.853
10,70.793,6.636
11,94.798,12.54
12,3.68,70.02
13,95.532,10.036
14,66.847,67.974
15,75.552,93.267
16,43.7,12.279
17,93.629,14.957
18,93.972,11.808
19,77.256,100.0
20,72.499,7.325
21,69.21,9.527
22,47.306,12.006
23,67.794,68.083
24,71.989,7.815
25,68.478,65.47
26,3.056,69.185
27,7.346,63.932
28,44.198,14.673
29,95.072,9.576
30,74.422,9.609
31,66.337,66.265
32,69.729,10.595
33,69.432,6.82
34,71.533,69.259
35,5.912,66.191
36,12.614,66.39
37,7.523,67.405
38,70.63,65.818
39,46.069,11.433
40,69.103,64.526
41,72.368,8.134
42,71.763,10.695
43,96.4,9.022
44,5.545,64.786
45,96.213,13.542
46,94.083,11.311
47,71.661,3.418
48,8.407,66.105
49,73.053,66.432
50,7.117,67.488
51,74.037,11.754
52,0.0,69.938
53,72.031,9.983
54,4.73,68.729
55,79.269,95.429
56,75.354,92.757
57,95.179,10.005
58,65.375,67.385
59,76.672,95.545
60,69.601,6.38
61,72.45,71.573
62,70.438,64.155
63,72.356,7.55
64,68.926,66.895
65,69.556,72.485
66,68.392,5.953
67,46.027,9.239
68,95.702,9.61
69,94.369,11.795
70,73.623,92.951
71,68.17,6.338
72,45.496,6.447
73,48.169,8.298
74,77.505,91.777
75,73.746,67.022
76,72.866,68.758
77,8.154,73.297
78,73.809,95.419
79,74.303,6.701
80,72.0,96.639
81,76.909,9.464
82,10.951,71.517
83,72.727,5.818
84,75.593,98.884
85,40.326,10.44
86,1.336,74.837
87,71.005,9.068
88,45.871,11.303
89,71.477,9.379
90,80.319,94.464
91,93.237,12.812
92,4.877,67.387
93,2.784,66.466
94,70.618,6.081
95,45.352,12.262
96,71.353,70.531
97,44.91,11.118
98,48.898,12.055
99,79.75,93.258
100,95.889,8.51
101,70.172,64.387
102,43.568,11.699
103,92.919,14.218
104,73.5,92.899
105,6.522,66.667
106,65.944,5.821
107,94.28,9.095
108,48.229,12.724
109,70.963,10.372
110,74.924,94.13
111,72.871,7.06
112,97.867,12.595
113,6.273,70.253
114,70.93,65.325
115,72.813,11.502
116,8.832,69.33
117,2.352,68.803
118,68.288,65.109
119,50.7,9.55
120,45.456,8.359
121,96.346,10.029
122,91.813,14.892
123,44.57,8.393
124,68.435,9.686
125,45.332,11.368
126,43.411,7.591
127,70.891,62.773
128,77.905,95.983
129,93.294,8.637
130,74.019,95.823
131,78.296,93.517
132,93.556,9.58
133,7.556,69.259
134,93.096,11.711
135,74.704,8.113
136,1.613,66.72
137,69.471,5.059
138,69.7,5.798
139,68.956,70.15
140,45.63,10.864
141,47.641,13.482
142,77.837,94.752
143,92.658,11.628
144,45.152,11.015
145,74.828,92.839
146,4.251,68.411
147,71.561,5.839
148,2.55,66.315
149,93.881,10.346
150,44.838,12.281
151,79.0,93.442
152,73.215,95.242
153,71.057,64.389
154,0.192,65.618
155,0.872,69.22
156,78.556,93.742
157,76.916,91.145
158,73.864,7.452
159,94.517,11.292
160,46.679,8.768
161,45.226,11.614
162,9.775,70.346
163,70.108,7.341
164,92.84,10.915
165,90.356,11.366
166,74.666,95.555
167,7.235,67.415
168,47.588,14.485
169,0.355,68.177
170,75.934,95.712
171,69.849,65.974
172,74.358,94.747
173,66.656,61.297
174,92.344,14.028
175,89.686,11.726
176,75.381,4.646
177,74.915,95.015
178,94.767,8.117
179,66.414,68.947
180,5.097,68.086
181,93.296,7.019
182,69.542,7.725
183,42.346,10.097
184,74.368,10.898
185,68.734,64.954
186,91.802,10.503
187,4.744,71.3
188,5.71,71.884
189,7.144,65.224
190,97.651,12.245
191,2.609,71.685
192,67.952,66.016
193,74.348,98.695
194,71.238,6.257
195,70.887,7.774
196,97.482,12.065
197,71.969,6.884
198,74.004,96.58
199,96.731,12.202
200,96.588,8.251
201,97.051,8.916
202,4.355,66.019
203,46.511,9.461
204,72.682,10.118
205,2.051,67.147
206,50.922,8.2
207,94.577,10.399
208,65.205,7.215
209,71.426,68.999
210,69.508,72.563
211,72.11,71.338
212,9.514,67.422
213,5.459,67.162
214,47.415,9.835
215,70.303,7.189
216,91.44,7.65
217,66.798,7.239
218,72.09,3.918
219,44.675,9.113
220,92.548,12.654
221,68.582,7.233
222,77.138,94.314
223,77.98,97.716
224,8.747,71.054
225,70.234,7.563
226,92.859,9.773
227,10.701,72.91
228,72.428,9.348
229,69.715,9.077
230,69.717,69.77
231,72.09,5.663
232,41.625,12.314
233,74.236,96.033
234,94.737,12.006
235,6.136,66.985
236,4.002,67.0
237,6.118,70.095
238,70.246,8.407
239,73.316,95.774
240,79.833,93.451
241,48.313,10.853
242,72.407,97.766
243,5.887,65.99
244,77.029,89.969
245,69.99,65.642
246,70.233,5.885
247,7.802,69.076
248,5.819,71.24
249,75.884,95.301
250,88.579,9.007
251,69.225,65.685
252,5.437,66.947
253,72.089,8.413
254,46.779,9.685
255,70.792,68.322
256,94.032,8.79
257,2.588,66.907
258,69.674,66.449
