carrier_id,client_id
0,3
0,8
0,16
0,22
0,28
0,39
0,67
0,72
0,73
0,85
0,88
0,95
0,97
0,98
0,102
0,108
0,120
0,123
0,125
0,126
0,140
0,141
0,144
0,150
0,160
0,161
0,168
0,183
0,203
0,214
0,219
0,232
0,241
0,254
0,259
0,266
0,270
0,273
0,274
0,275
0,279
0,281
0,282
0,285
0,288
0,295
0,300
0,301
0,308
0,311
0,322
0,324
0,325
0,336
0,337
0,340
0,344
0,345
0,349
0,354
0,367
0,393
0,404
0,408
0,411
0,416
0,426
0,429
0,436
0,448
0,450
0,473
0,487
0,491
0,500
0,508
0,509
0,510
0,511
0,515
0,524
0,531
0,538
0,544
0,548
0,549
0,551
0,560
0,563
0,564
0,572
0,579
0,583
0,584
0,587
0,597
0,598
0,606
0,613
0,619
0,623
0,628
0,643
0,653
0,661
0,665
0,668
0,1
0,6
0,7
0,10
0,11
0,13
0,17
0,18
0,20
0,21
0,24
0,29
0,30
0,32
0,33
0,41
0,42
0,43
0,45
0,46
0,47
0,51
0,53
0,57
0,60
0,63
0,66
0,68
0,69
0,71
0,79
0,81
0,83
0,87
0,89
0,91
0,94
0,100
0,103
0,106
0,107
0,109
0,111
0,112
0,115
0,119
0,121
0,122
0,124
0,129
0,132
0,134
0,135
0,137
0,138
0,143
0,147
0,149
0,158
0,159
0,163
0,164
0,165
0,174
0,175
0,176
0,178
0,181
0,182
0,184
0,186
0,190
0,194
0,195
0,196
0,197
0,199
0,200
0,201
0,204
0,206
0,207
0,208
0,215
0,216
0,217
0,218
0,220
0,221
0,225
0,226
0,228
0,229
0,231
0,234
0,238
0,246
0,250
0,253
0,256
0,263
0,264
0,278
0,283
0,287
0,289
0,290
0,297
0,298
0,303
0,305
0,310
0,312
0,314
0,317
0,319
0,323
0,326
0,327
0,330
0,332
0,335
0,339
0,347
0,352
0,353
0,356
0,362
0,366
0,369
0,370
0,372
0,386
0,387
0,391
0,392
0,395
0,397
0,399
0,400
0,402
0,403
0,407
0,410
0,412
0,413
0,418
0,421
0,423
0,425
0,428
0,433
0,434
0,435
0,438
0,439
0,440
0,441
0,444
0,447
0,449
0,454
0,456
0,458
0,459
0,463
0,468
0,469
0,479
0,481
0,483
0,484
0,486
0,490
0,492
0,493
0,494
0,496
0,497
0,499
0,504
0,505
0,507
0,514
0,516
0,517
0,520
0,526
0,533
0,540
0,542
0,545
0,550
0,552
0,553
0,554
0,555
0,557
0,565
0,566
0,567
0,573
0,581
0,585
0,586
0,588
0,591
0,592
0,596
0,599
0,609
0,614
0,616
0,618
0,625
0,627
0,632
0,633
0,636
0,637
0,639
0,641
0,652
0,654
0,663
0,666
0,671
0,672
0,675
0,5
0,12
0,26
0,27
0,35
0,36
0,37
0,44
0,48
0,50
0,52
0,54
0,77
0,82
0,86
0,92
0,93
0,105
0,113
0,116
0,117
0,133
0,136
0,146
0,148
0,154
0,155
0,162
0,167
0,169
0,180
0,187
0,188
0,189
0,191
0,202
0,205
0,212
0,213
0,224
0,227
0,235
0,236
0,237
0,243
0,247
0,248
0,252
0,257
0,265
0,269
0,272
0,276
0,280
0,286
0,294
0,299
0,306
0,307
0,309
0,316
0,318
0,329
0,333
0,346
0,351
0,357
0,359
0,361
0,364
0,368
0,373
0,376
0,383
0,394
0,396
0,409
0,430
0,446
0,452
0,460
0,461
0,465
0,470
0,472
0,476
0,501
0,502
0,503
0,523
0,539
0,543
0,546
0,556
0,571
0,576
0,578
0,593
0,600
0,604
0,611
0,621
0,622
0,626
0,631
0,635
0,645
0,649
0,655
0,659
0,660
0,664
0,0
0,2
0,4
0,9
0,14
0,15
0,19
0,23
0,25
0,31
0,34
0,38
0,40
0,49
0,55
0,56
0,58
0,59
0,61
0,62
0,64
0,65
0,70
0,74
0,75
0,76
0,78
0,80
0,84
0,90
0,96
0,99
0,101
0,104
0,110
0,114
0,118
0,127
0,128
0,130
0,131
0,139
0,142
0,145
0,151
0,152
0,153
0,156
0,157
0,166
0,170
0,171
0,172
0,173
0,177
0,179
0,185
0,192
0,193
0,198
0,209
0,210
0,211
0,222
0,223
0,230
0,233
0,239
0,240
0,242
0,244
0,245
0,249
0,251
0,255
0,258
0,260
0,261
0,262
0,267
0,268
0,271
0,277
0,284
0,291
0,292
0,293
0,296
0,302
0,304
0,313
0,315
0,320
0,321
0,328
0,331
0,334
0,338
0,341
0,342
0,343
0,348
0,350
0,355
0,358
0,360
0,363
0,365
0,371
0,374
0,375
0,377
0,378
0,379
0,380
0,381
0,382
0,384
0,385
0,388
0,389
0,390
0,398
0,401
0,405
0,406
0,414
0,415
0,417
0,419
0,420
0,422
0,424
0,427
0,431
0,432
0,437
0,442
0,443
0,445
0,451
0,453
0,455
0,457
0,462
0,464
0,466
0,467
0,471
0,474
0,475
0,477
0,478
0,480
0,482
0,485
0,488
0,489
0,495
0,498
0,506
0,512
0,513
0,518
0,519
0,521
0,522
0,525
0,527
0,528
0,529
0,530
0,532
0,534
0,535
0,536
0,537
0,541
0,547
0,558
0,559
0,561
0,562
0,568
0,569
0,570
0,574
0,575
0,577
0,580
0,582
0,589
0,590
0,594
0,595
0,601
0,602
0,603
0,605
0,607
0,608
0,610
0,612
0,615
0,617
0,620
0,624
0,629
0,630
0,634
0,638
0,640
0,642
0,644
0,646
0,647
0,648
0,650
0,651
0,656
0,657
0,658
0,662
0,667
0,669
0,670
0,673
0,674
1,3
1,8
1,16
1,22
1,28
1,39
1,67
1,72
1,73
1,85
1,88
1,95
1,97
1,98
1,102
1,108
1,120
1,123
1,125
1,126
1,140
1,141
1,144
1,150
1,160
1,161
1,168
1,183
1,203
1,214
1,219
1,232
1,241
1,254
1,259
1,266
1,270
1,273
1,274
1,275
1,279
1,281
1,282
1,285
1,288
1,295
1,300
1,301
1,308
1,311
1,322
1,324
1,325
1,336
1,337
1,340
1,344
1,345
1,349
1,354
1,367
1,393
1,404
1,408
1,411
1,416
1,426
1,429
1,436
1,448
1,450
1,473
1,487
1,491
1,500
1,508
1,509
1,510
1,511
1,515
1,524
1,531
1,538
1,544
1,548
1,549
1,551
1,560
1,563
1,564
1,572
1,579
1,583
1,584
1,587
1,597
1,598
1,606
1,613
1,619
1,623
1,628
1,643
1,653
1,661
1,665
1,668
1,1
1,6
1,7
1,10
1,11
1,13
1,17
1,18
1,20
1,21
1,24
1,29
1,30
1,32
1,33
1,41
1,42
1,43
1,45
1,46
1,47
1,51
1,53
1,57
1,60
1,63
1,66
1,68
1,69
1,71
1,79
1,81
1,83
1,87
1,89
1,91
1,94
1,100
1,103
1,106
1,107
1,109
1,111
1,112
1,115
1,119
1,121
1,122
1,124
1,129
1,132
1,134
1,135
1,137
1,138
1,143
1,147
1,149
1,158
1,159
1,163
1,164
1,165
1,174
1,175
1,176
1,178
1,181
1,182
1,184
1,186
1,190
1,194
1,195
1,196
1,197
1,199
1,200
1,201
1,204
1,206
1,207
1,208
1,215
1,216
1,217
1,218
1,220
1,221
1,225
1,226
1,228
1,229
1,231
1,234
1,238
1,246
1,250
1,253
1,256
1,263
1,264
1,278
1,283
1,287
1,289
1,290
1,297
1,298
1,303
1,305
1,310
1,312
1,314
1,317
1,319
1,323
1,326
1,327
1,330
1,332
1,335
1,339
1,347
1,352
1,353
1,356
1,362
1,366
1,369
1,370
1,372
1,386
1,387
1,391
1,392
1,395
1,397
1,399
1,400
1,402
1,403
1,407
1,410
1,412
1,413
1,418
1,421
1,423
1,425
1,428
1,433
1,434
1,435
1,438
1,439
1,440
1,441
1,444
1,447
1,449
1,454
1,456
1,458
1,459
1,463
1,468
1,469
1,479
1,481
1,483
1,484
1,486
1,490
1,492
1,493
1,494
1,496
1,497
1,499
1,504
1,505
1,507
1,514
1,516
1,517
1,520
1,526
1,533
1,540
1,542
1,545
1,550
1,552
1,553
1,554
1,555
1,557
1,565
1,566
1,567
1,573
1,581
1,585
1,586
1,588
1,591
1,592
1,596
1,599
1,609
1,614
1,616
1,618
1,625
1,627
1,632
1,633
1,636
1,637
1,639
1,641
1,652
1,654
1,663
1,666
1,671
1,672
1,675
2,1
2,6
2,7
2,10
2,11
2,13
2,17
2,18
2,20
2,21
2,24
2,29
2,30
2,32
2,33
2,41
2,42
2,43
2,45
2,46
2,47
2,51
2,53
2,57
2,60
2,63
2,66
2,68
2,69
2,71
2,79
2,81
2,83
2,87
2,89
2,91
2,94
2,100
2,103
2,106
2,107
2,109
2,111
2,112
2,115
2,119
2,121
2,122
2,124
2,129
2,132
2,134
2,135
2,137
2,138
2,143
2,147
2,149
2,158
2,159
2,163
2,164
2,165
2,174
2,175
2,176
2,178
2,181
2,182
2,184
2,186
2,190
2,194
2,195
2,196
2,197
2,199
2,200
2,201
2,204
2,206
2,207
2,208
2,215
2,216
2,217
2,218
2,220
2,221
2,225
2,226
2,228
2,229
2,231
2,234
2,238
2,246
2,250
2,253
2,256
2,263
2,264
2,278
2,283
2,287
2,289
2,290
2,297
2,298
2,303
2,305
2,310
2,312
2,314
2,317
2,319
2,323
2,326
2,327
2,330
2,332
2,335
2,339
2,347
2,352
2,353
2,356
2,362
2,366
2,369
2,370
2,372
2,386
2,387
2,391
2,392
2,395
2,397
2,399
2,400
2,402
2,403
2,407
2,410
2,412
2,413
2,418
2,421
2,423
2,425
2,428
2,433
2,434
2,435
2,438
2,439
2,440
2,441
2,444
2,447
2,449
2,454
2,456
2,458
2,459
2,463
2,468
2,469
2,479
2,481
2,483
2,484
2,486
2,490
2,492
2,493
2,494
2,496
2,497
2,499
2,504
2,505
2,507
2,514
2,516
2,517
2,520
2,526
2,533
2,540
2,542
2,545
2,550
2,552
2,553
2,554
2,555
2,557
2,565
2,566
2,567
2,573
2,581
2,585
2,586
2,588
2,591
2,592
2,596
2,599
2,609
2,614
2,616
2,618
2,625
2,627
2,632
2,633
2,636
2,637
2,639
2,641
2,652
2,654
2,663
2,666
2,671
2,672
2,675
2,5
2,12
2,26
2,27
2,35
2,36
2,37
2,44
2,48
2,50
2,52
2,54
2,77
2,82
2,86
2,92
2,93
2,105
2,113
2,116
2,117
2,133
2,136
2,146
2,148
2,154
2,155
2,162
2,167
2,169
2,180
2,187
2,188
2,189
2,191
2,202
2,205
2,212
2,213
2,224
2,227
2,235
2,236
2,237
2,243
2,247
2,248
2,252
2,257
2,265
2,269
2,272
2,276
2,280
2,286
2,294
2,299
2,306
2,307
2,309
2,316
2,318
2,329
2,333
2,346
2,351
2,357
2,359
2,361
2,364
2,368
2,373
2,376
2,383
2,394
2,396
2,409
2,430
2,446
2,452
2,460
2,461
2,465
2,470
2,472
2,476
2,501
2,502
2,503
2,523
2,539
2,543
2,546
2,556
2,571
2,576
2,578
2,593
2,600
2,604
2,611
2,621
2,622
2,626
2,631
2,635
2,645
2,649
2,655
2,659
2,660
2,664
3,5
3,12
3,26
3,27
3,35
3,36
3,37
3,44
3,48
3,50
3,52
3,54
3,77
3,82
3,86
3,92
3,93
3,105
3,113
3,116
3,117
3,133
3,136
3,146
3,148
3,154
3,155
3,162
3,167
3,169
3,180
3,187
3,188
3,189
3,191
3,202
3,205
3,212
3,213
3,224
3,227
3,235
3,236
3,237
3,243
3,247
3,248
3,252
3,257
3,265
3,269
3,272
3,276
3,280
3,286
3,294
3,299
3,306
3,307
3,309
3,316
3,318
3,329
3,333
3,346
3,351
3,357
3,359
3,361
3,364
3,368
3,373
3,376
3,383
3,394
3,396
3,409
3,430
3,446
3,452
3,460
3,461
3,465
3,470
3,472
3,476
3,501
3,502
3,503
3,523
3,539
3,543
3,546
3,556
3,571
3,576
3,578
3,593
3,600
3,604
3,611
3,621
3,622
3,626
3,631
3,635
3,645
3,649
3,655
3,659
3,660
3,664
3,0
3,2
3,4
3,9
3,14
3,15
3,19
3,23
3,25
3,31
3,34
3,38
3,40
3,49
3,55
3,56
3,58
3,59
3,61
3,62
3,64
3,65
3,70
3,74
3,75
3,76
3,78
3,80
3,84
3,90
3,96
3,99
3,101
3,104
3,110
3,114
3,118
3,127
3,128
3,130
3,131
3,139
3,142
3,145
3,151
3,152
3,153
3,156
3,157
3,166
3,170
3,171
3,172
3,173
3,177
3,179
3,185
3,192
3,193
3,198
3,209
3,210
3,211
3,222
3,223
3,230
3,233
3,239
3,240
3,242
3,244
3,245
3,249
3,251
3,255
3,258
3,260
3,261
3,262
3,267
3,268
3,271
3,277
3,284
3,291
3,292
3,293
3,296
3,302
3,304
3,313
3,315
3,320
3,321
3,328
3,331
3,334
3,338
3,341
3,342
3,343
3,348
3,350
3,355
3,358
3,360
3,363
3,365
3,371
3,374
3,375
3,377
3,378
3,379
3,380
3,381
3,382
3,384
3,385
3,388
3,389
