index,x,y
0,93.034,62.216
1,73.246,35.095
2,73.524,98.555
3,85.76,0.226
4,17.225,89.411
5,0.0,30.54
6,32.895,97.597
7,17.623,40.587
8,11.701,59.676
9,2.173,51.838
10,72.463,28.706
11,60.571,60.306
12,62.694,39.523
13,18.707,24.547
14,67.448,44.296
15,15.332,99.725
16,99.532,83.172
17,69.728,16.305
18,10.677,61.379
19,70.139,78.98
20,24.759,80.534
21,21.941,0.0
22,22.762,46.715
23,93.509,48.477
24,83.083,41.475
25,38.821,21.885
26,93.873,22.775
27,8.034,9.036
28,69.349,38.177
29,15.457,24.386
30,13.008,76.56
31,85.491,93.722
32,76.909,91.472
33,95.105,7.946
34,44.199,37.119
35,59.801,12.955
36,38.214,65.155
37,37.974,87.261
38,28.791,52.184
39,23.108,75.841
40,35.202,0.24
41,8.576,24.341
42,73.544,42.588
43,64.111,77.204
44,22.422,53.574
45,23.01,40.582
46,28.942,79.332
47,31.843,71.006
48,51.778,23.641
49,61.044,100.0
50,83.657,27.699
51,100.0,16.121
52,0.099,6.201
53,77.372,25.932
54,24.095,37.641
55,34.882,47.923
56,21.268,14.596
57,93.107,67.191
58,66.067,76.161
59,81.462,72.141
60,71.376,19.906
61,2.904,39.818
62,66.273,55.851
63,44.943,84.966
64,12.083,41.59
65,94.966,52.874
66,46.894,93.613
67,87.854,30.299
68,71.113,94.718
