index,x,y
0,87.702,29.221
1,62.29,98.945
2,11.076,55.386
3,50.505,73.261
4,10.215,91.03
5,95.067,35.768
6,45.308,73.511
7,3.755,37.862
8,86.499,79.148
9,36.901,39.962
10,0.208,13.574
11,0.216,53.76
12,46.03,30.372
13,76.707,85.592
14,61.847,80.718
15,100.0,74.147
16,29.404,89.255
17,44.943,49.306
18,93.089,87.017
19,97.413,100.0
20,57.7,57.753
21,6.482,77.084
22,52.985,36.451
23,27.856,51.172
24,24.7,69.075
25,72.314,90.578
26,68.618,40.165
27,0.0,9.471
28,68.652,83.106
29,53.96,20.134
30,17.169,36.764
31,99.717,0.0
32,56.582,0.675
