index,weight,type,clientId
0,7.3,1,0
1,4.38,1,0
2,3.19,1,0
3,8.15,1,0
4,11.43,1,1
5,12.14,1,1
6,9.35,1,2
7,12.38,1,2
8,9.46,1,3
9,2.41,1,3
10,2.51,1,3
11,14.42,1,3
12,9.47,1,3
13,5.64,1,4
14,10.76,1,4
15,9.81,1,4
16,13.48,1,5
17,11.32,1,5
18,8.86,1,5
19,5.11,1,5
20,11.46,1,5
21,4.94,1,6
22,10.2,1,7
23,5.4,1,7
24,12.75,1,7
25,4.78,1,7
26,9.71,1,8
27,4.23,1,8
28,11.22,1,9
29,9.67,1,9
30,3.57,1,9
31,12.53,1,9
32,3.37,1,9
33,12.83,1,10
34,8.42,1,10
35,6.98,1,11
36,10.22,1,12
37,9.06,1,13
38,10.06,1,13
39,4.74,1,13
40,9.42,1,13
41,7.34,1,14
42,13.02,1,14
43,12.33,1,14
44,10.63,1,14
45,2.6,1,14
46,7.27,1,15
47,5.32,1,15
48,7.72,1,15
49,2.65,1,15
50,7.49,1,16
51,14.37,1,16
52,11.1,1,16
53,6.63,1,16
54,8.51,1,16
55,3.83,1,17
56,11.84,1,17
57,4.06,1,17
58,5.15,1,17
59,7.49,1,17
60,14.89,1,18
61,2.89,1,18
62,13.81,1,18
63,14.92,1,18
64,8.69,1,19
65,6.51,1,19
66,14.07,1,19
67,3.39,1,19
68,8.66,1,20
69,8.74,1,20
70,2.17,1,20
71,3.19,1,21
72,10.66,1,21
73,8.66,1,21
74,12.71,1,21
75,7.47,1,22
76,10.06,1,22
77,5.91,1,22
78,10.34,1,22
79,4.37,1,23
80,9.15,1,23
81,14.92,1,24
82,7.41,1,24
83,2.98,1,25
84,12.62,1,25
85,5.87,1,26
86,12.22,1,27
87,12.2,1,27
88,7.44,1,27
89,14.24,1,27
90,5.97,1,28
91,7.89,1,29
92,5.54,1,30
93,5.89,1,30
94,8.5,1,31
95,9.1,1,31
96,9.49,1,31
97,6.91,1,32
98,9.57,1,32
99,8.55,1,32
