index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,0,23.75,1.21,20.0,10.0
1,2,25.0,1,21.25,1.21,20.0,20.0
2,1,25.0,3,23.75,1.1,20.0,20.0
3,2,25.0,2,22.5,1.21,20.0,20.0
4,1,25.0,3,23.75,1.1,20.0,20.0
5,2,25.0,2,22.5,1.21,20.0,20.0
6,2,25.0,0,23.75,1.21,20.0,10.0
7,1,25.0,0,23.75,1.1,20.0,10.0
8,1,25.0,4,21.25,1.1,20.0,20.0
9,2,25.0,4,21.25,1.21,20.0,20.0
10,1,25.0,3,23.75,1.1,20.0,20.0
11,1,25.0,0,23.75,1.1,20.0,10.0
12,1,25.0,1,21.25,1.1,20.0,20.0
13,2,25.0,4,21.25,1.21,20.0,20.0
14,2,25.0,0,23.75,1.21,20.0,10.0
15,2,25.0,4,21.25,1.21,20.0,20.0
16,2,25.0,0,23.75,1.21,20.0,10.0
17,1,25.0,0,23.75,1.1,20.0,10.0
18,1,25.0,0,23.75,1.1,20.0,10.0
19,2,25.0,2,22.5,1.21,20.0,20.0
20,1,25.0,0,23.75,1.1,20.0,10.0
21,2,25.0,0,23.75,1.21,20.0,10.0
22,2,25.0,3,23.75,1.21,20.0,20.0
23,1,25.0,3,23.75,1.1,20.0,20.0
24,1,25.0,4,21.25,1.1,20.0,20.0
25,1,25.0,0,23.75,1.1,20.0,10.0
26,2,25.0,3,23.75,1.21,20.0,20.0
27,1,25.0,1,21.25,1.1,20.0,20.0
28,2,25.0,0,23.75,1.21,20.0,10.0
29,1,25.0,0,23.75,1.1,20.0,10.0
30,2,25.0,3,23.75,1.21,20.0,20.0
31,2,25.0,0,23.75,1.21,20.0,10.0
32,2,25.0,3,23.75,1.21,20.0,20.0
33,2,25.0,2,22.5,1.21,20.0,20.0
34,2,25.0,4,21.25,1.21,20.0,20.0
35,2,25.0,0,23.75,1.21,20.0,10.0
36,2,25.0,4,21.25,1.21,20.0,20.0
37,1,25.0,4,21.25,1.1,20.0,20.0
38,1,25.0,3,23.75,1.1,20.0,20.0
39,1,25.0,0,23.75,1.1,20.0,10.0
40,2,25.0,1,21.25,1.21,20.0,20.0
41,1,25.0,1,21.25,1.1,20.0,20.0
42,1,25.0,0,23.75,1.1,20.0,10.0
43,2,25.0,2,22.5,1.21,20.0,20.0
44,2,25.0,0,23.75,1.21,20.0,10.0
45,2,25.0,0,23.75,1.21,20.0,10.0
46,1,25.0,2,22.5,1.1,20.0,20.0
47,2,25.0,4,21.25,1.21,20.0,20.0
48,2,25.0,1,21.25,1.21,20.0,20.0
49,1,25.0,0,23.75,1.1,20.0,10.0
50,2,25.0,2,22.5,1.21,20.0,20.0
51,1,25.0,0,23.75,1.1,20.0,10.0
52,2,25.0,2,22.5,1.21,20.0,20.0
53,1,25.0,4,21.25,1.1,20.0,20.0
54,1,25.0,1,21.25,1.1,20.0,20.0
55,2,25.0,0,23.75,1.21,20.0,10.0
56,1,25.0,1,21.25,1.1,20.0,20.0
57,1,25.0,1,21.25,1.1,20.0,20.0
58,2,25.0,3,23.75,1.21,20.0,20.0
59,2,25.0,0,23.75,1.21,20.0,10.0
60,1,25.0,3,23.75,1.1,20.0,20.0
61,1,25.0,4,21.25,1.1,20.0,20.0
62,2,25.0,0,23.75,1.21,20.0,10.0
63,1,25.0,3,23.75,1.1,20.0,20.0
64,1,25.0,3,23.75,1.1,20.0,20.0
65,2,25.0,1,21.25,1.21,20.0,20.0
66,2,25.0,4,21.25,1.21,20.0,20.0
67,1,25.0,0,23.75,1.1,20.0,10.0
68,2,25.0,0,23.75,1.21,20.0,10.0
69,2,25.0,4,21.25,1.21,20.0,20.0
70,1,25.0,4,21.25,1.1,20.0,20.0
71,1,25.0,2,22.5,1.1,20.0,20.0
72,2,25.0,0,23.75,1.21,20.0,10.0
73,2,25.0,2,22.5,1.21,20.0,20.0
74,1,25.0,0,23.75,1.1,20.0,10.0
75,2,25.0,3,23.75,1.21,20.0,20.0
76,2,25.0,3,23.75,1.21,20.0,20.0
77,2,25.0,0,23.75,1.21,20.0,10.0
78,1,25.0,2,22.5,1.1,20.0,20.0
79,1,25.0,2,22.5,1.1,20.0,20.0
80,1,25.0,0,23.75,1.1,20.0,10.0
81,1,25.0,0,23.75,1.1,20.0,10.0
82,2,25.0,3,23.75,1.21,20.0,20.0
83,2,25.0,3,23.75,1.21,20.0,20.0
84,2,25.0,3,23.75,1.21,20.0,20.0
85,2,25.0,2,22.5,1.21,20.0,20.0
86,2,25.0,2,22.5,1.21,20.0,20.0
87,1,25.0,0,23.75,1.1,20.0,10.0
88,2,25.0,4,21.25,1.21,20.0,20.0
89,2,25.0,0,23.75,1.21,20.0,10.0
90,1,25.0,0,23.75,1.1,20.0,10.0
91,2,25.0,3,23.75,1.21,20.0,20.0
92,2,25.0,2,22.5,1.21,20.0,20.0
93,2,25.0,1,21.25,1.21,20.0,20.0
94,2,25.0,1,21.25,1.21,20.0,20.0
95,2,25.0,1,21.25,1.21,20.0,20.0
96,2,25.0,1,21.25,1.21,20.0,20.0
97,1,25.0,0,23.75,1.1,20.0,10.0
98,2,25.0,2,22.5,1.21,20.0,20.0
99,2,25.0,0,23.75,1.21,20.0,10.0
100,2,25.0,0,23.75,1.21,20.0,10.0
101,2,25.0,0,23.75,1.21,20.0,10.0
102,1,25.0,2,22.5,1.1,20.0,20.0
103,2,25.0,1,21.25,1.21,20.0,20.0
104,1,25.0,2,22.5,1.1,20.0,20.0
105,2,25.0,1,21.25,1.21,20.0,20.0
106,2,25.0,0,23.75,1.21,20.0,10.0
107,1,25.0,2,22.5,1.1,20.0,20.0
108,1,25.0,4,21.25,1.1,20.0,20.0
109,2,25.0,4,21.25,1.21,20.0,20.0
110,2,25.0,0,23.75,1.21,20.0,10.0
111,2,25.0,4,21.25,1.21,20.0,20.0
112,2,25.0,4,21.25,1.21,20.0,20.0
113,2,25.0,4,21.25,1.21,20.0,20.0
114,1,25.0,4,21.25,1.1,20.0,20.0
115,1,25.0,3,23.75,1.1,20.0,20.0
116,1,25.0,3,23.75,1.1,20.0,20.0
117,1,25.0,2,22.5,1.1,20.0,20.0
118,1,25.0,1,21.25,1.1,20.0,20.0
119,2,25.0,0,23.75,1.21,20.0,10.0
120,2,25.0,4,21.25,1.21,20.0,20.0
121,2,25.0,0,23.75,1.21,20.0,10.0
122,2,25.0,4,21.25,1.21,20.0,20.0
123,1,25.0,2,22.5,1.1,20.0,20.0
124,2,25.0,0,23.75,1.21,20.0,10.0
125,2,25.0,0,23.75,1.21,20.0,10.0
126,1,25.0,4,21.25,1.1,20.0,20.0
127,2,25.0,0,23.75,1.21,20.0,10.0
128,2,25.0,1,21.25,1.21,20.0,20.0
129,2,25.0,4,21.25,1.21,20.0,20.0
130,2,25.0,4,21.25,1.21,20.0,20.0
131,1,25.0,0,23.75,1.1,20.0,10.0
132,1,25.0,0,23.75,1.1,20.0,10.0
133,1,25.0,3,23.75,1.1,20.0,20.0
134,2,25.0,4,21.25,1.21,20.0,20.0
135,1,25.0,0,23.75,1.1,20.0,10.0
136,2,25.0,4,21.25,1.21,20.0,20.0
137,2,25.0,1,21.25,1.21,20.0,20.0
138,1,25.0,2,22.5,1.1,20.0,20.0
139,1,25.0,2,22.5,1.1,20.0,20.0
140,1,25.0,1,21.25,1.1,20.0,20.0
141,1,25.0,1,21.25,1.1,20.0,20.0
142,1,25.0,1,21.25,1.1,20.0,20.0
143,2,25.0,4,21.25,1.21,20.0,20.0
144,1,25.0,0,23.75,1.1,20.0,10.0
145,2,25.0,3,23.75,1.21,20.0,20.0
146,2,25.0,4,21.25,1.21,20.0,20.0
147,1,25.0,3,23.75,1.1,20.0,20.0
148,1,25.0,4,21.25,1.1,20.0,20.0
149,2,25.0,3,23.75,1.21,20.0,20.0
150,2,25.0,3,23.75,1.21,20.0,20.0
151,1,25.0,1,21.25,1.1,20.0,20.0
152,2,25.0,4,21.25,1.21,20.0,20.0
153,2,25.0,1,21.25,1.21,20.0,20.0
154,1,25.0,2,22.5,1.1,20.0,20.0
155,1,25.0,0,23.75,1.1,20.0,10.0
156,2,25.0,0,23.75,1.21,20.0,10.0
157,2,25.0,2,22.5,1.21,20.0,20.0
158,2,25.0,3,23.75,1.21,20.0,20.0
159,1,25.0,4,21.25,1.1,20.0,20.0
160,2,25.0,0,23.75,1.21,20.0,10.0
161,2,25.0,4,21.25,1.21,20.0,20.0
162,2,25.0,1,21.25,1.21,20.0,20.0
163,2,25.0,0,23.75,1.21,20.0,10.0
164,2,25.0,0,23.75,1.21,20.0,10.0
165,2,25.0,0,23.75,1.21,20.0,10.0
166,1,25.0,4,21.25,1.1,20.0,20.0
167,2,25.0,0,23.75,1.21,20.0,10.0
168,1,25.0,0,23.75,1.1,20.0,10.0
169,1,25.0,1,21.25,1.1,20.0,20.0
170,2,25.0,2,22.5,1.21,20.0,20.0
171,2,25.0,2,22.5,1.21,20.0,20.0
172,1,25.0,2,22.5,1.1,20.0,20.0
173,2,25.0,0,23.75,1.21,20.0,10.0
174,1,25.0,2,22.5,1.1,20.0,20.0
175,2,25.0,1,21.25,1.21,20.0,20.0
176,1,25.0,1,21.25,1.1,20.0,20.0
177,2,25.0,1,21.25,1.21,20.0,20.0
178,1,25.0,0,23.75,1.1,20.0,10.0
179,1,25.0,0,23.75,1.1,20.0,10.0
180,2,25.0,4,21.25,1.21,20.0,20.0
181,1,25.0,3,23.75,1.1,20.0,20.0
182,2,25.0,0,23.75,1.21,20.0,10.0
183,2,25.0,4,21.25,1.21,20.0,20.0
184,1,25.0,0,23.75,1.1,20.0,10.0
185,2,25.0,1,21.25,1.21,20.0,20.0
186,1,25.0,1,21.25,1.1,20.0,20.0
187,1,25.0,1,21.25,1.1,20.0,20.0
188,1,25.0,4,21.25,1.1,20.0,20.0
189,2,25.0,0,23.75,1.21,20.0,10.0
190,2,25.0,2,22.5,1.21,20.0,20.0
191,2,25.0,3,23.75,1.21,20.0,20.0
192,1,25.0,2,22.5,1.1,20.0,20.0
193,1,25.0,3,23.75,1.1,20.0,20.0
194,1,25.0,0,23.75,1.1,20.0,10.0
195,2,25.0,2,22.5,1.21,20.0,20.0
196,2,25.0,1,21.25,1.21,20.0,20.0
197,1,25.0,1,21.25,1.1,20.0,20.0
198,2,25.0,3,23.75,1.21,20.0,20.0
199,1,25.0,3,23.75,1.1,20.0,20.0
200,1,25.0,2,22.5,1.1,20.0,20.0
201,1,25.0,0,23.75,1.1,20.0,10.0
202,1,25.0,4,21.25,1.1,20.0,20.0
203,1,25.0,4,21.25,1.1,20.0,20.0
204,1,25.0,0,23.75,1.1,20.0,10.0
205,1,25.0,3,23.75,1.1,20.0,20.0
206,2,25.0,4,21.25,1.21,20.0,20.0
207,2,25.0,2,22.5,1.21,20.0,20.0
208,2,25.0,0,23.75,1.21,20.0,10.0
209,2,25.0,1,21.25,1.21,20.0,20.0
210,2,25.0,0,23.75,1.21,20.0,10.0
211,1,25.0,4,21.25,1.1,20.0,20.0
212,2,25.0,0,23.75,1.21,20.0,10.0
213,1,25.0,1,21.25,1.1,20.0,20.0
214,1,25.0,0,23.75,1.1,20.0,10.0
215,1,25.0,2,22.5,1.1,20.0,20.0
216,1,25.0,0,23.75,1.1,20.0,10.0
217,1,25.0,1,21.25,1.1,20.0,20.0
218,1,25.0,1,21.25,1.1,20.0,20.0
219,1,25.0,4,21.25,1.1,20.0,20.0
220,1,25.0,2,22.5,1.1,20.0,20.0
221,2,25.0,2,22.5,1.21,20.0,20.0
222,1,25.0,2,22.5,1.1,20.0,20.0
223,1,25.0,1,21.25,1.1,20.0,20.0
224,1,25.0,1,21.25,1.1,20.0,20.0
225,2,25.0,1,21.25,1.21,20.0,20.0
226,1,25.0,0,23.75,1.1,20.0,10.0
227,1,25.0,0,23.75,1.1,20.0,10.0
228,1,25.0,0,23.75,1.1,20.0,10.0
229,1,25.0,0,23.75,1.1,20.0,10.0
230,1,25.0,4,21.25,1.1,20.0,20.0
231,2,25.0,3,23.75,1.21,20.0,20.0
232,2,25.0,4,21.25,1.21,20.0,20.0
233,1,25.0,3,23.75,1.1,20.0,20.0
234,1,25.0,3,23.75,1.1,20.0,20.0
235,1,25.0,0,23.75,1.1,20.0,10.0
236,1,25.0,1,21.25,1.1,20.0,20.0
237,1,25.0,2,22.5,1.1,20.0,20.0
238,1,25.0,1,21.25,1.1,20.0,20.0
239,2,25.0,0,23.75,1.21,20.0,10.0
240,1,25.0,1,21.25,1.1,20.0,20.0
241,2,25.0,1,21.25,1.21,20.0,20.0
242,2,25.0,2,22.5,1.21,20.0,20.0
243,2,25.0,2,22.5,1.21,20.0,20.0
244,1,25.0,4,21.25,1.1,20.0,20.0
245,2,25.0,3,23.75,1.21,20.0,20.0
246,1,25.0,2,22.5,1.1,20.0,20.0
247,2,25.0,0,23.75,1.21,20.0,10.0
248,2,25.0,3,23.75,1.21,20.0,20.0
249,1,25.0,0,23.75,1.1,20.0,10.0
250,1,25.0,4,21.25,1.1,20.0,20.0
251,2,25.0,0,23.75,1.21,20.0,10.0
252,1,25.0,1,21.25,1.1,20.0,20.0
253,2,25.0,0,23.75,1.21,20.0,10.0
254,2,25.0,0,23.75,1.21,20.0,10.0
255,1,25.0,0,23.75,1.1,20.0,10.0
256,1,25.0,0,23.75,1.1,20.0,10.0
257,1,25.0,4,21.25,1.1,20.0,20.0
258,2,25.0,0,23.75,1.21,20.0,10.0
259,1,25.0,0,23.75,1.1,20.0,10.0
260,1,25.0,3,23.75,1.1,20.0,20.0
261,1,25.0,3,23.75,1.1,20.0,20.0
262,1,25.0,4,21.25,1.1,20.0,20.0
263,1,25.0,0,23.75,1.1,20.0,10.0
264,2,25.0,1,21.25,1.21,20.0,20.0
265,1,25.0,1,21.25,1.1,20.0,20.0
266,1,25.0,0,23.75,1.1,20.0,10.0
267,2,25.0,4,21.25,1.21,20.0,20.0
268,1,25.0,4,21.25,1.1,20.0,20.0
269,1,25.0,4,21.25,1.1,20.0,20.0
270,2,25.0,4,21.25,1.21,20.0,20.0
271,2,25.0,0,23.75,1.21,20.0,10.0
272,2,25.0,3,23.75,1.21,20.0,20.0
273,1,25.0,3,23.75,1.1,20.0,20.0
274,2,25.0,0,23.75,1.21,20.0,10.0
275,1,25.0,3,23.75,1.1,20.0,20.0
276,2,25.0,1,21.25,1.21,20.0,20.0
277,2,25.0,0,23.75,1.21,20.0,10.0
278,2,25.0,1,21.25,1.21,20.0,20.0
279,1,25.0,0,23.75,1.1,20.0,10.0
280,2,25.0,0,23.75,1.21,20.0,10.0
281,1,25.0,4,21.25,1.1,20.0,20.0
282,2,25.0,1,21.25,1.21,20.0,20.0
283,1,25.0,0,23.75,1.1,20.0,10.0
284,2,25.0,3,23.75,1.21,20.0,20.0
285,2,25.0,0,23.75,1.21,20.0,10.0
286,1,25.0,0,23.75,1.1,20.0,10.0
287,2,25.0,3,23.75,1.21,20.0,20.0
288,2,25.0,0,23.75,1.21,20.0,10.0
289,2,25.0,2,22.5,1.21,20.0,20.0
290,1,25.0,0,23.75,1.1,20.0,10.0
291,1,25.0,3,23.75,1.1,20.0,20.0
292,1,25.0,0,23.75,1.1,20.0,10.0
293,2,25.0,2,22.5,1.21,20.0,20.0
294,1,25.0,2,22.5,1.1,20.0,20.0
295,2,25.0,0,23.75,1.21,20.0,10.0
296,1,25.0,2,22.5,1.1,20.0,20.0
297,1,25.0,0,23.75,1.1,20.0,10.0
298,1,25.0,4,21.25,1.1,20.0,20.0
299,2,25.0,1,21.25,1.21,20.0,20.0
300,1,25.0,2,22.5,1.1,20.0,20.0
301,2,25.0,1,21.25,1.21,20.0,20.0
302,2,25.0,0,23.75,1.21,20.0,10.0
