index,x,y
0,23.618,3.294
1,1.701,76.784
2,87.832,11.817
3,85.042,20.7
4,79.136,97.405
5,7.742,9.042
6,47.146,24.561
7,62.484,35.244
8,64.114,47.643
9,21.958,52.454
10,57.857,71.555
11,76.04,84.393
12,79.153,39.102
13,1.156,60.119
14,35.888,92.449
15,83.742,50.453
16,47.273,32.812
17,92.14,30.094
18,41.453,3.417
19,17.222,87.451
20,72.429,83.368
21,94.055,49.036
22,25.4,24.078
23,19.822,28.609
24,6.964,48.295
25,28.502,90.412
26,49.64,73.524
27,91.378,87.775
28,62.719,30.033
29,22.791,83.51
30,86.767,83.984
31,76.054,1.698
32,39.763,34.652
33,78.133,96.925
34,6.233,63.863
35,71.812,79.635
36,89.414,57.557
37,47.567,69.666
38,35.96,89.776
39,19.888,22.213
40,12.485,86.441
41,4.469,91.328
42,13.851,47.574
43,20.966,70.644
44,80.575,44.804
45,21.136,7.482
46,77.554,45.816
47,69.885,48.664
48,93.125,9.024
49,59.018,15.058
50,13.375,22.18
51,82.824,78.831
52,41.48,39.65
53,41.969,43.919
54,61.138,90.938
55,64.795,97.384
56,43.529,96.715
57,79.283,3.8
58,53.902,80.443
59,43.068,0.852
60,68.515,54.415
61,6.611,61.414
62,43.833,0.0
63,19.669,45.433
64,96.851,99.054
65,1.767,51.199
66,10.718,30.7
67,1.03,40.137
68,57.093,12.543
69,5.363,15.889
70,4.374,59.57
71,66.808,62.924
72,64.641,78.324
73,6.258,32.541
74,0.0,89.115
75,3.393,97.439
76,96.339,88.923
77,69.025,21.242
78,91.903,70.786
79,34.446,47.087
80,55.514,89.4
81,81.254,2.038
82,45.853,89.412
83,82.916,24.909
84,17.694,43.869
85,66.212,68.158
86,7.475,13.88
87,41.323,80.94
88,95.874,32.794
89,16.507,61.543
90,97.146,10.453
91,29.223,91.602
92,80.795,82.287
93,65.741,33.819
94,35.499,35.273
95,57.015,40.973
96,92.454,48.808
97,22.615,9.916
98,51.174,5.282
99,75.021,87.502
100,12.471,52.285
101,55.343,41.258
102,27.953,25.404
103,2.618,76.283
104,27.853,71.053
105,39.479,47.151
106,79.513,75.255
107,84.241,64.809
108,91.981,10.045
109,65.37,35.095
110,7.658,61.99
111,86.209,77.493
112,44.823,62.666
113,39.818,30.941
114,73.107,97.181
115,14.997,16.476
116,82.749,75.297
117,78.245,77.44
118,95.634,90.643
119,5.983,47.968
120,1.376,46.059
121,82.214,71.598
122,42.192,14.162
123,10.183,77.44
124,80.036,57.026
125,38.937,15.927
126,91.976,94.389
127,7.613,35.876
128,84.925,74.632
129,95.529,64.947
130,1.385,77.278
131,4.669,55.621
132,63.561,36.552
133,72.076,100.0
134,5.261,41.061
135,100.0,47.974
136,20.607,9.65
