carrier_id,client_id
0,0
0,5
0,6
0,16
0,18
0,22
0,23
0,24
0,32
0,39
0,42
0,45
0,50
0,52
0,53
0,59
0,62
0,63
0,66
0,67
0,69
0,73
0,79
0,84
0,86
0,94
0,97
0,102
0,105
0,113
0,115
0,119
0,120
0,122
0,125
0,127
0,134
0,136
0,2
0,3
0,7
0,8
0,12
0,17
0,21
0,28
0,31
0,44
0,46
0,47
0,48
0,49
0,57
0,68
0,77
0,81
0,83
0,88
0,90
0,93
0,95
0,96
0,98
0,101
0,108
0,109
0,132
0,135
0,1
0,9
0,13
0,14
0,19
0,25
0,26
0,29
0,34
0,37
0,38
0,40
0,41
0,43
0,56
0,61
0,65
0,70
0,74
0,75
0,82
0,87
0,89
0,91
0,100
0,103
0,104
0,110
0,112
0,123
0,130
0,131
0,4
0,10
0,11
0,15
0,20
0,27
0,30
0,33
0,35
0,36
0,51
0,54
0,55
0,58
0,60
0,64
0,71
0,72
0,76
0,78
0,80
0,85
0,92
0,99
0,106
0,107
0,111
0,114
0,116
0,117
0,118
0,121
0,124
0,126
0,128
0,129
0,133
1,0
1,5
1,6
1,16
1,18
1,22
1,23
1,24
1,32
1,39
1,42
1,45
1,50
1,52
1,53
1,59
1,62
1,63
1,66
1,67
1,69
1,73
1,79
1,84
1,86
1,94
1,97
1,102
1,105
1,113
1,115
1,119
1,120
1,122
1,125
1,127
1,134
1,136
1,2
1,3
1,7
1,8
1,12
1,17
1,21
1,28
1,31
1,44
1,46
1,47
1,48
1,49
1,57
1,68
1,77
1,81
1,83
1,88
1,90
1,93
1,95
1,96
1,98
1,101
1,108
1,109
1,132
1,135
2,2
2,3
2,7
2,8
2,12
2,17
2,21
2,28
2,31
2,44
2,46
2,47
2,48
2,49
2,57
2,68
2,77
2,81
2,83
2,88
2,90
2,93
2,95
2,96
2,98
2,101
2,108
2,109
2,132
2,135
2,1
2,9
2,13
2,14
2,19
2,25
2,26
2,29
2,34
2,37
2,38
2,40
2,41
2,43
2,56
2,61
2,65
2,70
2,74
2,75
2,82
2,87
2,89
2,91
2,100
2,103
2,104
2,110
2,112
2,123
2,130
2,131
3,1
3,9
3,13
3,14
3,19
3,25
3,26
3,29
3,34
3,37
3,38
3,40
3,41
3,43
3,56
3,61
3,65
3,70
3,74
3,75
3,82
3,87
3,89
3,91
3,100
3,103
3,104
3,110
3,112
3,123
3,130
3,131
3,4
3,10
3,11
3,15
3,20
3,27
3,30
3,33
3,35
3,36
3,51
3,54
3,55
3,58
3,60
3,64
3,71
3,72
3,76
3,78
3,80
3,85
3,92
3,99
3,106
3,107
3,111
3,114
3,116
3,117
3,118
3,121
3,124
3,126
3,128
3,129
3,133
4,0
4,5
4,6
4,16
4,18
4,22
4,23
4,24
4,32
4,39
4,42
4,45
4,50
4,52
4,53
4,59
4,62
4,63
4,66
4,67
4,69
4,73
4,79
4,84
4,86
4,94
4,97
4,102
4,105
4,113
4,115
4,119
4,120
4,122
4,125
4,127
4,134
4,136
4,4
4,10
4,11
4,15
4,20
4,27
4,30
4,33
4,35
4,36
4,51
4,54
4,55
4,58
4,60
4,64
4,71
4,72
4,76
4,78
4,80
4,85
4,92
4,99
4,106
4,107
4,111
4,114
4,116
4,117
4,118
4,121
4,124
4,126
4,128
4,129
4,133
