index,weight,type,clientId
0,2.27,1,0
1,5.51,1,1
2,3.37,1,1
3,3.14,1,1
4,13.65,1,2
5,7.42,1,2
6,14.22,1,2
7,7.33,1,2
8,12.54,1,3
9,13.96,1,4
10,2.82,1,5
11,2.16,1,5
12,14.33,1,5
13,9.4,1,6
14,13.9,1,6
15,8.75,1,7
16,10.81,1,7
17,14.01,1,7
18,3.24,1,7
19,13.19,1,7
20,11.71,1,8
21,12.21,1,8
22,9.35,1,8
23,7.7,1,8
24,9.31,1,8
25,2.03,1,9
26,3.47,1,9
27,3.42,1,9
28,2.39,1,10
29,13.9,1,11
30,3.93,1,11
31,7.84,1,11
32,14.7,1,11
33,10.61,1,11
34,7.54,1,12
35,7.68,1,12
36,7.81,1,13
37,8.28,1,13
38,7.66,1,13
39,13.83,1,13
40,12.52,1,13
41,12.27,1,14
42,8.93,1,14
43,9.3,1,14
44,2.13,1,14
45,10.19,1,15
46,8.84,1,15
47,10.09,1,15
48,13.73,1,15
49,5.85,1,15
50,5.35,1,16
51,6.68,1,16
52,12.78,1,16
53,2.68,1,16
54,3.42,1,16
55,7.71,1,17
56,4.02,1,18
57,9.8,1,18
58,3.65,1,19
59,2.54,1,20
60,3.47,1,20
61,3.43,1,20
62,5.45,1,21
63,9.05,1,21
64,6.31,1,21
65,8.98,1,22
66,6.01,1,22
67,5.05,1,22
68,14.62,1,22
69,14.3,1,22
70,12.89,1,23
71,11.14,1,23
72,7.55,1,23
73,13.29,1,24
74,10.29,1,24
75,9.41,1,24
76,4.72,1,24
77,2.39,1,25
78,3.25,1,26
79,2.28,1,27
80,13.71,1,27
81,11.14,1,27
82,10.31,1,28
83,5.45,1,28
84,14.37,1,29
85,5.24,1,29
86,10.52,1,30
87,6.83,1,30
88,9.76,1,31
89,14.52,1,31
90,13.53,1,31
91,5.88,1,31
92,14.49,1,31
93,11.79,1,32
94,6.43,1,33
95,3.46,1,34
96,4.73,1,35
97,5.9,1,35
98,13.44,1,36
99,13.1,1,36
100,8.4,1,36
101,8.82,1,36
102,6.95,1,36
103,14.0,1,37
104,7.66,1,37
105,11.73,1,37
106,11.4,1,37
107,5.66,1,38
108,10.51,1,38
109,3.06,1,39
110,7.41,1,39
111,2.67,1,39
112,6.56,1,39
113,10.57,1,40
114,3.87,1,41
115,11.06,1,42
116,10.88,1,43
117,5.03,1,43
118,13.92,1,43
119,11.22,1,43
120,2.63,1,44
121,11.6,1,44
122,11.3,1,44
123,4.54,1,45
124,4.57,1,45
125,4.48,1,46
126,2.46,1,47
127,7.0,1,47
128,11.14,1,47
129,10.14,1,47
130,7.58,1,48
131,6.15,1,49
132,7.36,1,49
133,14.56,1,49
134,12.81,1,50
135,14.42,1,50
136,10.25,1,50
137,9.83,1,50
138,5.75,1,51
139,8.46,1,51
140,8.47,1,51
141,3.56,1,51
142,4.78,1,51
143,5.93,1,52
144,12.53,1,52
145,5.02,1,52
146,12.36,1,52
147,2.68,1,52
148,3.84,1,53
149,13.11,1,54
