carrier_id,client_id
0,5
0,8
0,9
0,27
0,33
0,39
0,43
0,48
0,50
0,54
0,0
0,1
0,2
0,3
0,7
0,10
0,11
0,17
0,22
0,23
0,24
0,25
0,26
0,29
0,30
0,32
0,34
0,35
0,36
0,37
0,38
0,41
0,45
0,47
0,53
0,4
0,6
0,13
0,16
0,21
0,28
0,31
0,40
0,46
0,49
0,12
0,14
0,15
0,18
0,19
0,20
0,42
0,44
0,51
0,52
1,5
1,8
1,9
1,27
1,33
1,39
1,43
1,48
1,50
1,54
1,0
1,1
1,2
1,3
1,7
1,10
1,11
1,17
1,22
1,23
1,24
1,25
1,26
1,29
1,30
1,32
1,34
1,35
1,36
1,37
1,38
1,41
1,45
1,47
1,53
2,0
2,1
2,2
2,3
2,7
2,10
2,11
2,17
2,22
2,23
2,24
2,25
2,26
2,29
2,30
2,32
2,34
2,35
2,36
2,37
2,38
2,41
2,45
2,47
2,53
2,4
2,6
2,13
2,16
2,21
2,28
2,31
2,40
2,46
2,49
3,4
3,6
3,13
3,16
3,21
3,28
3,31
3,40
3,46
3,49
3,12
3,14
3,15
3,18
3,19
3,20
3,42
3,44
3,51
3,52
4,5
4,8
4,9
4,27
4,33
4,39
4,43
4,48
4,50
4,54
4,12
4,14
4,15
4,18
4,19
4,20
4,42
4,44
4,51
4,52
