index,x,y
0,47.671,61.085
1,50.885,62.645
2,60.001,39.921
3,61.022,39.501
4,48.768,63.459
5,82.751,11.789
6,24.856,72.244
7,1.724,38.997
8,24.641,73.184
9,62.018,50.236
10,60.813,35.594
11,84.848,10.262
12,76.887,30.826
13,3.122,38.363
14,46.908,62.971
15,70.932,0.794
16,95.701,65.622
17,63.136,53.159
18,99.216,64.616
19,83.808,13.377
20,61.226,37.51
21,98.025,65.073
22,78.54,31.962
23,60.965,35.331
24,0.0,38.867
25,48.178,99.433
26,26.193,70.746
27,63.67,55.477
28,46.507,97.462
29,77.994,30.056
30,3.388,41.0
31,80.83,28.57
32,95.646,66.961
33,65.955,52.617
34,72.367,1.377
35,77.607,29.223
36,49.687,98.409
37,71.703,4.29
38,45.377,97.938
39,81.603,13.525
40,75.295,31.071
41,96.464,63.462
42,81.02,27.796
43,94.3,64.87
44,79.189,28.816
45,81.621,29.945
46,64.346,53.522
47,83.377,14.165
48,67.146,52.818
49,25.098,73.338
50,26.113,70.17
51,65.604,51.794
52,58.263,35.35
53,48.68,100.0
54,100.0,67.852
55,7.735,41.269
56,77.546,31.938
57,64.524,49.373
58,68.529,1.904
59,0.445,40.979
60,62.2,53.568
61,26.855,73.305
62,67.714,0.058
63,96.637,63.69
64,69.406,2.811
65,66.109,49.835
66,72.787,0.305
67,46.006,97.435
68,85.04,17.011
69,59.149,38.917
70,4.432,40.861
71,64.24,54.287
72,87.742,13.77
73,60.262,36.83
74,63.15,38.174
75,64.713,50.978
76,71.676,0.132
77,63.771,54.711
78,47.681,61.015
79,96.369,64.028
80,48.624,61.976
81,43.574,63.299
82,63.05,40.141
83,25.146,74.421
84,98.221,62.359
85,83.089,15.309
86,78.471,27.168
87,82.927,12.696
88,67.074,49.556
89,48.786,95.666
90,95.738,67.703
91,71.845,3.251
92,28.277,72.123
93,46.855,99.507
94,49.787,61.518
95,49.801,66.522
96,46.639,97.581
97,70.152,1.423
98,60.444,49.962
99,61.986,35.075
100,25.453,72.171
101,1.089,40.305
102,47.313,96.578
103,47.02,63.794
104,86.293,9.803
105,1.106,41.571
106,77.883,29.981
107,85.965,14.957
108,97.099,64.889
109,64.549,54.141
110,4.818,39.986
111,49.079,60.805
112,2.148,40.906
113,63.7,51.677
114,85.116,10.652
115,46.593,99.703
116,3.022,42.956
117,25.301,72.342
118,67.996,0.0
119,24.62,68.806
120,46.812,60.597
121,45.18,97.565
122,24.407,70.274
123,59.993,37.737
124,68.954,0.578
