index,weight,type,clientId
0,13.38,1,0
1,20.21,1,0
2,15.2,1,1
3,13.58,1,1
4,13.43,1,1
5,24.52,1,2
6,14.37,1,2
7,23.24,1,3
8,11.12,1,3
9,17.5,1,3
10,10.01,1,3
11,8.56,1,4
12,9.62,1,4
13,20.01,1,4
14,8.25,1,4
15,9.27,1,5
16,9.21,1,5
17,9.4,1,5
18,23.81,1,5
19,20.74,1,5
20,9.78,1,6
21,7.58,1,6
22,16.05,1,6
23,14.38,1,6
24,6.51,1,6
25,8.22,1,7
26,8.73,1,7
27,19.85,1,7
28,5.48,1,8
29,19.41,1,8
30,24.28,1,9
31,5.67,1,9
32,19.54,1,9
33,23.56,1,9
34,9.99,1,10
35,17.09,1,10
36,8.72,1,10
37,16.38,1,11
38,20.88,1,11
39,17.16,1,12
40,24.04,1,12
41,19.64,1,13
42,15.5,1,13
43,17.74,1,13
44,9.81,1,13
45,13.13,1,14
46,11.08,1,14
47,7.8,1,14
48,20.06,1,14
49,10.3,1,15
50,8.35,1,15
51,20.88,1,15
52,8.16,1,16
53,13.66,1,16
54,15.28,1,16
55,15.0,1,16
56,22.78,1,17
57,6.93,1,17
58,22.1,1,18
59,23.77,1,18
60,17.72,1,18
61,22.01,1,18
62,11.95,1,19
63,11.05,1,19
64,21.1,1,19
65,10.58,1,19
66,15.63,1,19
67,17.03,1,20
68,6.07,1,21
69,23.59,1,22
70,8.91,1,22
71,23.17,1,23
72,10.14,1,23
73,24.97,1,23
74,16.98,1,24
75,17.81,1,24
76,8.23,1,24
77,23.42,1,24
78,7.79,1,25
79,15.07,1,25
80,9.98,1,25
81,21.74,1,25
82,16.24,1,25
83,20.72,1,26
84,21.84,1,26
85,17.68,1,26
86,14.89,1,26
87,15.75,1,26
88,13.29,1,27
89,13.21,1,27
90,6.56,1,28
91,20.84,1,28
92,11.98,1,28
93,17.15,1,29
94,6.97,1,30
95,23.12,1,30
96,14.05,1,30
97,5.54,1,30
98,19.38,1,30
99,15.69,1,31
100,15.78,1,31
101,11.03,1,31
102,24.86,1,31
103,10.74,1,31
104,15.16,1,32
105,7.37,1,33
106,22.08,1,33
107,23.38,1,33
108,17.47,1,34
109,20.73,1,34
110,7.35,1,34
111,10.15,1,35
112,12.16,1,35
113,8.12,1,35
114,8.64,1,36
115,11.33,1,37
116,7.88,1,37
117,21.63,1,38
118,17.04,1,38
119,20.29,1,38
120,16.32,1,38
121,22.72,1,38
122,22.78,1,39
123,20.69,1,39
124,19.0,1,40
125,18.56,1,40
126,12.86,1,40
127,19.24,1,40
128,11.83,1,41
129,22.74,1,41
130,6.4,1,42
131,10.77,1,42
132,10.78,1,42
133,23.64,1,42
134,24.58,1,42
135,23.89,1,43
136,10.79,1,44
137,24.57,1,44
138,13.5,1,44
139,16.91,1,44
140,7.43,1,44
141,16.41,1,45
142,13.22,1,45
143,19.51,1,46
144,10.53,1,46
145,12.69,1,46
146,10.03,1,46
147,23.08,1,47
148,23.12,1,47
149,20.1,1,47
150,8.93,1,47
151,18.51,1,47
152,21.25,1,48
153,17.88,1,48
154,9.54,1,49
155,16.64,1,49
156,8.31,1,50
157,17.01,1,50
158,12.11,1,51
159,11.96,1,52
160,23.58,1,52
161,23.5,1,52
162,19.52,1,53
163,15.88,1,54
164,16.97,1,54
165,9.85,1,55
166,16.25,1,55
167,10.55,1,55
168,12.82,1,55
169,16.73,1,55
170,19.24,1,56
171,5.02,1,56
172,22.29,1,57
173,19.14,1,57
174,15.74,1,57
175,21.01,1,57
176,5.71,1,58
177,16.01,1,59
178,24.12,1,59
179,19.66,1,59
180,12.58,1,59
181,24.68,1,60
182,10.74,1,60
183,9.11,1,61
184,20.52,1,61
185,15.16,1,61
186,20.89,1,61
187,12.73,1,62
188,22.91,1,62
189,16.6,1,62
190,18.93,1,62
191,8.88,1,62
192,22.28,1,63
193,23.51,1,63
194,6.57,1,63
195,6.09,1,63
196,5.44,1,63
197,17.36,1,64
198,24.46,1,64
199,18.92,1,64
200,16.53,1,64
201,7.51,1,65
202,10.07,1,65
203,14.13,1,66
204,18.52,1,67
205,18.32,1,67
206,23.5,1,67
207,16.46,1,68
208,19.74,1,68
209,19.94,1,68
210,24.51,1,68
211,11.37,1,68
212,17.4,1,69
213,18.86,1,69
214,5.86,1,69
215,9.43,1,69
216,7.81,1,69
217,6.39,1,70
218,9.59,1,70
219,10.78,1,70
220,6.36,1,70
221,11.56,1,71
222,19.65,1,71
223,10.17,1,72
224,15.37,1,72
225,17.21,1,72
226,15.52,1,73
227,14.21,1,73
228,12.15,1,73
229,10.51,1,74
230,10.83,1,74
231,6.36,1,74
232,9.34,1,74
233,8.64,1,75
234,20.36,1,75
235,5.98,1,75
236,8.03,1,76
237,9.95,1,76
238,23.65,1,76
239,5.89,1,76
240,13.99,1,77
241,7.24,1,77
242,15.45,1,77
243,24.04,1,78
244,18.83,1,78
245,17.56,1,78
