index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,0,22.5,1.1,20.0,10.0
1,2,25.0,0,22.5,1.21,20.0,10.0
2,2,25.0,0,22.5,1.21,20.0,10.0
3,2,25.0,0,22.5,1.21,20.0,10.0
4,1,25.0,4,21.25,1.1,20.0,10.0
5,1,25.0,2,21.25,1.1,20.0,20.0
6,2,25.0,2,21.25,1.21,20.0,20.0
7,1,25.0,1,22.5,1.1,20.0,20.0
8,1,25.0,2,21.25,1.1,20.0,20.0
9,1,25.0,0,22.5,1.1,20.0,10.0
10,1,25.0,3,21.25,1.1,20.0,10.0
11,1,25.0,1,22.5,1.1,20.0,20.0
12,2,25.0,0,22.5,1.21,20.0,10.0
13,1,25.0,1,22.5,1.1,20.0,20.0
14,1,25.0,0,22.5,1.1,20.0,10.0
15,2,25.0,3,21.25,1.21,20.0,10.0
16,2,25.0,3,21.25,1.21,20.0,10.0
17,1,25.0,2,21.25,1.1,20.0,20.0
18,2,25.0,1,22.5,1.21,20.0,20.0
19,2,25.0,4,21.25,1.21,20.0,10.0
20,1,25.0,0,22.5,1.1,20.0,10.0
21,1,25.0,4,21.25,1.1,20.0,10.0
22,1,25.0,4,21.25,1.1,20.0,10.0
23,2,25.0,3,21.25,1.21,20.0,10.0
24,2,25.0,4,21.25,1.21,20.0,10.0
25,1,25.0,1,22.5,1.1,20.0,20.0
26,2,25.0,1,22.5,1.21,20.0,20.0
27,2,25.0,0,22.5,1.21,20.0,10.0
28,2,25.0,2,21.25,1.21,20.0,20.0
29,1,25.0,1,22.5,1.1,20.0,20.0
30,1,25.0,0,22.5,1.1,20.0,10.0
31,2,25.0,0,22.5,1.21,20.0,10.0
32,2,25.0,0,22.5,1.21,20.0,10.0
33,2,25.0,0,22.5,1.21,20.0,10.0
34,1,25.0,4,21.25,1.1,20.0,10.0
35,2,25.0,3,21.25,1.21,20.0,10.0
36,2,25.0,3,21.25,1.21,20.0,10.0
37,2,25.0,0,22.5,1.21,20.0,10.0
38,2,25.0,0,22.5,1.21,20.0,10.0
39,1,25.0,1,22.5,1.1,20.0,20.0
40,1,25.0,4,21.25,1.1,20.0,10.0
41,1,25.0,0,22.5,1.1,20.0,10.0
42,1,25.0,3,21.25,1.1,20.0,10.0
43,1,25.0,0,22.5,1.1,20.0,10.0
44,1,25.0,0,22.5,1.1,20.0,10.0
45,1,25.0,4,21.25,1.1,20.0,10.0
46,2,25.0,3,21.25,1.21,20.0,10.0
47,2,25.0,3,21.25,1.21,20.0,10.0
48,2,25.0,0,22.5,1.21,20.0,10.0
49,2,25.0,0,22.5,1.21,20.0,10.0
50,2,25.0,2,21.25,1.21,20.0,20.0
51,2,25.0,2,21.25,1.21,20.0,20.0
52,2,25.0,2,21.25,1.21,20.0,20.0
53,2,25.0,0,22.5,1.21,20.0,10.0
54,2,25.0,0,22.5,1.21,20.0,10.0
55,1,25.0,1,22.5,1.1,20.0,20.0
56,1,25.0,4,21.25,1.1,20.0,10.0
57,2,25.0,0,22.5,1.21,20.0,10.0
58,1,25.0,1,22.5,1.1,20.0,20.0
59,1,25.0,2,21.25,1.1,20.0,20.0
60,1,25.0,3,21.25,1.1,20.0,10.0
61,2,25.0,3,21.25,1.21,20.0,10.0
62,1,25.0,3,21.25,1.1,20.0,10.0
63,1,25.0,0,22.5,1.1,20.0,10.0
64,2,25.0,3,21.25,1.21,20.0,10.0
65,2,25.0,3,21.25,1.21,20.0,10.0
66,1,25.0,3,21.25,1.1,20.0,10.0
67,2,25.0,2,21.25,1.21,20.0,20.0
68,1,25.0,4,21.25,1.1,20.0,10.0
69,2,25.0,3,21.25,1.21,20.0,10.0
70,2,25.0,2,21.25,1.21,20.0,20.0
71,1,25.0,3,21.25,1.1,20.0,10.0
72,1,25.0,1,22.5,1.1,20.0,20.0
73,1,25.0,1,22.5,1.1,20.0,20.0
74,1,25.0,4,21.25,1.1,20.0,10.0
75,2,25.0,2,21.25,1.21,20.0,20.0
76,2,25.0,1,22.5,1.21,20.0,20.0
77,2,25.0,0,22.5,1.21,20.0,10.0
78,1,25.0,0,22.5,1.1,20.0,10.0
79,1,25.0,4,21.25,1.1,20.0,10.0
80,1,25.0,3,21.25,1.1,20.0,10.0
81,2,25.0,3,21.25,1.21,20.0,10.0
82,1,25.0,0,22.5,1.1,20.0,10.0
83,1,25.0,2,21.25,1.1,20.0,20.0
84,1,25.0,0,22.5,1.1,20.0,10.0
85,1,25.0,2,21.25,1.1,20.0,20.0
86,1,25.0,0,22.5,1.1,20.0,10.0
87,2,25.0,0,22.5,1.21,20.0,10.0
88,1,25.0,2,21.25,1.1,20.0,20.0
89,1,25.0,3,21.25,1.1,20.0,10.0
90,1,25.0,0,22.5,1.1,20.0,10.0
91,1,25.0,2,21.25,1.1,20.0,20.0
92,1,25.0,2,21.25,1.1,20.0,20.0
93,1,25.0,1,22.5,1.1,20.0,20.0
94,2,25.0,1,22.5,1.21,20.0,20.0
95,1,25.0,0,22.5,1.1,20.0,10.0
96,1,25.0,2,21.25,1.1,20.0,20.0
97,1,25.0,4,21.25,1.1,20.0,10.0
