carrier_id,client_id
0,7
0,13
0,24
0,30
0,55
0,59
0,70
0,101
0,105
0,110
0,112
0,116
0,2
0,3
0,5
0,10
0,11
0,12
0,15
0,19
0,20
0,22
0,23
0,29
0,31
0,34
0,35
0,37
0,39
0,40
0,42
0,44
0,45
0,47
0,52
0,56
0,57
0,58
0,62
0,64
0,65
0,66
0,68
0,69
0,72
0,73
0,74
0,76
0,82
0,85
0,86
0,87
0,88
0,91
0,97
0,98
0,99
0,104
0,106
0,107
0,114
0,118
0,123
0,124
0,0
0,4
0,6
0,8
0,14
0,25
0,26
0,28
0,36
0,38
0,49
0,50
0,53
0,61
0,67
0,78
0,80
0,81
0,83
0,89
0,92
0,93
0,94
0,95
0,96
0,100
0,102
0,103
0,111
0,115
0,117
0,119
0,120
0,121
0,122
0,1
0,9
0,16
0,17
0,18
0,21
0,27
0,32
0,33
0,41
0,43
0,46
0,48
0,51
0,54
0,60
0,63
0,71
0,75
0,77
0,79
0,84
0,90
0,108
0,109
0,113
1,7
1,13
1,24
1,30
1,55
1,59
1,70
1,101
1,105
1,110
1,112
1,116
1,2
1,3
1,5
1,10
1,11
1,12
1,15
1,19
1,20
1,22
1,23
1,29
1,31
1,34
1,35
1,37
1,39
1,40
1,42
1,44
1,45
1,47
1,52
1,56
1,57
1,58
1,62
1,64
1,65
1,66
1,68
1,69
1,72
1,73
1,74
1,76
1,82
1,85
1,86
1,87
1,88
1,91
1,97
1,98
1,99
1,104
1,106
1,107
1,114
1,118
1,123
1,124
2,2
2,3
2,5
2,10
2,11
2,12
2,15
2,19
2,20
2,22
2,23
2,29
2,31
2,34
2,35
2,37
2,39
2,40
2,42
2,44
2,45
2,47
2,52
2,56
2,57
2,58
2,62
2,64
2,65
2,66
2,68
2,69
2,72
2,73
2,74
2,76
2,82
2,85
2,86
2,87
2,88
2,91
2,97
2,98
2,99
2,104
2,106
2,107
2,114
2,118
2,123
2,124
2,0
2,4
2,6
2,8
2,14
2,25
2,26
2,28
2,36
2,38
2,49
2,50
2,53
2,61
2,67
2,78
2,80
2,81
2,83
2,89
2,92
2,93
2,94
2,95
2,96
2,100
2,102
2,103
2,111
2,115
2,117
2,119
2,120
2,121
2,122
3,0
3,4
3,6
3,8
3,14
3,25
3,26
3,28
3,36
3,38
3,49
3,50
3,53
3,61
3,67
3,78
3,80
3,81
3,83
3,89
3,92
3,93
3,94
3,95
3,96
3,100
3,102
3,103
3,111
3,115
3,117
3,119
3,120
3,121
3,122
3,1
3,9
3,16
3,17
3,18
3,21
3,27
3,32
3,33
3,41
3,43
3,46
3,48
3,51
3,54
3,60
3,63
3,71
3,75
3,77
3,79
3,84
3,90
3,108
3,109
3,113
4,7
4,13
4,24
4,30
4,55
4,59
4,70
4,101
4,105
4,110
4,112
4,116
4,1
4,9
4,16
4,17
4,18
4,21
4,27
4,32
4,33
4,41
4,43
4,46
4,48
4,51
4,54
4,60
4,63
4,71
4,75
4,77
4,79
4,84
4,90
4,108
4,109
4,113
