index,weight,type,clientId
0,4.35,1,0
1,14.94,1,0
2,14.45,1,1
3,7.65,1,1
4,14.02,1,1
5,5.13,1,1
6,2.92,1,2
7,4.04,1,2
8,13.02,1,2
9,11.1,1,3
10,5.81,1,4
11,14.14,1,5
12,6.01,1,5
13,4.66,1,5
14,12.73,1,6
15,11.27,1,6
16,13.32,1,7
17,14.73,1,7
18,4.23,1,7
19,6.59,1,7
20,14.46,1,8
21,7.22,1,8
22,9.26,1,8
23,13.29,1,8
24,2.04,1,8
25,9.79,1,9
26,9.27,1,10
27,6.82,1,10
28,9.2,1,10
29,8.1,1,10
30,13.67,1,11
31,14.15,1,11
32,12.29,1,11
33,3.29,1,11
34,11.21,1,12
35,10.58,1,12
36,2.87,1,12
37,6.8,1,12
38,7.73,1,13
39,4.91,1,14
40,8.79,1,14
41,2.56,1,14
42,7.99,1,14
43,5.3,1,14
44,6.2,1,15
45,7.78,1,15
46,10.59,1,15
47,14.8,1,16
48,5.77,1,16
49,13.71,1,17
