index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,4,22.5,1.21,50.0,10.0
1,2,25.0,0,21.25,1.21,50.0,10.0
2,2,25.0,2,22.5,1.21,50.0,20.0
3,1,25.0,1,23.75,1.1,50.0,10.0
4,2,25.0,4,22.5,1.21,50.0,10.0
5,2,25.0,2,22.5,1.21,50.0,20.0
6,2,25.0,4,22.5,1.21,50.0,10.0
7,1,25.0,0,21.25,1.1,50.0,10.0
8,1,25.0,2,22.5,1.1,50.0,20.0
9,1,25.0,1,23.75,1.1,50.0,10.0
10,1,25.0,0,21.25,1.1,50.0,10.0
11,2,25.0,1,23.75,1.21,50.0,10.0
12,2,25.0,0,21.25,1.21,50.0,10.0
13,1,25.0,0,21.25,1.1,50.0,10.0
14,2,25.0,1,23.75,1.21,50.0,10.0
15,2,25.0,0,21.25,1.21,50.0,10.0
16,1,25.0,0,21.25,1.1,50.0,10.0
17,1,25.0,4,22.5,1.1,50.0,10.0
18,2,25.0,0,21.25,1.21,50.0,10.0
19,1,25.0,4,22.5,1.1,50.0,10.0
20,2,25.0,4,22.5,1.21,50.0,10.0
21,2,25.0,4,22.5,1.21,50.0,10.0
22,1,25.0,2,22.5,1.1,50.0,20.0
