index,weight,type,clientId
0,5.79,1,0
1,11.74,1,0
2,3.4,1,0
3,3.9,1,0
4,13.44,1,1
5,3.45,1,2
6,13.89,1,2
7,8.78,1,2
8,3.44,1,2
9,6.7,1,2
10,7.95,1,3
11,9.03,1,4
12,6.81,1,4
13,8.98,1,5
14,7.34,1,5
15,13.46,1,5
16,6.84,1,5
17,13.5,1,5
18,10.27,1,6
19,10.38,1,7
20,5.94,1,7
21,7.83,1,7
22,13.44,1,8
23,8.51,1,8
24,11.98,1,8
25,14.69,1,9
26,14.65,1,9
27,11.95,1,9
28,10.71,1,10
29,14.49,1,11
30,14.0,1,12
31,9.56,1,12
32,3.12,1,13
33,3.88,1,13
34,3.01,1,13
35,8.45,1,14
36,6.51,1,15
37,6.8,1,15
38,14.88,1,15
39,3.78,1,15
40,2.03,1,16
41,14.12,1,16
42,3.63,1,16
43,2.04,1,17
44,12.77,1,17
45,14.04,1,18
46,3.7,1,18
47,7.36,1,18
48,9.19,1,18
49,13.73,1,18
