index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,3,22.5,1.1,20.0,20.0
1,1,25.0,3,22.5,1.1,20.0,20.0
2,1,25.0,3,22.5,1.1,20.0,20.0
3,1,25.0,3,22.5,1.1,20.0,20.0
4,2,25.0,4,22.5,1.21,20.0,10.0
5,2,25.0,3,22.5,1.21,20.0,20.0
6,1,25.0,0,23.75,1.1,20.0,20.0
7,2,25.0,0,23.75,1.21,20.0,20.0
8,2,25.0,3,22.5,1.21,20.0,20.0
9,2,25.0,3,22.5,1.21,20.0,20.0
10,1,25.0,0,23.75,1.1,20.0,20.0
11,2,25.0,1,21.25,1.21,20.0,20.0
12,2,25.0,2,21.25,1.21,20.0,10.0
13,2,25.0,0,23.75,1.21,20.0,20.0
14,2,25.0,2,21.25,1.21,20.0,10.0
15,2,25.0,1,21.25,1.21,20.0,20.0
16,2,25.0,0,23.75,1.21,20.0,20.0
17,2,25.0,1,21.25,1.21,20.0,20.0
18,2,25.0,2,21.25,1.21,20.0,10.0
19,1,25.0,0,23.75,1.1,20.0,20.0
20,1,25.0,0,23.75,1.1,20.0,20.0
21,1,25.0,2,21.25,1.1,20.0,10.0
22,1,25.0,0,23.75,1.1,20.0,20.0
23,2,25.0,1,21.25,1.21,20.0,20.0
24,2,25.0,2,21.25,1.21,20.0,10.0
25,1,25.0,3,22.5,1.1,20.0,20.0
26,1,25.0,0,23.75,1.1,20.0,20.0
27,2,25.0,2,21.25,1.21,20.0,10.0
28,1,25.0,0,23.75,1.1,20.0,20.0
29,2,25.0,0,23.75,1.21,20.0,20.0
30,1,25.0,4,22.5,1.1,20.0,10.0
31,2,25.0,0,23.75,1.21,20.0,20.0
32,1,25.0,0,23.75,1.1,20.0,20.0
33,1,25.0,4,22.5,1.1,20.0,10.0
34,2,25.0,3,22.5,1.21,20.0,20.0
35,2,25.0,0,23.75,1.21,20.0,20.0
36,2,25.0,3,22.5,1.21,20.0,20.0
37,2,25.0,1,21.25,1.21,20.0,20.0
38,1,25.0,0,23.75,1.1,20.0,20.0
39,2,25.0,1,21.25,1.21,20.0,20.0
40,2,25.0,1,21.25,1.21,20.0,20.0
