index,x,y
0,10.461,54.904
1,19.362,90.602
2,35.261,78.046
3,97.351,79.2
4,63.461,60.983
5,58.049,68.647
6,2.888,85.27
7,62.153,42.94
8,27.082,44.69
9,80.483,28.324
10,78.851,71.266
11,90.617,98.91
12,94.921,48.143
13,41.863,54.551
14,67.97,88.758
15,10.624,89.442
16,37.662,79.372
17,90.144,96.627
18,13.161,48.489
19,34.693,53.091
20,80.314,63.398
21,88.791,20.117
22,24.286,1.804
23,87.894,66.952
24,94.046,8.027
25,64.482,23.733
26,66.937,65.06
27,57.242,33.292
28,81.288,8.113
29,26.671,4.553
30,46.338,68.853
31,82.306,22.351
32,8.441,92.851
33,45.215,88.994
