index,x,y
0,0.0,82.571
1,57.309,35.273
2,56.034,32.581
3,61.707,62.431
4,16.9,25.999
5,27.012,95.741
6,65.895,0.0
7,49.521,99.171
8,29.686,100.0
9,100.0,93.221
10,22.272,21.924
11,66.902,62.545
12,46.802,86.508
13,48.278,97.951
14,94.771,92.554
15,99.974,92.295
16,19.47,29.906
17,18.504,20.495
18,68.263,62.933
19,61.658,61.559
20,66.925,1.33
21,57.246,34.908
22,0.154,81.711
23,27.403,98.787
24,62.117,63.368
25,65.572,60.894
26,62.729,62.533
27,64.947,64.278
28,66.795,1.677
29,17.765,27.589
30,23.527,22.34
31,47.617,86.328
32,45.196,99.958
33,49.288,83.614
34,0.879,80.352
35,64.849,64.635
