carrier_id,client_id
0,4
0,10
0,16
0,17
0,29
0,30
0,1
0,2
0,6
0,20
0,21
0,28
0,0
0,5
0,7
0,8
0,12
0,13
0,22
0,23
0,31
0,32
0,33
0,34
0,3
0,9
0,11
0,14
0,15
0,18
0,19
0,24
0,25
0,26
0,27
0,35
1,4
1,10
1,16
1,17
1,29
1,30
1,1
1,2
1,6
1,20
1,21
1,28
2,1
2,2
2,6
2,20
2,21
2,28
2,0
2,5
2,7
2,8
2,12
2,13
2,22
2,23
2,31
2,32
2,33
2,34
3,0
3,5
3,7
3,8
3,12
3,13
3,22
3,23
3,31
3,32
3,33
3,34
3,3
3,9
3,11
3,14
3,15
3,18
3,19
3,24
3,25
3,26
3,27
3,35
4,4
4,10
4,16
4,17
4,29
4,30
4,3
4,9
4,11
4,14
4,15
4,18
4,19
4,24
4,25
4,26
4,27
4,35
