index,x,y
0,9.418,0.819
1,8.418,5.935
2,14.707,14.316
3,7.959,94.294
4,11.748,96.696
5,79.391,40.182
6,83.097,42.568
7,14.104,16.176
8,81.285,44.531
9,78.061,43.823
10,15.311,14.733
11,80.201,49.411
12,16.637,16.437
13,15.961,14.555
14,2.978,40.799
15,12.632,96.708
16,3.814,38.129
17,7.73,93.873
18,10.838,2.933
19,76.937,44.341
20,95.032,93.934
21,2.665,38.418
22,6.768,40.75
23,4.779,9.109
24,9.868,99.346
25,5.087,36.341
26,11.205,94.35
27,10.987,38.019
28,95.676,94.872
29,10.31,18.356
30,79.001,43.679
31,17.755,15.438
32,11.981,97.092
33,12.896,14.258
34,13.476,13.969
35,10.852,96.546
36,8.458,94.534
37,12.79,98.137
38,0.222,40.547
39,9.768,3.703
40,2.35,36.366
41,14.199,14.816
42,5.618,42.266
43,10.55,1.907
44,17.483,16.596
45,92.819,93.952
46,91.474,96.427
47,80.741,45.348
48,8.509,4.343
49,6.627,5.93
50,97.432,96.978
51,80.393,47.817
52,90.88,94.627
53,78.256,44.88
54,11.053,5.868
55,96.25,93.453
56,3.643,42.768
57,15.988,19.747
58,13.165,7.291
59,9.801,95.033
60,4.153,40.77
61,94.372,93.34
62,6.35,36.949
63,78.175,44.584
64,11.942,18.476
65,76.899,45.066
66,77.478,44.93
67,6.502,39.927
68,77.548,48.452
69,10.694,96.318
70,79.941,42.086
71,76.427,44.302
72,8.244,4.286
73,5.797,96.931
74,10.138,38.379
75,3.876,39.712
76,95.73,94.835
77,79.148,42.755
78,7.426,2.096
79,13.296,18.018
80,6.065,5.4
81,94.496,89.666
82,7.427,40.389
83,17.665,18.905
84,74.748,46.199
85,11.566,6.559
86,8.449,4.052
87,92.861,92.636
88,11.302,92.747
89,78.199,45.289
90,79.945,46.106
91,14.087,14.395
92,91.742,94.297
93,14.369,13.069
94,4.134,37.646
95,17.65,14.927
96,77.193,49.089
97,14.544,15.809
98,10.659,94.92
99,7.714,38.611
100,11.68,95.338
101,14.563,15.028
102,8.13,4.345
103,10.633,94.651
104,95.602,96.477
105,13.839,15.108
106,92.152,97.393
107,80.013,44.638
108,9.674,6.77
109,9.968,95.582
110,13.839,14.911
111,75.546,43.008
112,73.565,41.694
113,11.335,15.145
114,15.89,12.997
115,78.83,40.025
116,6.245,38.72
117,8.018,37.47
118,11.747,2.738
119,77.479,44.552
120,74.495,44.189
121,8.039,97.106
122,3.099,40.122
123,3.553,39.57
124,89.278,96.655
125,82.456,44.923
126,8.444,40.185
127,10.768,99.036
128,81.77,45.861
129,98.874,91.261
130,14.115,13.798
131,16.048,18.723
132,8.752,4.938
133,11.745,95.023
134,10.883,96.24
135,5.22,38.776
136,13.752,95.47
137,5.942,1.847
138,97.855,97.174
139,15.21,13.244
140,8.406,7.445
141,12.306,5.522
142,16.069,18.078
143,79.501,46.008
144,93.823,93.18
145,5.801,39.171
146,94.631,94.231
147,80.037,46.57
148,12.069,94.965
149,11.302,4.072
150,7.613,92.382
151,14.885,16.049
152,10.167,92.874
153,3.955,42.193
154,75.927,44.713
155,12.898,16.405
156,9.671,4.306
157,16.198,15.015
158,5.614,39.815
159,12.253,12.243
160,5.892,41.183
161,75.41,43.311
162,4.261,2.579
163,17.522,14.506
164,95.883,95.051
165,91.88,96.672
166,11.724,92.164
167,1.753,3.778
168,93.321,100.0
169,14.825,17.241
170,80.06,44.305
171,11.063,94.013
172,9.152,3.728
173,8.918,3.525
174,12.004,97.145
175,17.769,16.157
176,76.954,44.582
177,94.846,94.67
178,98.869,96.436
179,89.255,92.683
180,11.248,3.882
181,11.137,95.408
182,5.727,39.68
183,7.456,34.309
184,13.781,15.761
185,10.024,6.08
186,9.674,95.108
187,95.035,93.827
188,10.001,4.357
189,93.485,92.372
190,94.312,97.433
191,9.414,4.464
192,12.983,1.274
193,95.722,92.902
194,12.51,14.655
195,16.784,14.944
196,2.7,40.375
197,16.166,18.242
198,14.65,16.426
199,11.662,19.812
200,2.775,39.277
201,80.197,44.147
202,78.643,47.767
203,11.535,94.942
204,93.787,93.984
205,8.685,2.896
206,74.563,42.966
207,11.99,94.426
208,93.384,94.376
209,13.135,94.925
210,77.669,41.937
211,8.544,97.973
212,13.38,93.104
213,5.382,40.473
214,79.964,46.421
215,3.924,37.208
216,10.827,4.361
217,98.14,93.679
218,11.908,12.346
219,9.195,3.01
220,81.434,47.084
221,8.147,96.324
222,6.027,8.998
223,13.729,95.153
224,96.525,99.132
225,93.368,96.13
226,0.0,38.978
227,8.394,2.29
228,17.118,15.41
229,13.357,14.648
230,80.198,46.891
231,4.221,39.651
232,94.005,95.368
233,6.634,1.286
234,7.387,95.446
235,14.772,16.672
236,11.029,93.884
237,4.284,37.17
238,6.475,3.901
239,0.423,38.399
240,96.272,92.829
241,16.365,17.373
242,5.213,39.592
243,76.488,42.089
244,75.642,48.91
245,90.706,91.361
246,88.354,94.267
247,93.045,93.297
248,11.696,3.784
249,10.747,14.945
250,12.825,16.806
251,4.316,38.895
252,8.091,2.287
253,92.532,95.961
254,92.087,94.261
255,7.167,4.1
256,82.448,42.901
257,94.866,93.066
258,11.311,14.685
259,15.343,15.394
260,6.051,36.757
261,7.41,35.286
262,6.459,36.599
263,77.512,40.054
264,13.367,99.856
265,8.035,4.215
266,95.441,95.228
267,6.308,37.894
268,91.466,92.637
269,96.909,97.504
270,96.367,91.318
271,2.224,38.745
272,9.728,98.135
273,78.132,43.249
274,12.113,16.288
275,10.115,4.495
276,79.93,41.901
277,97.689,96.523
278,14.877,12.173
279,6.541,95.851
280,13.933,14.636
281,8.437,96.37
282,16.123,12.514
283,3.182,33.5
284,78.863,42.33
285,91.361,92.4
286,90.72,96.213
287,7.943,39.429
288,14.851,94.484
289,5.32,41.018
290,4.741,37.921
291,95.461,92.82
292,20.653,15.815
293,6.623,3.163
294,8.618,5.268
295,77.669,43.206
296,90.627,91.038
297,12.481,4.123
298,84.271,42.385
299,94.2,93.435
300,5.536,39.798
301,15.828,15.497
302,8.052,0.0
303,10.214,95.799
304,9.592,94.315
305,74.192,45.301
306,4.794,38.448
307,8.426,4.556
308,77.191,44.716
309,7.205,38.972
310,79.765,47.273
311,9.864,95.184
312,82.137,44.822
313,3.76,38.826
314,9.789,98.083
315,1.421,38.026
316,78.067,43.608
317,76.689,42.598
318,7.01,3.09
319,13.516,6.521
320,7.733,4.859
321,11.068,4.298
322,94.896,97.022
323,79.654,45.902
324,2.032,35.536
325,6.896,95.764
326,8.526,37.645
327,8.385,96.655
328,6.607,41.521
329,77.364,44.908
330,79.352,46.538
331,6.847,39.572
332,77.247,47.489
333,93.258,91.637
334,81.254,45.792
335,75.74,43.183
336,5.528,39.278
337,80.251,44.382
338,15.564,16.198
339,93.646,91.725
340,14.599,14.496
341,9.622,4.06
342,5.623,2.074
343,9.121,40.005
344,9.787,91.152
345,11.771,95.006
346,10.155,95.55
347,77.562,46.379
348,91.283,96.82
349,11.612,1.402
350,91.587,94.954
351,73.942,50.423
352,82.823,41.906
353,88.761,98.655
354,4.537,35.325
355,78.392,46.05
356,3.626,95.399
357,14.285,16.637
358,8.712,94.288
359,96.092,97.372
360,12.348,3.997
361,16.059,94.177
362,6.289,3.05
363,4.778,35.692
364,75.961,43.06
365,9.894,5.029
366,11.597,13.845
367,9.687,93.501
368,94.878,93.093
369,7.87,97.105
370,77.216,45.963
371,6.691,38.472
372,9.89,94.724
373,10.421,96.184
374,9.969,38.679
375,17.531,14.057
376,18.312,13.112
377,9.103,1.25
378,12.556,5.869
379,96.447,93.962
380,5.699,40.448
381,5.458,40.612
382,15.067,15.584
383,8.58,96.253
384,5.359,6.609
385,11.309,98.949
386,14.865,14.803
387,7.746,42.1
388,11.634,16.997
389,3.16,40.811
390,7.184,38.148
391,4.892,38.505
392,6.205,4.759
393,90.388,97.285
394,8.563,3.022
395,17.107,15.558
396,6.672,42.225
397,10.47,95.642
398,9.385,94.352
399,6.246,5.339
400,11.453,97.486
401,14.048,97.504
402,98.594,93.797
403,95.564,94.97
404,83.289,43.016
405,95.91,95.158
406,14.211,17.595
407,8.647,2.282
408,11.584,96.776
409,6.363,41.635
410,7.986,42.509
411,76.655,42.883
412,11.075,1.149
413,80.212,43.373
414,12.71,17.83
415,15.031,15.911
416,7.601,4.29
417,11.27,5.6
418,6.577,5.618
419,15.162,16.074
420,78.548,47.57
421,13.464,13.85
422,9.464,4.853
423,9.112,8.282
424,9.917,7.354
425,94.997,96.559
426,10.828,17.104
427,6.853,93.913
428,6.033,4.983
429,7.346,96.604
430,91.769,93.887
431,3.504,38.832
432,79.524,47.817
433,80.793,46.028
434,12.869,92.995
435,74.436,47.789
436,6.35,39.959
437,14.592,13.359
438,77.227,43.845
439,8.783,98.749
440,0.703,33.844
441,5.887,3.565
442,6.936,4.646
443,9.093,33.79
444,95.914,93.414
445,9.477,95.256
446,78.936,46.739
447,10.337,2.125
448,8.543,6.835
449,76.329,43.909
450,7.271,2.458
451,79.077,41.552
452,10.344,42.584
453,92.931,94.193
454,5.452,38.691
455,5.588,95.13
456,77.614,47.615
457,6.547,4.207
458,20.171,15.043
459,94.199,94.27
460,94.643,93.883
461,3.187,40.515
462,91.418,95.619
463,10.197,97.528
464,6.361,92.505
465,18.084,17.48
466,95.487,94.701
467,8.668,93.634
468,95.007,92.062
469,9.087,97.772
470,3.955,41.065
471,8.242,2.799
472,10.547,97.432
473,14.096,13.815
474,4.835,40.649
475,9.68,97.085
476,80.534,48.385
477,5.924,0.27
478,92.328,92.192
479,17.071,11.834
480,10.81,96.98
481,79.663,43.943
482,94.99,95.088
483,7.201,3.278
484,6.702,4.276
485,78.84,44.134
486,15.707,10.985
487,9.235,95.312
488,76.86,46.589
489,92.029,96.3
490,17.184,12.702
491,79.104,47.183
492,4.697,37.202
493,15.666,14.363
494,93.671,98.4
495,94.387,98.56
496,90.862,88.901
497,83.018,47.455
498,6.75,32.528
499,17.557,16.726
500,6.823,96.335
501,10.59,15.749
502,81.011,41.697
503,15.843,14.939
504,80.265,44.623
505,4.588,38.086
506,14.49,14.869
507,5.432,3.529
508,75.08,43.453
509,76.482,42.983
510,11.295,98.62
511,6.854,39.691
512,98.374,95.98
513,91.971,92.507
514,8.034,3.056
515,8.009,39.024
516,81.25,44.577
517,10.705,4.735
518,11.489,95.416
519,92.357,94.817
520,91.53,94.81
521,91.905,93.649
522,5.123,5.799
523,83.694,45.035
524,12.689,18.432
525,14.631,15.518
526,12.702,5.917
527,76.939,45.892
528,13.252,16.295
529,3.844,38.598
530,97.172,94.655
531,92.5,97.512
532,82.808,42.095
533,7.937,5.171
534,96.899,93.116
535,5.738,92.907
536,13.088,14.862
537,7.909,39.411
538,89.798,97.494
539,17.153,14.031
540,3.508,1.84
541,91.794,95.593
542,12.201,2.953
543,93.262,94.868
544,12.043,15.827
545,11.489,4.79
546,9.682,93.681
547,76.361,42.636
548,11.063,95.422
549,5.735,95.968
550,12.539,98.146
551,16.857,17.771
552,92.552,91.929
553,82.196,48.548
554,15.857,14.229
555,95.664,96.099
556,4.493,36.674
557,7.048,0.391
558,12.275,17.434
559,75.563,46.307
560,79.688,46.711
561,3.529,36.581
562,94.796,92.643
563,16.034,14.399
564,4.983,4.562
565,17.626,12.67
566,8.905,37.494
567,10.238,95.268
568,91.403,94.174
569,9.014,3.715
570,8.203,97.316
571,5.795,38.624
572,4.967,3.251
573,10.248,98.411
574,5.766,36.267
575,9.486,91.556
576,15.006,15.538
577,12.611,96.331
578,92.731,94.356
579,75.129,47.089
580,5.777,37.445
581,13.752,12.344
582,93.034,98.305
583,8.547,93.502
584,77.139,44.872
585,7.403,98.183
586,100.0,90.85
587,11.359,14.983
588,91.917,94.51
589,7.091,43.924
590,10.321,94.511
591,3.889,38.38
592,18.948,13.979
593,93.019,96.744
594,14.577,13.94
595,11.999,4.213
596,6.343,36.596
597,5.968,36.824
598,79.241,45.085
599,4.046,38.344
600,95.43,90.235
601,7.64,8.429
602,14.003,15.075
603,11.91,94.048
604,79.412,48.402
605,10.272,98.25
606,96.582,97.357
607,5.726,39.23
608,9.723,97.194
609,77.296,46.271
610,92.868,98.289
611,80.034,45.577
612,95.645,94.599
613,5.036,38.655
614,10.616,4.812
615,8.621,96.204
616,9.554,92.259
