index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,1,22.5,1.2100000000000002,20.0,10.0
1,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
2,1,25.0,1,22.5,1.1,20.0,10.0
3,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
4,1,25.0,0,22.5,1.1,20.0,20.0
5,1,25.0,4,21.25,1.1,20.0,10.0
6,1,25.0,1,22.5,1.1,20.0,10.0
7,1,25.0,2,22.5,1.1,20.0,10.0
8,2,25.0,2,22.5,1.2100000000000002,20.0,10.0
9,1,25.0,3,21.25,1.1,20.0,10.0
10,1,25.0,1,22.5,1.1,20.0,10.0
11,1,25.0,0,22.5,1.1,20.0,20.0
12,2,25.0,1,22.5,1.2100000000000002,20.0,10.0
13,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
14,1,25.0,0,22.5,1.1,20.0,20.0
15,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
16,1,25.0,1,22.5,1.1,20.0,10.0
17,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
18,1,25.0,2,22.5,1.1,20.0,10.0
19,2,25.0,2,22.5,1.2100000000000002,20.0,10.0
20,1,25.0,1,22.5,1.1,20.0,10.0
21,1,25.0,0,22.5,1.1,20.0,20.0
22,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
23,1,25.0,2,22.5,1.1,20.0,10.0
24,1,25.0,1,22.5,1.1,20.0,10.0
25,1,25.0,1,22.5,1.1,20.0,10.0
26,2,25.0,1,22.5,1.2100000000000002,20.0,10.0
27,2,25.0,2,22.5,1.2100000000000002,20.0,10.0
28,1,25.0,1,22.5,1.1,20.0,10.0
29,1,25.0,2,22.5,1.1,20.0,10.0
30,2,25.0,2,22.5,1.2100000000000002,20.0,10.0
31,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
32,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
33,1,25.0,1,22.5,1.1,20.0,10.0
34,1,25.0,0,22.5,1.1,20.0,20.0
35,2,25.0,1,22.5,1.2100000000000002,20.0,10.0
36,2,25.0,3,21.25,1.2100000000000002,20.0,10.0
37,1,25.0,3,21.25,1.1,20.0,10.0
38,1,25.0,4,21.25,1.1,20.0,10.0
39,1,25.0,1,22.5,1.1,20.0,10.0
40,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
41,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
42,1,25.0,0,22.5,1.1,20.0,20.0
43,1,25.0,2,22.5,1.1,20.0,10.0
44,2,25.0,0,22.5,1.2100000000000002,20.0,20.0
45,2,25.0,1,22.5,1.2100000000000002,20.0,10.0
