index,weight,type,clientId
0,19.63,1,0
1,23.92,1,0
2,16.94,1,0
3,13.41,1,1
4,17.09,1,1
5,7.25,1,1
6,10.17,1,1
7,15.21,1,2
8,8.91,1,3
9,22.01,1,3
10,18.48,1,3
11,19.31,1,4
12,19.7,1,4
13,13.27,1,4
14,21.9,1,5
15,8.61,1,6
16,17.89,1,7
17,5.48,1,7
18,16.05,1,7
19,13.09,1,8
20,5.79,1,8
21,16.83,1,8
22,14.56,1,8
23,12.56,1,8
24,6.29,1,9
25,13.54,1,10
26,6.64,1,10
27,23.88,1,10
28,17.7,1,11
29,18.33,1,11
30,19.22,1,11
31,19.54,1,12
32,7.16,1,12
33,8.81,1,13
34,18.41,1,13
35,19.4,1,14
36,8.4,1,15
37,23.08,1,15
38,20.1,1,16
39,8.7,1,16
40,10.54,1,16
41,18.3,1,17
42,5.26,1,18
43,7.02,1,18
44,21.9,1,18
45,19.77,1,19
46,18.66,1,19
47,12.48,1,20
48,24.93,1,21
49,16.31,1,21
50,13.96,1,22
51,18.32,1,23
52,17.82,1,23
53,16.56,1,23
54,16.27,1,23
55,9.95,1,23
56,13.16,1,24
57,16.63,1,25
58,18.55,1,25
59,6.87,1,25
60,8.31,1,26
61,7.18,1,26
62,5.22,1,26
63,16.66,1,27
64,22.21,1,27
65,7.09,1,28
66,12.68,1,28
67,13.24,1,29
68,24.47,1,29
69,9.61,1,29
70,16.86,1,29
71,20.39,1,29
72,18.6,1,30
73,21.99,1,30
74,13.59,1,30
75,9.07,1,30
76,15.67,1,31
77,24.26,1,31
78,5.89,1,32
79,10.34,1,32
80,24.74,1,32
81,12.73,1,32
82,5.48,1,33
83,12.14,1,33
84,21.45,1,33
85,14.28,1,34
86,24.03,1,34
87,16.03,1,35
88,20.33,1,35
89,15.96,1,36
90,5.68,1,36
91,19.24,1,36
92,23.48,1,36
93,8.62,1,37
94,24.59,1,37
95,13.11,1,37
96,19.05,1,37
97,10.51,1,37
98,7.54,1,38
99,10.98,1,38
100,20.75,1,38
101,9.93,1,38
102,12.73,1,39
103,7.59,1,39
104,10.92,1,39
105,18.66,1,39
106,10.23,1,39
107,14.2,1,40
108,13.52,1,41
109,24.25,1,41
110,20.35,1,41
111,22.64,1,41
112,7.16,1,42
113,7.32,1,42
114,11.54,1,43
115,6.28,1,43
116,9.77,1,43
117,11.02,1,43
118,5.95,1,43
119,17.01,1,44
120,19.77,1,45
121,24.94,1,45
122,18.75,1,45
123,20.66,1,46
124,7.99,1,46
125,7.33,1,46
126,22.13,1,46
127,14.0,1,47
128,6.67,1,48
129,18.7,1,48
130,5.33,1,49
131,16.23,1,49
132,12.86,1,50
133,19.92,1,50
134,18.12,1,51
135,15.88,1,51
136,21.89,1,51
137,5.56,1,51
138,10.77,1,52
139,24.96,1,53
140,16.18,1,53
141,22.98,1,54
142,20.72,1,55
143,20.16,1,55
144,22.96,1,55
145,22.71,1,55
146,10.01,1,56
147,11.24,1,56
148,23.52,1,57
149,6.95,1,57
150,19.43,1,57
151,15.5,1,58
152,12.46,1,59
153,24.52,1,59
154,24.72,1,59
155,18.53,1,60
156,11.28,1,60
157,5.59,1,61
158,18.81,1,61
159,15.28,1,62
160,15.79,1,62
161,19.14,1,62
162,12.91,1,62
163,10.69,1,63
164,6.95,1,63
165,5.52,1,64
166,21.57,1,64
167,14.83,1,65
168,21.9,1,65
169,15.31,1,66
170,24.83,1,66
171,14.35,1,67
172,8.71,1,68
173,11.33,1,69
174,19.31,1,69
175,15.11,1,69
176,19.99,1,69
177,9.33,1,69
178,16.62,1,70
179,11.5,1,70
180,24.33,1,71
181,6.73,1,72
182,18.44,1,72
183,9.65,1,72
184,19.04,1,72
185,16.32,1,73
186,11.13,1,73
187,14.31,1,74
188,21.73,1,74
189,13.8,1,74
190,21.49,1,74
191,7.64,1,74
192,20.07,1,75
193,7.4,1,75
194,20.75,1,75
195,10.51,1,75
196,15.92,1,75
197,11.87,1,76
198,17.31,1,76
199,7.96,1,77
200,15.8,1,77
201,20.41,1,77
202,20.83,1,78
203,12.38,1,78
204,21.39,1,78
205,17.74,1,78
206,7.13,1,78
207,20.67,1,79
208,16.35,1,79
209,18.76,1,79
210,9.71,1,79
211,20.02,1,79
212,21.43,1,80
213,23.58,1,80
214,5.33,1,80
215,16.18,1,80
216,8.88,1,80
217,9.61,1,81
218,6.44,1,81
219,10.38,1,81
220,19.45,1,81
221,19.62,1,81
222,22.67,1,82
223,5.17,1,82
224,13.27,1,83
225,20.05,1,83
226,17.86,1,84
227,11.42,1,84
228,22.65,1,84
229,19.7,1,84
230,5.01,1,84
231,11.37,1,85
232,5.41,1,85
233,10.88,1,86
234,11.35,1,86
235,17.98,1,86
236,16.8,1,86
237,16.39,1,87
238,23.52,1,87
239,9.09,1,87
240,15.0,1,87
241,8.12,1,87
242,21.46,1,88
243,19.96,1,88
244,9.7,1,89
245,23.39,1,89
246,23.39,1,89
247,18.06,1,89
248,9.48,1,89
249,24.68,1,90
250,18.94,1,90
251,20.16,1,90
252,20.87,1,90
253,22.22,1,91
254,5.03,1,91
255,6.68,1,91
256,11.21,1,91
257,22.92,1,91
258,19.03,1,92
259,14.24,1,92
260,8.96,1,92
261,14.98,1,92
262,13.82,1,92
263,10.55,1,93
264,13.72,1,93
265,14.32,1,93
266,8.11,1,93
267,14.0,1,94
268,15.08,1,94
269,24.36,1,94
270,10.87,1,94
271,9.89,1,94
272,22.26,1,95
273,15.32,1,96
274,16.7,1,96
275,6.0,1,96
276,24.41,1,96
277,18.24,1,97
278,7.19,1,97
279,20.81,1,97
280,9.54,1,98
281,14.95,1,98
282,22.73,1,99
283,12.63,1,99
284,7.66,1,99
285,5.26,1,100
286,6.41,1,100
287,19.2,1,100
288,8.14,1,100
289,22.5,1,100
290,15.68,1,101
291,18.65,1,101
292,12.39,1,102
293,7.18,1,102
294,5.15,1,102
295,19.05,1,102
296,21.26,1,102
297,21.85,1,103
298,19.54,1,103
299,15.26,1,104
300,12.9,1,104
301,21.17,1,104
302,6.38,1,104
303,22.58,1,104
304,5.48,1,105
305,5.03,1,105
306,13.77,1,106
307,9.66,1,106
308,19.43,1,106
309,14.61,1,107
310,11.23,1,107
311,20.19,1,107
312,7.16,1,107
313,17.61,1,108
314,13.17,1,108
315,16.79,1,108
316,20.46,1,108
317,7.3,1,108
318,14.95,1,109
319,22.29,1,110
320,17.9,1,111
321,16.91,1,111
322,5.9,1,111
323,11.37,1,111
324,15.74,1,111
325,24.41,1,112
326,19.84,1,112
327,6.65,1,112
328,22.47,1,113
329,20.96,1,113
330,22.43,1,114
331,24.5,1,114
332,16.85,1,114
333,15.39,1,114
334,18.71,1,114
335,10.36,1,115
336,23.75,1,115
337,20.26,1,116
338,18.99,1,116
339,6.27,1,116
340,21.94,1,117
341,13.85,1,118
342,19.8,1,118
343,13.2,1,118
344,5.13,1,118
345,23.07,1,118
346,18.88,1,119
347,21.59,1,119
348,21.11,1,120
349,15.53,1,121
350,23.52,1,121
351,7.59,1,121
352,13.33,1,121
353,13.37,1,121
354,12.16,1,122
355,17.75,1,122
356,9.79,1,123
357,8.84,1,124
358,19.42,1,124
359,16.92,1,125
360,10.57,1,125
361,23.28,1,125
362,24.28,1,125
363,22.65,1,126
364,8.69,1,126
365,7.84,1,126
366,14.17,1,126
367,19.06,1,126
368,18.73,1,127
369,15.73,1,127
370,20.95,1,127
371,5.97,1,128
372,16.16,1,129
373,22.11,1,129
374,6.41,1,129
375,17.15,1,129
