index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,1,22.5,1.1,20.0,20.0
1,1,25.0,0,21.25,1.1,20.0,10.0
2,1,25.0,4,22.5,1.1,20.0,10.0
3,1,25.0,3,22.5,1.1,20.0,10.0
4,1,25.0,3,22.5,1.1,20.0,10.0
5,2,25.0,3,22.5,1.21,20.0,10.0
6,1,25.0,2,21.25,1.1,20.0,10.0
7,2,25.0,4,22.5,1.21,20.0,10.0
8,2,25.0,1,22.5,1.21,20.0,20.0
9,1,25.0,0,21.25,1.1,20.0,10.0
10,2,25.0,1,22.5,1.21,20.0,20.0
11,1,25.0,2,21.25,1.1,20.0,10.0
12,1,25.0,2,21.25,1.1,20.0,10.0
13,2,25.0,3,22.5,1.21,20.0,10.0
14,2,25.0,0,21.25,1.21,20.0,10.0
15,2,25.0,0,21.25,1.21,20.0,10.0
16,2,25.0,3,22.5,1.21,20.0,10.0
17,2,25.0,2,21.25,1.21,20.0,10.0
18,2,25.0,2,21.25,1.21,20.0,10.0
19,1,25.0,2,21.25,1.1,20.0,10.0
20,2,25.0,3,22.5,1.21,20.0,10.0
21,2,25.0,4,22.5,1.21,20.0,10.0
22,1,25.0,0,21.25,1.1,20.0,10.0
23,2,25.0,4,22.5,1.21,20.0,10.0
24,1,25.0,0,21.25,1.1,20.0,10.0
25,1,25.0,4,22.5,1.1,20.0,10.0
26,1,25.0,2,21.25,1.1,20.0,10.0
27,1,25.0,0,21.25,1.1,20.0,10.0
28,2,25.0,3,22.5,1.21,20.0,10.0
29,1,25.0,4,22.5,1.1,20.0,10.0
30,1,25.0,1,22.5,1.1,20.0,20.0
31,1,25.0,1,22.5,1.1,20.0,20.0
32,1,25.0,4,22.5,1.1,20.0,10.0
33,2,25.0,4,22.5,1.21,20.0,10.0
34,2,25.0,1,22.5,1.21,20.0,20.0
35,1,25.0,0,21.25,1.1,20.0,10.0
36,1,25.0,3,22.5,1.1,20.0,10.0
37,1,25.0,3,22.5,1.1,20.0,10.0
38,2,25.0,4,22.5,1.21,20.0,10.0
39,2,25.0,0,21.25,1.21,20.0,10.0
40,1,25.0,3,22.5,1.1,20.0,10.0
41,1,25.0,0,21.25,1.1,20.0,10.0
42,2,25.0,1,22.5,1.21,20.0,20.0
43,2,25.0,4,22.5,1.21,20.0,10.0
44,1,25.0,0,21.25,1.1,20.0,10.0
45,2,25.0,0,21.25,1.21,20.0,10.0
46,1,25.0,4,22.5,1.1,20.0,10.0
47,2,25.0,4,22.5,1.21,20.0,10.0
48,1,25.0,1,22.5,1.1,20.0,20.0
49,2,25.0,2,21.25,1.21,20.0,10.0
50,2,25.0,0,21.25,1.21,20.0,10.0
51,1,25.0,0,21.25,1.1,20.0,10.0
52,2,25.0,1,22.5,1.21,20.0,20.0
53,1,25.0,0,21.25,1.1,20.0,10.0
54,2,25.0,1,22.5,1.21,20.0,20.0
55,1,25.0,0,21.25,1.1,20.0,10.0
56,1,25.0,0,21.25,1.1,20.0,10.0
57,2,25.0,1,22.5,1.21,20.0,20.0
58,1,25.0,0,21.25,1.1,20.0,10.0
59,1,25.0,0,21.25,1.1,20.0,10.0
60,2,25.0,1,22.5,1.21,20.0,20.0
61,2,25.0,3,22.5,1.21,20.0,10.0
62,2,25.0,0,21.25,1.21,20.0,10.0
63,2,25.0,0,21.25,1.21,20.0,10.0
64,2,25.0,2,21.25,1.21,20.0,10.0
65,1,25.0,1,22.5,1.1,20.0,20.0
66,1,25.0,0,21.25,1.1,20.0,10.0
67,1,25.0,4,22.5,1.1,20.0,10.0
68,2,25.0,2,21.25,1.21,20.0,10.0
69,1,25.0,3,22.5,1.1,20.0,10.0
70,1,25.0,3,22.5,1.1,20.0,10.0
71,1,25.0,4,22.5,1.1,20.0,10.0
72,2,25.0,0,21.25,1.21,20.0,10.0
73,2,25.0,0,21.25,1.21,20.0,10.0
74,2,25.0,0,21.25,1.21,20.0,10.0
75,1,25.0,4,22.5,1.1,20.0,10.0
76,2,25.0,4,22.5,1.21,20.0,10.0
77,1,25.0,3,22.5,1.1,20.0,10.0
78,2,25.0,3,22.5,1.21,20.0,10.0
79,2,25.0,0,21.25,1.21,20.0,10.0
80,1,25.0,0,21.25,1.1,20.0,10.0
81,1,25.0,1,22.5,1.1,20.0,20.0
82,2,25.0,0,21.25,1.21,20.0,10.0
83,1,25.0,2,21.25,1.1,20.0,10.0
84,2,25.0,2,21.25,1.21,20.0,10.0
85,2,25.0,2,21.25,1.21,20.0,10.0
86,2,25.0,0,21.25,1.21,20.0,10.0
87,2,25.0,3,22.5,1.21,20.0,10.0
88,2,25.0,1,22.5,1.21,20.0,20.0
89,2,25.0,0,21.25,1.21,20.0,10.0
90,1,25.0,0,21.25,1.1,20.0,10.0
91,1,25.0,3,22.5,1.1,20.0,10.0
92,2,25.0,3,22.5,1.21,20.0,10.0
93,2,25.0,3,22.5,1.21,20.0,10.0
94,2,25.0,4,22.5,1.21,20.0,10.0
95,2,25.0,0,21.25,1.21,20.0,10.0
96,1,25.0,0,21.25,1.1,20.0,10.0
97,1,25.0,1,22.5,1.1,20.0,20.0
98,1,25.0,0,21.25,1.1,20.0,10.0
99,2,25.0,2,21.25,1.21,20.0,10.0
100,2,25.0,0,21.25,1.21,20.0,10.0
101,2,25.0,0,21.25,1.21,20.0,10.0
102,2,25.0,4,22.5,1.21,20.0,10.0
103,2,25.0,2,21.25,1.21,20.0,10.0
104,2,25.0,3,22.5,1.21,20.0,10.0
105,1,25.0,2,21.25,1.1,20.0,10.0
106,1,25.0,1,22.5,1.1,20.0,20.0
107,2,25.0,0,21.25,1.21,20.0,10.0
108,2,25.0,0,21.25,1.21,20.0,10.0
109,2,25.0,2,21.25,1.21,20.0,10.0
110,2,25.0,0,21.25,1.21,20.0,10.0
111,1,25.0,4,22.5,1.1,20.0,10.0
112,2,25.0,3,22.5,1.21,20.0,10.0
113,1,25.0,4,22.5,1.1,20.0,10.0
114,2,25.0,0,21.25,1.21,20.0,10.0
115,2,25.0,1,22.5,1.21,20.0,20.0
116,2,25.0,1,22.5,1.21,20.0,20.0
117,2,25.0,3,22.5,1.21,20.0,10.0
118,2,25.0,1,22.5,1.21,20.0,20.0
119,1,25.0,1,22.5,1.1,20.0,20.0
120,1,25.0,2,21.25,1.1,20.0,10.0
121,2,25.0,0,21.25,1.21,20.0,10.0
122,1,25.0,0,21.25,1.1,20.0,10.0
123,2,25.0,1,22.5,1.21,20.0,20.0
124,2,25.0,1,22.5,1.21,20.0,20.0
125,2,25.0,2,21.25,1.21,20.0,10.0
126,2,25.0,1,22.5,1.21,20.0,20.0
127,2,25.0,3,22.5,1.21,20.0,10.0
128,2,25.0,3,22.5,1.21,20.0,10.0
129,2,25.0,1,22.5,1.21,20.0,20.0
130,1,25.0,1,22.5,1.1,20.0,20.0
131,2,25.0,0,21.25,1.21,20.0,10.0
132,1,25.0,0,21.25,1.1,20.0,10.0
133,2,25.0,3,22.5,1.21,20.0,10.0
134,1,25.0,2,21.25,1.1,20.0,10.0
135,2,25.0,0,21.25,1.21,20.0,10.0
136,1,25.0,1,22.5,1.1,20.0,20.0
137,2,25.0,1,22.5,1.21,20.0,20.0
138,1,25.0,0,21.25,1.1,20.0,10.0
139,2,25.0,0,21.25,1.21,20.0,10.0
140,2,25.0,0,21.25,1.21,20.0,10.0
141,2,25.0,1,22.5,1.21,20.0,20.0
142,2,25.0,0,21.25,1.21,20.0,10.0
143,2,25.0,0,21.25,1.21,20.0,10.0
144,1,25.0,3,22.5,1.1,20.0,10.0
145,1,25.0,3,22.5,1.1,20.0,10.0
146,2,25.0,2,21.25,1.21,20.0,10.0
147,2,25.0,0,21.25,1.21,20.0,10.0
148,2,25.0,0,21.25,1.21,20.0,10.0
149,2,25.0,0,21.25,1.21,20.0,10.0
150,2,25.0,4,22.5,1.21,20.0,10.0
151,1,25.0,1,22.5,1.1,20.0,20.0
152,1,25.0,0,21.25,1.1,20.0,10.0
153,2,25.0,1,22.5,1.21,20.0,20.0
154,2,25.0,3,22.5,1.21,20.0,10.0
155,2,25.0,4,22.5,1.21,20.0,10.0
156,1,25.0,0,21.25,1.1,20.0,10.0
157,1,25.0,4,22.5,1.1,20.0,10.0
158,1,25.0,1,22.5,1.1,20.0,20.0
159,2,25.0,0,21.25,1.21,20.0,10.0
160,2,25.0,2,21.25,1.21,20.0,10.0
161,1,25.0,1,22.5,1.1,20.0,20.0
162,1,25.0,1,22.5,1.1,20.0,20.0
163,2,25.0,2,21.25,1.21,20.0,10.0
164,1,25.0,2,21.25,1.1,20.0,10.0
165,1,25.0,2,21.25,1.1,20.0,10.0
166,2,25.0,2,21.25,1.21,20.0,10.0
167,1,25.0,0,21.25,1.1,20.0,10.0
168,2,25.0,0,21.25,1.21,20.0,10.0
169,1,25.0,0,21.25,1.1,20.0,10.0
170,2,25.0,1,22.5,1.21,20.0,20.0
171,1,25.0,0,21.25,1.1,20.0,10.0
172,2,25.0,2,21.25,1.21,20.0,10.0
173,2,25.0,0,21.25,1.21,20.0,10.0
174,2,25.0,4,22.5,1.21,20.0,10.0
175,1,25.0,4,22.5,1.1,20.0,10.0
176,2,25.0,4,22.5,1.21,20.0,10.0
177,1,25.0,1,22.5,1.1,20.0,20.0
178,1,25.0,0,21.25,1.1,20.0,10.0
179,1,25.0,1,22.5,1.1,20.0,20.0
180,2,25.0,2,21.25,1.21,20.0,10.0
181,1,25.0,2,21.25,1.1,20.0,10.0
182,1,25.0,3,22.5,1.1,20.0,10.0
183,1,25.0,4,22.5,1.1,20.0,10.0
184,2,25.0,0,21.25,1.21,20.0,10.0
185,2,25.0,1,22.5,1.21,20.0,20.0
186,2,25.0,2,21.25,1.21,20.0,10.0
187,1,25.0,0,21.25,1.1,20.0,10.0
188,1,25.0,3,22.5,1.1,20.0,10.0
189,1,25.0,0,21.25,1.1,20.0,10.0
190,1,25.0,0,21.25,1.1,20.0,10.0
191,1,25.0,4,22.5,1.1,20.0,10.0
192,2,25.0,0,21.25,1.21,20.0,10.0
193,1,25.0,4,22.5,1.1,20.0,10.0
194,2,25.0,4,22.5,1.21,20.0,10.0
195,2,25.0,0,21.25,1.21,20.0,10.0
196,2,25.0,2,21.25,1.21,20.0,10.0
197,2,25.0,3,22.5,1.21,20.0,10.0
198,2,25.0,4,22.5,1.21,20.0,10.0
199,2,25.0,0,21.25,1.21,20.0,10.0
200,2,25.0,4,22.5,1.21,20.0,10.0
201,1,25.0,4,22.5,1.1,20.0,10.0
202,1,25.0,1,22.5,1.1,20.0,20.0
203,2,25.0,0,21.25,1.21,20.0,10.0
204,1,25.0,3,22.5,1.1,20.0,10.0
205,1,25.0,4,22.5,1.1,20.0,10.0
206,2,25.0,2,21.25,1.21,20.0,10.0
207,1,25.0,0,21.25,1.1,20.0,10.0
208,1,25.0,1,22.5,1.1,20.0,20.0
209,1,25.0,1,22.5,1.1,20.0,20.0
210,1,25.0,2,21.25,1.1,20.0,10.0
211,2,25.0,3,22.5,1.21,20.0,10.0
212,1,25.0,2,21.25,1.1,20.0,10.0
213,1,25.0,3,22.5,1.1,20.0,10.0
214,2,25.0,0,21.25,1.21,20.0,10.0
215,2,25.0,0,21.25,1.21,20.0,10.0
216,1,25.0,2,21.25,1.1,20.0,10.0
217,1,25.0,2,21.25,1.1,20.0,10.0
218,2,25.0,3,22.5,1.21,20.0,10.0
219,1,25.0,0,21.25,1.1,20.0,10.0
220,2,25.0,4,22.5,1.21,20.0,10.0
221,1,25.0,4,22.5,1.1,20.0,10.0
