carrier_id,client_id
0,7
0,11
0,16
0,20
0,21
0,22
0,26
0,32
0,36
0,54
0,71
0,72
0,73
0,79
0,90
0,102
0,104
0,110
0,113
0,122
0,129
0,15
0,23
0,28
0,29
0,41
0,49
0,63
0,68
0,85
0,95
0,131
0,132
0,44
0,94
0,99
0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,9
0,10
0,12
0,13
0,14
0,17
0,18
0,19
0,24
0,25
0,27
0,30
0,31
0,33
0,34
0,35
0,37
0,38
0,39
0,40
0,42
0,43
0,45
0,46
0,47
0,48
0,50
0,51
0,52
0,53
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,64
0,65
0,66
0,67
0,69
0,70
0,74
0,75
0,76
0,77
0,78
0,80
0,81
0,82
0,83
0,84
0,86
0,87
0,88
0,89
0,91
0,92
0,93
0,96
0,97
0,98
0,100
0,101
0,103
0,105
0,106
0,107
0,108
0,109
0,111
0,112
0,114
0,115
0,116
0,117
0,118
0,119
0,120
0,121
0,123
0,124
0,125
0,126
0,127
0,128
0,130
0,133
1,7
1,11
1,16
1,20
1,21
1,22
1,26
1,32
1,36
1,54
1,71
1,72
1,73
1,79
1,90
1,102
1,104
1,110
1,113
1,122
1,129
1,15
1,23
1,28
1,29
1,41
1,49
1,63
1,68
1,85
1,95
1,131
1,132
2,15
2,23
2,28
2,29
2,41
2,49
2,63
2,68
2,85
2,95
2,131
2,132
2,44
2,94
2,99
3,44
3,94
3,99
3,0
3,1
3,2
3,3
3,4
3,5
3,6
3,8
3,9
3,10
3,12
3,13
3,14
3,17
3,18
3,19
3,24
3,25
3,27
3,30
3,31
3,33
3,34
3,35
3,37
3,38
3,39
3,40
3,42
3,43
3,45
3,46
3,47
3,48
3,50
3,51
3,52
3,53
3,55
3,56
3,57
3,58
3,59
3,60
3,61
3,62
3,64
3,65
3,66
3,67
3,69
3,70
3,74
3,75
3,76
3,77
3,78
3,80
3,81
3,82
3,83
3,84
3,86
3,87
3,88
3,89
3,91
3,92
3,93
3,96
3,97
3,98
3,100
3,101
3,103
3,105
3,106
3,107
3,108
3,109
3,111
3,112
3,114
3,115
3,116
3,117
3,118
3,119
3,120
3,121
3,123
3,124
3,125
3,126
3,127
3,128
3,130
3,133
4,7
4,11
4,16
4,20
4,21
4,22
4,26
4,32
4,36
4,54
4,71
4,72
4,73
4,79
4,90
4,102
4,104
4,110
4,113
4,122
4,129
4,0
4,1
4,2
4,3
4,4
4,5
4,6
4,8
4,9
4,10
4,12
4,13
4,14
4,17
4,18
4,19
4,24
4,25
4,27
4,30
4,31
4,33
4,34
4,35
4,37
4,38
4,39
4,40
4,42
4,43
4,45
4,46
4,47
4,48
4,50
4,51
4,52
4,53
4,55
4,56
4,57
4,58
4,59
4,60
4,61
4,62
4,64
4,65
4,66
4,67
4,69
4,70
4,74
4,75
4,76
4,77
4,78
4,80
4,81
4,82
4,83
4,84
4,86
4,87
4,88
4,89
4,91
4,92
4,93
4,96
4,97
4,98
4,100
4,101
4,103
4,105
4,106
4,107
4,108
4,109
4,111
4,112
4,114
4,115
4,116
4,117
4,118
4,119
4,120
4,121
4,123
4,124
4,125
4,126
4,127
4,128
4,130
4,133
