index,x,y
0,94.582,58.877
1,94.537,58.732
2,96.398,60.91
3,95.429,58.233
4,96.642,57.055
5,97.306,61.16
6,75.907,93.875
7,36.077,47.216
8,97.803,60.661
9,96.596,59.014
10,96.343,60.089
11,35.502,49.273
12,96.08,57.915
13,97.956,57.366
14,95.499,56.212
15,63.235,10.365
16,37.054,49.646
17,97.646,59.07
18,96.707,57.383
19,60.235,97.657
20,23.951,2.79
21,3.538,0.55
22,22.561,5.007
23,62.762,11.357
24,95.797,56.889
25,97.134,59.235
26,3.455,1.956
27,97.063,56.677
28,63.994,10.452
29,63.739,14.559
30,95.512,59.899
31,95.569,60.325
32,35.589,48.176
33,75.507,96.29
34,94.341,59.192
35,95.405,59.504
36,24.269,6.877
37,95.161,58.529
38,96.695,58.694
39,93.823,59.845
40,76.262,98.88
41,64.292,11.958
42,95.803,56.449
43,98.09,57.693
44,36.896,51.36
45,95.276,57.108
46,96.217,59.472
47,93.651,59.278
48,97.957,58.558
49,63.457,11.51
50,98.694,60.092
51,95.888,59.277
52,99.262,59.36
53,96.613,59.114
54,21.212,6.722
55,61.535,100.0
56,95.45,59.702
57,96.455,58.95
58,95.959,63.142
59,95.667,58.895
60,60.714,96.843
61,59.571,93.04
62,97.55,59.372
63,64.347,12.015
64,98.335,59.785
65,61.744,94.676
66,97.062,58.311
67,97.016,59.199
68,64.27,11.698
69,97.484,58.434
70,96.804,59.957
71,22.853,4.388
72,3.688,20.873
73,20.242,4.727
74,97.767,55.664
75,96.357,61.476
76,98.191,59.091
77,94.947,57.471
78,95.565,60.569
79,22.801,0.0
80,95.989,59.228
81,96.528,59.599
82,60.811,97.526
83,95.657,54.932
84,96.955,59.675
85,62.138,10.671
86,99.873,59.565
87,96.511,60.018
88,95.974,61.656
89,96.457,57.386
90,35.867,47.299
91,58.169,98.32
92,95.694,58.835
93,94.81,57.461
94,40.025,50.765
95,63.245,13.848
96,95.417,60.473
97,96.899,55.701
98,92.067,57.259
99,39.198,52.194
100,94.933,56.704
101,95.549,61.934
102,36.754,49.586
103,100.0,59.201
104,22.925,4.224
105,96.161,58.57
106,96.212,58.453
107,95.331,58.16
108,95.337,58.189
109,61.538,97.157
110,21.119,2.198
111,97.007,58.459
112,99.829,57.281
113,22.439,4.771
114,98.892,54.363
115,96.836,59.584
116,94.652,59.562
117,61.432,98.682
118,95.594,60.238
119,97.867,55.065
120,95.718,60.142
121,96.621,60.847
122,0.0,48.827
123,98.276,58.358
124,70.753,96.187
125,96.995,60.283
126,96.784,55.986
127,97.143,60.482
128,60.273,94.368
129,23.176,6.988
130,74.259,98.684
131,62.55,11.606
132,63.898,12.6
133,95.491,57.589
