carrier_id,client_id
0,1
0,4
0,11
0,12
0,14
0,15
0,16
0,17
0,28
0,30
0,3
0,5
0,6
0,10
0,18
0,20
0,23
0,25
0,26
0,31
0,32
0,33
0,34
0,0
0,8
0,9
0,13
0,21
0,22
0,29
0,2
0,7
0,19
0,24
0,27
1,1
1,4
1,11
1,12
1,14
1,15
1,16
1,17
1,28
1,30
1,3
1,5
1,6
1,10
1,18
1,20
1,23
1,25
1,26
1,31
1,32
1,33
1,34
2,3
2,5
2,6
2,10
2,18
2,20
2,23
2,25
2,26
2,31
2,32
2,33
2,34
2,0
2,8
2,9
2,13
2,21
2,22
2,29
3,0
3,8
3,9
3,13
3,21
3,22
3,29
3,2
3,7
3,19
3,24
3,27
4,1
4,4
4,11
4,12
4,14
4,15
4,16
4,17
4,28
4,30
4,2
4,7
4,19
4,24
4,27
