index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,2,23.75,1.1,20.0,10.0
1,1,25.0,2,23.75,1.1,20.0,10.0
2,2,25.0,2,23.75,1.21,20.0,10.0
3,1,25.0,2,23.75,1.1,20.0,10.0
4,2,25.0,0,23.75,1.21,20.0,20.0
5,2,25.0,0,23.75,1.21,20.0,20.0
6,1,25.0,2,23.75,1.1,20.0,10.0
7,1,25.0,3,23.75,1.1,20.0,20.0
8,2,25.0,2,23.75,1.21,20.0,10.0
9,2,25.0,1,22.5,1.21,20.0,20.0
10,2,25.0,1,22.5,1.21,20.0,20.0
11,1,25.0,2,23.75,1.1,20.0,10.0
12,1,25.0,2,23.75,1.1,20.0,10.0
13,1,25.0,0,23.75,1.1,20.0,20.0
14,1,25.0,2,23.75,1.1,20.0,10.0
15,2,25.0,2,23.75,1.21,20.0,10.0
16,2,25.0,2,23.75,1.21,20.0,10.0
17,1,25.0,3,23.75,1.1,20.0,20.0
18,1,25.0,3,23.75,1.1,20.0,20.0
19,1,25.0,0,23.75,1.1,20.0,20.0
20,2,25.0,2,23.75,1.21,20.0,10.0
21,1,25.0,0,23.75,1.1,20.0,20.0
22,2,25.0,3,23.75,1.21,20.0,20.0
23,2,25.0,0,23.75,1.21,20.0,20.0
24,2,25.0,0,23.75,1.21,20.0,20.0
25,1,25.0,2,23.75,1.1,20.0,10.0
26,1,25.0,2,23.75,1.1,20.0,10.0
27,2,25.0,1,22.5,1.21,20.0,20.0
28,2,25.0,3,23.75,1.21,20.0,20.0
29,2,25.0,3,23.75,1.21,20.0,20.0
30,1,25.0,3,23.75,1.1,20.0,20.0
31,1,25.0,0,23.75,1.1,20.0,20.0
32,1,25.0,2,23.75,1.1,20.0,10.0
33,1,25.0,3,23.75,1.1,20.0,20.0
34,2,25.0,3,23.75,1.21,20.0,20.0
35,1,25.0,3,23.75,1.1,20.0,20.0
36,2,25.0,4,22.5,1.21,20.0,20.0
37,1,25.0,3,23.75,1.1,20.0,20.0
38,2,25.0,4,22.5,1.21,20.0,20.0
39,1,25.0,0,23.75,1.1,20.0,20.0
40,1,25.0,2,23.75,1.1,20.0,10.0
41,1,25.0,0,23.75,1.1,20.0,20.0
42,1,25.0,3,23.75,1.1,20.0,20.0
43,2,25.0,1,22.5,1.21,20.0,20.0
44,1,25.0,0,23.75,1.1,20.0,20.0
45,2,25.0,0,23.75,1.21,20.0,20.0
46,2,25.0,4,22.5,1.21,20.0,20.0
47,1,25.0,1,22.5,1.1,20.0,20.0
48,2,25.0,2,23.75,1.21,20.0,10.0
49,2,25.0,2,23.75,1.21,20.0,10.0
50,2,25.0,1,22.5,1.21,20.0,20.0
51,1,25.0,2,23.75,1.1,20.0,10.0
52,1,25.0,0,23.75,1.1,20.0,20.0
53,1,25.0,0,23.75,1.1,20.0,20.0
54,1,25.0,2,23.75,1.1,20.0,10.0
55,2,25.0,0,23.75,1.21,20.0,20.0
56,2,25.0,1,22.5,1.21,20.0,20.0
57,1,25.0,3,23.75,1.1,20.0,20.0
58,1,25.0,4,22.5,1.1,20.0,20.0
59,1,25.0,4,22.5,1.1,20.0,20.0
60,2,25.0,4,22.5,1.21,20.0,20.0
61,1,25.0,4,22.5,1.1,20.0,20.0
62,2,25.0,0,23.75,1.21,20.0,20.0
63,1,25.0,3,23.75,1.1,20.0,20.0
64,1,25.0,2,23.75,1.1,20.0,10.0
65,2,25.0,2,23.75,1.21,20.0,10.0
66,2,25.0,0,23.75,1.21,20.0,20.0
67,2,25.0,0,23.75,1.21,20.0,20.0
68,1,25.0,0,23.75,1.1,20.0,20.0
69,2,25.0,0,23.75,1.21,20.0,20.0
70,2,25.0,0,23.75,1.21,20.0,20.0
71,2,25.0,4,22.5,1.21,20.0,20.0
72,1,25.0,1,22.5,1.1,20.0,20.0
73,2,25.0,3,23.75,1.21,20.0,20.0
