index,x,y
0,42.81,33.623
1,87.815,31.908
2,18.971,42.759
3,47.318,76.629
4,50.459,18.574
5,13.867,18.182
6,21.541,12.729
7,16.045,73.13
8,28.163,57.686
9,51.57,95.488
10,0.782,44.803
11,75.899,53.431
12,6.051,17.605
13,42.355,73.314
14,32.405,66.409
15,72.475,38.252
16,93.557,72.657
17,95.021,37.438
18,50.034,4.831
19,86.64,6.914
20,32.927,3.194
21,2.496,45.878
22,22.524,29.527
23,85.051,63.64
24,74.333,62.714
25,91.694,85.931
26,45.517,91.555
27,77.127,63.315
28,54.34,4.206
29,65.646,85.557
30,65.183,8.438
31,25.565,93.945
32,72.64,65.167
33,35.422,84.029
34,70.453,43.503
35,91.606,62.825
36,85.199,16.788
37,27.225,73.83
38,21.723,45.17
39,33.256,92.181
40,98.373,20.312
41,73.724,48.985
42,35.953,100.0
43,69.562,84.88
44,80.511,6.067
45,71.229,51.956
46,84.152,27.203
47,54.586,80.948
48,78.619,37.204
49,0.469,2.507
50,47.199,38.456
51,41.411,43.607
52,42.087,68.722
53,28.972,39.539
54,37.464,93.3
55,61.959,33.704
56,86.461,41.373
57,53.419,64.32
58,76.426,34.319
59,73.386,55.204
60,95.077,28.733
61,74.414,37.396
62,16.757,37.014
63,37.9,74.903
64,88.693,26.509
65,97.282,18.438
66,37.707,92.064
67,68.165,34.089
68,62.891,77.744
69,50.521,94.184
70,24.717,73.796
71,100.0,99.296
72,50.277,68.499
73,70.795,65.109
74,73.249,24.371
75,58.556,58.105
76,43.328,63.313
77,95.126,80.549
78,89.465,89.982
79,79.865,68.529
80,50.644,47.639
81,92.897,97.302
82,38.067,70.799
83,16.552,32.75
84,89.675,18.354
85,49.367,65.745
86,73.23,37.336
87,60.483,80.868
88,0.856,23.656
89,57.206,91.14
90,9.085,42.441
91,67.038,13.192
92,26.57,3.122
93,99.056,8.731
94,36.915,40.843
95,49.908,84.317
96,18.362,66.803
97,47.096,11.243
98,21.819,8.3
99,84.872,60.786
100,98.239,16.225
101,52.739,41.659
102,57.449,63.764
103,11.682,33.928
104,21.402,44.348
105,73.397,61.423
106,37.553,88.004
107,33.256,60.84
108,51.976,3.431
109,57.167,22.521
110,96.754,47.277
111,79.115,78.119
112,65.293,78.201
113,20.329,72.089
114,22.054,73.973
115,86.768,16.226
116,84.634,0.0
117,4.039,28.052
118,29.724,91.751
119,99.093,11.234
120,30.843,21.55
121,98.421,53.749
122,0.0,18.035
123,24.835,1.94
124,26.997,46.732
125,93.697,63.531
126,42.397,39.451
127,50.155,73.92
128,77.753,84.257
129,58.188,72.098
130,86.754,70.425
131,48.517,3.787
