index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,3,23.75,1.21,50.0,20.0
1,2,25.0,4,22.5,1.21,50.0,20.0
2,1,25.0,0,22.5,1.1,50.0,20.0
3,1,25.0,4,22.5,1.1,50.0,20.0
4,1,25.0,1,21.25,1.1,50.0,10.0
5,2,25.0,1,21.25,1.21,50.0,10.0
6,1,25.0,0,22.5,1.1,50.0,20.0
7,2,25.0,1,21.25,1.21,50.0,10.0
8,2,25.0,0,22.5,1.21,50.0,20.0
9,1,25.0,2,22.5,1.1,50.0,10.0
10,1,25.0,0,22.5,1.1,50.0,20.0
11,2,25.0,1,21.25,1.21,50.0,10.0
12,1,25.0,0,22.5,1.1,50.0,20.0
13,2,25.0,3,23.75,1.21,50.0,20.0
14,2,25.0,3,23.75,1.21,50.0,20.0
15,2,25.0,2,22.5,1.21,50.0,10.0
16,2,25.0,2,22.5,1.21,50.0,10.0
17,1,25.0,1,21.25,1.1,50.0,10.0
18,1,25.0,1,21.25,1.1,50.0,10.0
19,1,25.0,3,23.75,1.1,50.0,20.0
20,1,25.0,4,22.5,1.1,50.0,20.0
21,2,25.0,0,22.5,1.21,50.0,20.0
22,2,25.0,1,21.25,1.21,50.0,10.0
23,1,25.0,0,22.5,1.1,50.0,20.0
24,1,25.0,3,23.75,1.1,50.0,20.0
25,2,25.0,2,22.5,1.21,50.0,10.0
26,1,25.0,0,22.5,1.1,50.0,20.0
27,1,25.0,0,22.5,1.1,50.0,20.0
28,2,25.0,4,22.5,1.21,50.0,20.0
29,2,25.0,4,22.5,1.21,50.0,20.0
30,1,25.0,2,22.5,1.1,50.0,10.0
31,1,25.0,2,22.5,1.1,50.0,10.0
32,1,25.0,4,22.5,1.1,50.0,20.0
33,2,25.0,3,23.75,1.21,50.0,20.0
34,1,25.0,3,23.75,1.1,50.0,20.0
35,2,25.0,0,22.5,1.21,50.0,20.0
36,1,25.0,1,21.25,1.1,50.0,10.0
37,1,25.0,0,22.5,1.1,50.0,20.0
38,2,25.0,4,22.5,1.21,50.0,20.0
39,2,25.0,2,22.5,1.21,50.0,10.0
40,2,25.0,2,22.5,1.21,50.0,10.0
41,1,25.0,0,22.5,1.1,50.0,20.0
42,1,25.0,1,21.25,1.1,50.0,10.0
43,2,25.0,1,21.25,1.21,50.0,10.0
44,2,25.0,1,21.25,1.21,50.0,10.0
45,2,25.0,1,21.25,1.21,50.0,10.0
46,1,25.0,0,22.5,1.1,50.0,20.0
47,2,25.0,1,21.25,1.21,50.0,10.0
48,1,25.0,2,22.5,1.1,50.0,10.0
49,2,25.0,3,23.75,1.21,50.0,20.0
50,2,25.0,2,22.5,1.21,50.0,10.0
51,1,25.0,2,22.5,1.1,50.0,10.0
52,2,25.0,0,22.5,1.21,50.0,20.0
53,1,25.0,0,22.5,1.1,50.0,20.0
54,2,25.0,2,22.5,1.21,50.0,10.0
55,1,25.0,3,23.75,1.1,50.0,20.0
56,2,25.0,0,22.5,1.21,50.0,20.0
57,1,25.0,1,21.25,1.1,50.0,10.0
58,2,25.0,1,21.25,1.21,50.0,10.0
59,2,25.0,0,22.5,1.21,50.0,20.0
60,1,25.0,3,23.75,1.1,50.0,20.0
61,2,25.0,1,21.25,1.21,50.0,10.0
62,2,25.0,4,22.5,1.21,50.0,20.0
63,2,25.0,0,22.5,1.21,50.0,20.0
64,2,25.0,1,21.25,1.21,50.0,10.0
65,1,25.0,4,22.5,1.1,50.0,20.0
66,1,25.0,0,22.5,1.1,50.0,20.0
67,1,25.0,2,22.5,1.1,50.0,10.0
68,1,25.0,1,21.25,1.1,50.0,10.0
69,2,25.0,4,22.5,1.21,50.0,20.0
70,1,25.0,0,22.5,1.1,50.0,20.0
71,1,25.0,2,22.5,1.1,50.0,10.0
72,1,25.0,4,22.5,1.1,50.0,20.0
73,1,25.0,1,21.25,1.1,50.0,10.0
74,2,25.0,1,21.25,1.21,50.0,10.0
75,2,25.0,0,22.5,1.21,50.0,20.0
76,1,25.0,1,21.25,1.1,50.0,10.0
77,2,25.0,0,22.5,1.21,50.0,20.0
78,1,25.0,4,22.5,1.1,50.0,20.0
79,2,25.0,1,21.25,1.21,50.0,10.0
80,1,25.0,3,23.75,1.1,50.0,20.0
