index,x,y
0,15.154,76.537
1,88.935,97.584
2,49.741,12.427
3,52.776,13.387
4,51.004,9.223
5,89.848,98.914
6,72.491,22.842
7,51.799,14.361
8,72.498,15.359
9,100.0,3.473
10,35.081,37.018
11,12.4,76.31
12,0.499,67.065
13,72.449,16.82
14,88.427,98.52
15,98.117,0.917
16,90.087,99.929
17,73.864,19.162
18,11.329,77.18
19,1.764,68.501
20,52.64,90.204
21,33.553,37.099
22,12.284,73.84
23,34.365,35.741
24,90.562,100.0
25,0.344,68.532
26,3.807,10.796
27,77.0,20.568
28,73.689,20.915
29,5.614,8.528
30,14.269,76.11
31,57.279,92.877
32,27.319,46.159
33,0.897,9.187
34,23.149,45.87
35,32.794,33.677
36,72.282,17.4
37,88.717,99.354
38,0.0,71.226
39,56.483,14.311
40,24.231,48.836
41,97.079,1.59
42,49.566,90.658
43,31.687,33.413
44,24.785,44.64
45,0.431,70.328
46,0.623,10.509
47,24.761,47.465
48,35.018,37.035
49,0.374,10.543
50,99.277,2.021
51,51.529,94.839
52,72.904,16.596
53,71.868,17.927
54,50.806,90.694
55,51.909,12.562
56,24.703,49.25
57,2.788,9.06
58,72.159,16.614
59,98.93,4.197
60,96.716,0.0
61,52.448,94.323
62,72.013,16.035
63,0.403,68.616
64,74.258,18.287
65,14.37,75.24
