carrier_id,client_id
0,2
0,10
0,21
0,23
0,26
0,29
0,32
0,33
0,34
0,35
0,40
0,43
0,44
0,46
0,47
0,48
0,49
0,56
0,57
0,3
0,4
0,6
0,7
0,8
0,9
0,13
0,15
0,17
0,27
0,28
0,36
0,39
0,41
0,50
0,52
0,53
0,55
0,58
0,59
0,60
0,62
0,64
0,0
0,11
0,12
0,18
0,19
0,22
0,25
0,30
0,38
0,42
0,45
0,63
0,65
0,1
0,5
0,14
0,16
0,20
0,24
0,31
0,37
0,51
0,54
0,61
1,2
1,10
1,21
1,23
1,26
1,29
1,32
1,33
1,34
1,35
1,40
1,43
1,44
1,46
1,47
1,48
1,49
1,56
1,57
1,3
1,4
1,6
1,7
1,8
1,9
1,13
1,15
1,17
1,27
1,28
1,36
1,39
1,41
1,50
1,52
1,53
1,55
1,58
1,59
1,60
1,62
1,64
2,3
2,4
2,6
2,7
2,8
2,9
2,13
2,15
2,17
2,27
2,28
2,36
2,39
2,41
2,50
2,52
2,53
2,55
2,58
2,59
2,60
2,62
2,64
2,0
2,11
2,12
2,18
2,19
2,22
2,25
2,30
2,38
2,42
2,45
2,63
2,65
3,0
3,11
3,12
3,18
3,19
3,22
3,25
3,30
3,38
3,42
3,45
3,63
3,65
3,1
3,5
3,14
3,16
3,20
3,24
3,31
3,37
3,51
3,54
3,61
4,2
4,10
4,21
4,23
4,26
4,29
4,32
4,33
4,34
4,35
4,40
4,43
4,44
4,46
4,47
4,48
4,49
4,56
4,57
4,1
4,5
4,14
4,16
4,20
4,24
4,31
4,37
4,51
4,54
4,61
