index,weight,type,clientId
0,2.97,1,0
1,11.63,1,0
2,8.73,1,0
3,10.7,1,1
4,7.57,1,1
5,5.1,1,1
6,13.93,1,1
7,10.24,1,1
8,9.99,1,2
9,2.93,1,2
10,6.85,1,2
11,2.31,1,2
12,2.12,1,2
13,3.93,1,3
14,4.28,1,4
15,12.16,1,4
16,7.67,1,4
17,11.14,1,4
18,4.59,1,5
19,2.82,1,5
20,7.33,1,5
21,3.98,1,5
22,9.77,1,6
23,6.96,1,6
24,12.49,1,6
25,12.66,1,7
26,6.65,1,7
27,3.62,1,7
28,5.73,1,8
29,5.95,1,8
30,14.71,1,9
31,9.09,1,9
32,4.41,1,9
33,13.0,1,10
34,8.4,1,10
35,6.78,1,11
36,8.42,1,11
37,7.94,1,11
38,5.91,1,11
39,2.67,1,12
40,7.25,1,12
41,13.83,1,12
42,2.42,1,12
43,10.26,1,13
44,12.45,1,13
45,10.06,1,13
46,13.66,1,13
47,13.34,1,13
48,12.33,1,14
49,13.55,1,14
50,14.63,1,14
51,9.16,1,15
52,13.54,1,15
53,9.63,1,16
54,5.97,1,17
55,11.21,1,17
56,14.26,1,17
57,9.82,1,18
58,9.91,1,18
59,14.53,1,18
60,8.77,1,18
61,4.16,1,19
62,5.84,1,19
63,5.34,1,19
64,5.99,1,19
65,7.36,1,20
66,11.04,1,20
67,3.83,1,20
68,8.98,1,20
69,2.64,1,21
70,14.81,1,21
71,8.65,1,22
72,13.25,1,22
73,12.05,1,22
74,7.91,1,22
75,6.18,1,23
76,13.81,1,23
77,3.49,1,24
78,4.89,1,24
79,10.9,1,24
80,3.48,1,24
81,7.41,1,24
82,11.94,1,25
83,13.9,1,25
84,3.58,1,25
85,13.27,1,26
86,2.38,1,26
87,12.21,1,26
88,6.96,1,26
89,14.94,1,26
90,14.42,1,27
91,4.72,1,27
92,13.43,1,28
93,14.48,1,29
94,3.16,1,29
95,12.57,1,29
96,5.32,1,29
97,10.27,1,30
98,4.41,1,31
99,10.63,1,32
100,9.9,1,32
101,13.95,1,32
102,8.51,1,32
103,13.19,1,32
104,12.72,1,33
105,5.41,1,33
106,2.88,1,34
107,10.46,1,34
108,4.08,1,35
109,4.47,1,35
110,3.1,1,35
111,14.63,1,35
112,9.76,1,36
113,13.87,1,36
114,8.2,1,37
115,4.65,1,37
116,9.92,1,38
117,7.01,1,38
118,13.76,1,38
119,14.82,1,38
120,2.93,1,38
121,13.15,1,39
122,6.85,1,39
123,10.31,1,40
124,6.06,1,40
125,4.65,1,41
126,5.25,1,41
127,14.4,1,41
128,12.23,1,41
129,5.86,1,42
130,14.42,1,42
131,3.3,1,42
132,13.44,1,42
133,14.81,1,43
134,3.38,1,43
135,4.69,1,43
136,5.22,1,43
137,9.95,1,43
138,6.4,1,44
139,11.05,1,44
140,3.31,1,44
141,13.42,1,44
142,14.96,1,45
143,5.81,1,45
144,3.58,1,45
145,4.38,1,45
146,12.36,1,46
147,11.9,1,46
148,14.88,1,47
149,4.8,1,48
150,2.54,1,48
151,14.04,1,48
152,13.99,1,49
153,3.38,1,49
154,13.29,1,50
155,3.03,1,50
156,11.38,1,50
157,12.69,1,51
158,2.9,1,51
159,10.22,1,51
160,10.94,1,52
161,13.37,1,52
162,7.49,1,52
163,13.82,1,53
164,10.17,1,53
165,9.08,1,53
166,12.39,1,53
167,7.53,1,53
168,10.58,1,54
169,12.02,1,54
170,10.09,1,54
171,14.61,1,54
172,11.32,1,55
173,5.43,1,55
174,3.64,1,55
175,14.88,1,56
176,11.91,1,57
177,5.23,1,57
178,4.85,1,58
179,6.44,1,58
180,5.16,1,58
181,10.57,1,59
182,2.0,1,59
183,4.72,1,59
184,2.3,1,60
185,5.96,1,60
186,14.85,1,60
187,11.52,1,60
188,11.25,1,60
189,12.77,1,61
190,12.94,1,61
191,7.86,1,61
192,5.85,1,62
193,9.85,1,62
194,14.23,1,63
195,3.07,1,63
196,7.36,1,64
197,7.52,1,64
198,2.57,1,65
199,6.26,1,65
