index,x,y
0,21.776,99.481
1,10.963,15.686
2,13.656,42.432
3,34.56,90.559
4,24.9,5.465
5,83.436,94.091
6,45.829,91.734
7,71.735,0.614
8,26.438,45.299
9,32.19,2.325
10,86.493,27.535
11,4.092,34.376
12,99.15,42.032
13,89.25,9.439
14,37.371,29.036
15,89.094,48.971
16,85.155,75.9
17,19.653,89.941
18,93.213,85.22
19,69.495,64.459
20,73.076,4.464
21,24.281,71.318
22,42.503,92.87
23,80.727,30.619
24,95.266,3.347
25,25.275,56.06
26,24.188,47.251
27,13.273,36.959
28,43.308,29.658
29,74.74,67.315
30,37.707,66.522
31,42.145,17.508
32,4.165,26.934
33,13.913,93.325
34,25.425,89.115
35,81.481,20.462
