carrier_id,client_id
0,5
0,8
0,11
0,13
0,20
0,24
0,30
0,32
0,1
0,7
0,15
0,19
0,22
0,23
0,25
0,35
0,38
0,0
0,2
0,4
0,6
0,10
0,12
0,17
0,18
0,21
0,26
0,27
0,28
0,29
0,34
0,36
0,37
0,39
0,3
0,9
0,14
0,16
0,31
0,33
1,5
1,8
1,11
1,13
1,20
1,24
1,30
1,32
1,1
1,7
1,15
1,19
1,22
1,23
1,25
1,35
1,38
2,1
2,7
2,15
2,19
2,22
2,23
2,25
2,35
2,38
2,0
2,2
2,4
2,6
2,10
2,12
2,17
2,18
2,21
2,26
2,27
2,28
2,29
2,34
2,36
2,37
2,39
3,0
3,2
3,4
3,6
3,10
3,12
3,17
3,18
3,21
3,26
3,27
3,28
3,29
3,34
3,36
3,37
3,39
3,3
3,9
3,14
3,16
3,31
3,33
4,5
4,8
4,11
4,13
4,20
4,24
4,30
4,32
4,3
4,9
4,14
4,16
4,31
4,33
