index,x,y
0,82.745,40.182
1,8.459,49.982
2,84.803,40.776
3,15.789,71.183
4,31.25,12.324
5,22.883,58.002
6,25.295,58.539
7,20.879,67.82
8,18.147,71.035
9,19.461,74.705
10,16.65,74.469
11,0.0,3.826
12,29.491,54.738
13,20.039,70.638
14,19.542,69.794
15,17.508,69.633
16,23.01,68.061
17,21.108,51.377
18,22.59,71.823
19,20.704,69.45
20,81.222,41.563
21,83.321,44.442
22,30.994,11.97
23,17.932,71.907
24,22.318,66.749
25,20.242,68.543
26,20.983,72.223
27,18.442,71.529
28,20.166,71.411
29,25.467,56.001
30,20.347,71.249
31,25.78,56.431
32,23.751,72.972
33,17.127,69.02
34,69.058,0.0
35,86.308,39.756
36,18.913,69.998
37,100.0,65.832
38,32.738,12.414
39,20.366,74.147
40,19.987,76.495
41,21.912,71.108
42,20.964,70.329
43,24.35,57.145
44,26.291,53.137
45,16.978,67.912
46,20.183,73.325
47,25.308,58.709
48,22.074,74.462
49,19.953,73.304
50,17.755,70.113
51,26.374,55.476
52,24.779,57.105
53,18.251,70.558
54,25.707,55.18
55,18.254,76.413
56,24.35,57.489
57,81.994,38.629
58,22.639,58.294
59,27.271,56.315
60,22.507,57.539
61,20.117,66.634
62,21.914,55.678
63,25.804,59.491
64,20.8,58.97
65,20.097,72.924
66,20.123,71.408
67,18.643,73.59
68,27.797,59.36
69,29.538,56.555
70,86.128,100.0
71,20.183,69.182
72,24.607,58.448
73,21.537,57.859
74,19.877,70.802
75,7.435,19.403
76,18.593,71.383
77,20.042,77.539
78,25.493,57.479
79,19.517,71.147
80,18.02,75.272
81,23.014,75.12
82,25.902,55.495
83,18.767,74.405
84,18.681,70.024
85,18.282,72.726
86,18.206,72.575
87,20.619,69.968
88,18.497,67.348
89,24.971,59.991
90,18.231,70.558
91,18.091,67.786
92,22.41,59.224
93,19.68,69.704
94,16.817,73.324
95,17.728,71.62
96,18.125,73.833
97,82.06,41.722
98,26.261,57.807
99,16.999,74.274
100,20.319,73.727
101,16.875,68.94
102,17.242,70.213
103,83.698,39.529
104,21.137,71.73
105,84.078,43.85
106,20.626,72.951
107,20.971,68.632
108,19.687,73.047
109,17.444,68.9
110,20.98,72.611
111,19.795,71.699
112,18.828,72.4
113,17.905,68.821
114,22.554,59.064
115,17.843,71.2
116,17.552,71.434
117,25.024,56.958
118,18.903,70.0
119,17.587,71.179
120,17.404,69.59
121,18.051,72.428
122,16.717,72.833
123,21.659,71.752
124,83.239,41.276
125,18.514,72.811
126,24.561,58.175
127,26.122,57.985
128,17.648,70.341
129,19.66,71.977
130,19.629,72.391
131,19.996,72.289
132,18.997,74.92
133,21.966,68.542
134,25.776,59.216
135,19.36,69.46
136,17.604,71.492
137,26.066,56.015
138,20.706,72.262
139,17.845,70.47
140,34.149,7.259
141,18.589,69.918
142,21.429,72.449
143,19.366,72.392
144,20.392,67.78
145,83.508,43.303
