index,weight,type,clientId
0,22.84,1,0
1,14.99,1,0
2,9.25,1,1
3,16.57,1,2
4,7.98,1,3
5,8.38,1,3
6,7.71,1,3
7,12.73,1,4
8,10.35,1,4
9,22.35,1,4
10,11.87,1,5
11,8.6,1,5
12,21.28,1,5
13,17.09,1,6
14,6.9,1,6
15,18.32,1,6
16,15.43,1,6
17,14.15,1,6
18,22.63,1,7
19,14.8,1,8
20,10.85,1,8
21,19.68,1,8
22,23.56,1,9
23,7.66,1,9
24,8.97,1,9
25,22.22,1,9
26,18.96,1,10
27,16.46,1,10
28,23.73,1,10
29,16.02,1,10
30,19.6,1,10
31,24.51,1,11
32,12.09,1,11
33,17.34,1,11
34,22.65,1,11
35,7.7,1,12
36,6.93,1,12
37,19.64,1,13
38,7.2,1,13
39,22.31,1,14
40,19.88,1,14
41,11.33,1,14
42,11.41,1,14
43,22.66,1,14
44,12.55,1,15
45,7.08,1,16
46,12.8,1,16
47,6.59,1,17
48,6.87,1,18
49,22.66,1,18
50,19.18,1,18
51,23.23,1,18
52,12.53,1,19
53,18.3,1,20
54,19.04,1,20
55,6.47,1,20
56,19.81,1,21
57,17.24,1,21
58,23.8,1,21
59,22.27,1,21
60,5.58,1,22
61,5.76,1,22
62,5.94,1,22
63,22.83,1,22
64,14.1,1,22
65,8.77,1,23
66,20.32,1,23
67,8.63,1,23
68,20.87,1,23
69,10.55,1,24
70,19.14,1,24
71,20.25,1,24
72,19.76,1,25
73,12.81,1,25
74,14.26,1,26
75,16.29,1,27
76,8.06,1,27
77,10.45,1,28
78,19.18,1,28
79,19.38,1,28
80,8.2,1,29
81,12.06,1,29
82,18.59,1,29
83,7.29,1,30
84,23.65,1,30
85,8.76,1,30
86,6.51,1,31
87,24.88,1,31
88,19.0,1,31
89,8.76,1,31
90,14.82,1,31
91,15.94,1,32
92,13.2,1,32
93,11.1,1,32
94,10.19,1,33
95,22.45,1,33
96,12.75,1,33
97,8.04,1,33
98,9.67,1,33
99,12.4,1,34
100,17.82,1,34
101,6.44,1,34
102,18.09,1,34
103,13.04,1,34
104,5.14,1,35
105,18.08,1,36
106,10.47,1,37
107,19.79,1,37
108,6.43,1,37
109,12.95,1,38
110,17.77,1,39
111,11.33,1,40
112,12.86,1,40
113,12.71,1,40
114,5.89,1,40
115,6.05,1,40
116,24.59,1,41
117,15.43,1,41
118,17.28,1,41
119,7.95,1,41
120,24.36,1,42
121,7.53,1,42
122,12.33,1,42
123,8.35,1,43
124,23.91,1,44
125,20.41,1,45
126,24.18,1,46
127,12.57,1,46
128,8.44,1,46
129,19.12,1,46
130,6.44,1,46
131,15.98,1,47
132,19.08,1,47
133,8.0,1,48
134,13.32,1,49
135,6.46,1,50
136,18.0,1,51
137,9.93,1,51
138,8.89,1,52
139,12.87,1,52
140,20.84,1,52
141,13.76,1,52
142,10.78,1,53
143,23.25,1,54
144,21.43,1,54
145,16.03,1,54
146,5.98,1,54
147,11.96,1,54
148,13.03,1,55
149,6.3,1,55
150,6.08,1,55
151,8.04,1,56
152,5.08,1,56
153,12.48,1,56
154,23.31,1,56
155,11.2,1,56
156,14.8,1,57
157,16.26,1,57
158,9.66,1,58
159,10.91,1,58
160,20.79,1,58
161,6.0,1,59
162,11.36,1,59
163,10.7,1,59
164,17.2,1,59
165,19.09,1,59
166,13.05,1,60
167,22.98,1,60
168,13.12,1,60
169,24.73,1,60
170,9.75,1,61
171,22.16,1,62
172,21.83,1,63
173,11.8,1,63
174,24.3,1,64
175,5.23,1,64
176,8.69,1,65
177,18.03,1,65
178,7.06,1,66
179,24.85,1,66
180,17.39,1,66
181,16.73,1,66
182,11.68,1,67
183,5.97,1,67
184,19.14,1,67
185,17.38,1,67
186,13.49,1,67
187,16.26,1,68
188,15.28,1,69
189,24.52,1,69
190,16.18,1,69
191,5.38,1,69
192,16.15,1,69
193,9.1,1,70
194,8.43,1,70
195,15.05,1,70
196,8.86,1,71
197,11.04,1,71
198,10.16,1,71
199,18.6,1,71
200,21.46,1,71
201,9.39,1,72
202,11.29,1,72
203,18.87,1,72
204,19.04,1,73
205,9.02,1,73
206,11.7,1,74
207,11.13,1,74
208,23.14,1,74
209,16.54,1,74
210,11.34,1,75
211,10.52,1,75
212,9.86,1,76
213,14.39,1,77
214,12.27,1,78
215,22.59,1,79
216,15.96,1,79
217,6.76,1,79
218,21.09,1,79
219,13.56,1,79
220,6.14,1,80
221,21.72,1,80
222,14.99,1,81
223,7.17,1,81
224,5.56,1,82
225,9.83,1,82
226,8.18,1,83
227,22.74,1,83
228,15.96,1,84
229,19.92,1,85
230,20.93,1,86
231,17.56,1,87
232,13.36,1,87
233,19.66,1,87
234,15.06,1,87
235,5.99,1,88
236,24.36,1,88
237,10.1,1,89
238,14.21,1,90
239,14.87,1,90
240,23.37,1,90
241,18.48,1,90
242,19.63,1,91
243,20.15,1,91
244,17.31,1,91
245,6.12,1,91
246,22.38,1,92
247,9.06,1,92
248,20.23,1,92
249,22.33,1,92
250,10.78,1,93
251,15.02,1,93
252,23.67,1,94
253,19.48,1,94
254,13.94,1,94
255,10.53,1,95
256,8.08,1,95
257,17.79,1,96
258,7.58,1,96
259,5.14,1,97
260,17.7,1,97
261,12.0,1,97
262,11.48,1,98
263,5.54,1,99
264,18.31,1,100
265,5.72,1,100
266,12.19,1,100
267,8.65,1,101
268,10.48,1,102
269,24.24,1,102
270,24.07,1,102
271,6.4,1,102
272,16.44,1,102
273,6.82,1,103
274,6.01,1,103
275,7.55,1,103
276,10.63,1,104
277,16.45,1,104
278,21.92,1,104
279,15.5,1,104
280,10.02,1,105
281,5.18,1,105
282,21.93,1,105
283,11.23,1,106
284,6.18,1,106
285,18.09,1,107
