index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,1,23.75,1.1,20.0,20.0
1,1,25.0,0,21.25,1.1,20.0,20.0
2,2,25.0,1,23.75,1.21,20.0,20.0
3,2,25.0,0,21.25,1.21,20.0,20.0
4,2,25.0,3,22.5,1.21,20.0,20.0
5,2,25.0,4,21.25,1.21,20.0,20.0
6,2,25.0,0,21.25,1.21,20.0,20.0
7,1,25.0,3,22.5,1.1,20.0,20.0
8,1,25.0,2,21.25,1.1,20.0,20.0
9,1,25.0,2,21.25,1.1,20.0,20.0
10,1,25.0,0,21.25,1.1,20.0,20.0
11,1,25.0,2,21.25,1.1,20.0,20.0
12,2,25.0,0,21.25,1.21,20.0,20.0
13,1,25.0,3,22.5,1.1,20.0,20.0
14,1,25.0,3,22.5,1.1,20.0,20.0
15,1,25.0,0,21.25,1.1,20.0,20.0
16,1,25.0,2,21.25,1.1,20.0,20.0
17,1,25.0,2,21.25,1.1,20.0,20.0
18,2,25.0,0,21.25,1.21,20.0,20.0
19,1,25.0,3,22.5,1.1,20.0,20.0
20,1,25.0,0,21.25,1.1,20.0,20.0
21,1,25.0,3,22.5,1.1,20.0,20.0
22,1,25.0,2,21.25,1.1,20.0,20.0
23,2,25.0,0,21.25,1.21,20.0,20.0
24,2,25.0,1,23.75,1.21,20.0,20.0
25,1,25.0,1,23.75,1.1,20.0,20.0
26,1,25.0,0,21.25,1.1,20.0,20.0
27,2,25.0,3,22.5,1.21,20.0,20.0
28,2,25.0,3,22.5,1.21,20.0,20.0
29,2,25.0,2,21.25,1.21,20.0,20.0
30,2,25.0,2,21.25,1.21,20.0,20.0
31,1,25.0,0,21.25,1.1,20.0,20.0
32,1,25.0,3,22.5,1.1,20.0,20.0
33,1,25.0,2,21.25,1.1,20.0,20.0
34,2,25.0,2,21.25,1.21,20.0,20.0
35,2,25.0,0,21.25,1.21,20.0,20.0
36,1,25.0,0,21.25,1.1,20.0,20.0
37,2,25.0,2,21.25,1.21,20.0,20.0
38,2,25.0,2,21.25,1.21,20.0,20.0
39,2,25.0,2,21.25,1.21,20.0,20.0
40,2,25.0,2,21.25,1.21,20.0,20.0
41,2,25.0,0,21.25,1.21,20.0,20.0
42,2,25.0,2,21.25,1.21,20.0,20.0
43,2,25.0,2,21.25,1.21,20.0,20.0
44,1,25.0,1,23.75,1.1,20.0,20.0
45,1,25.0,1,23.75,1.1,20.0,20.0
46,1,25.0,0,21.25,1.1,20.0,20.0
47,1,25.0,4,21.25,1.1,20.0,20.0
48,1,25.0,2,21.25,1.1,20.0,20.0
49,1,25.0,2,21.25,1.1,20.0,20.0
50,1,25.0,2,21.25,1.1,20.0,20.0
51,2,25.0,0,21.25,1.21,20.0,20.0
52,1,25.0,2,21.25,1.1,20.0,20.0
53,2,25.0,2,21.25,1.21,20.0,20.0
54,1,25.0,2,21.25,1.1,20.0,20.0
55,1,25.0,0,21.25,1.1,20.0,20.0
56,2,25.0,0,21.25,1.21,20.0,20.0
57,2,25.0,3,22.5,1.21,20.0,20.0
58,2,25.0,3,22.5,1.21,20.0,20.0
59,2,25.0,0,21.25,1.21,20.0,20.0
60,1,25.0,0,21.25,1.1,20.0,20.0
61,2,25.0,3,22.5,1.21,20.0,20.0
62,2,25.0,3,22.5,1.21,20.0,20.0
63,1,25.0,2,21.25,1.1,20.0,20.0
64,2,25.0,2,21.25,1.21,20.0,20.0
65,2,25.0,0,21.25,1.21,20.0,20.0
66,2,25.0,2,21.25,1.21,20.0,20.0
67,2,25.0,2,21.25,1.21,20.0,20.0
68,2,25.0,3,22.5,1.21,20.0,20.0
69,1,25.0,0,21.25,1.1,20.0,20.0
70,2,25.0,0,21.25,1.21,20.0,20.0
71,1,25.0,2,21.25,1.1,20.0,20.0
72,2,25.0,1,23.75,1.21,20.0,20.0
73,1,25.0,1,23.75,1.1,20.0,20.0
74,1,25.0,0,21.25,1.1,20.0,20.0
75,1,25.0,4,21.25,1.1,20.0,20.0
76,1,25.0,4,21.25,1.1,20.0,20.0
77,1,25.0,1,23.75,1.1,20.0,20.0
78,1,25.0,2,21.25,1.1,20.0,20.0
79,2,25.0,3,22.5,1.21,20.0,20.0
80,1,25.0,3,22.5,1.1,20.0,20.0
81,2,25.0,3,22.5,1.21,20.0,20.0
82,2,25.0,2,21.25,1.21,20.0,20.0
83,1,25.0,2,21.25,1.1,20.0,20.0
84,2,25.0,3,22.5,1.21,20.0,20.0
85,1,25.0,2,21.25,1.1,20.0,20.0
86,2,25.0,3,22.5,1.21,20.0,20.0
87,1,25.0,2,21.25,1.1,20.0,20.0
88,2,25.0,0,21.25,1.21,20.0,20.0
89,1,25.0,0,21.25,1.1,20.0,20.0
90,2,25.0,0,21.25,1.21,20.0,20.0
91,1,25.0,3,22.5,1.1,20.0,20.0
92,1,25.0,3,22.5,1.1,20.0,20.0
93,1,25.0,2,21.25,1.1,20.0,20.0
94,2,25.0,3,22.5,1.21,20.0,20.0
95,1,25.0,0,21.25,1.1,20.0,20.0
96,2,25.0,3,22.5,1.21,20.0,20.0
97,2,25.0,3,22.5,1.21,20.0,20.0
98,1,25.0,3,22.5,1.1,20.0,20.0
99,1,25.0,3,22.5,1.1,20.0,20.0
100,1,25.0,3,22.5,1.1,20.0,20.0
101,2,25.0,0,21.25,1.21,20.0,20.0
102,1,25.0,2,21.25,1.1,20.0,20.0
103,1,25.0,2,21.25,1.1,20.0,20.0
104,1,25.0,3,22.5,1.1,20.0,20.0
105,2,25.0,2,21.25,1.21,20.0,20.0
106,2,25.0,1,23.75,1.21,20.0,20.0
107,2,25.0,2,21.25,1.21,20.0,20.0
108,1,25.0,2,21.25,1.1,20.0,20.0
109,2,25.0,2,21.25,1.21,20.0,20.0
110,1,25.0,0,21.25,1.1,20.0,20.0
111,1,25.0,3,22.5,1.1,20.0,20.0
112,1,25.0,2,21.25,1.1,20.0,20.0
113,2,25.0,0,21.25,1.21,20.0,20.0
114,1,25.0,2,21.25,1.1,20.0,20.0
115,2,25.0,0,21.25,1.21,20.0,20.0
116,1,25.0,0,21.25,1.1,20.0,20.0
117,2,25.0,0,21.25,1.21,20.0,20.0
118,1,25.0,3,22.5,1.1,20.0,20.0
119,1,25.0,0,21.25,1.1,20.0,20.0
120,1,25.0,3,22.5,1.1,20.0,20.0
121,2,25.0,3,22.5,1.21,20.0,20.0
122,1,25.0,2,21.25,1.1,20.0,20.0
123,2,25.0,0,21.25,1.21,20.0,20.0
124,1,25.0,3,22.5,1.1,20.0,20.0
125,2,25.0,2,21.25,1.21,20.0,20.0
126,1,25.0,0,21.25,1.1,20.0,20.0
127,1,25.0,2,21.25,1.1,20.0,20.0
128,1,25.0,2,21.25,1.1,20.0,20.0
129,1,25.0,3,22.5,1.1,20.0,20.0
130,1,25.0,2,21.25,1.1,20.0,20.0
131,1,25.0,3,22.5,1.1,20.0,20.0
132,1,25.0,3,22.5,1.1,20.0,20.0
133,2,25.0,0,21.25,1.21,20.0,20.0
134,1,25.0,3,22.5,1.1,20.0,20.0
135,2,25.0,2,21.25,1.21,20.0,20.0
136,2,25.0,2,21.25,1.21,20.0,20.0
137,1,25.0,2,21.25,1.1,20.0,20.0
138,2,25.0,0,21.25,1.21,20.0,20.0
139,1,25.0,2,21.25,1.1,20.0,20.0
140,1,25.0,0,21.25,1.1,20.0,20.0
141,2,25.0,0,21.25,1.21,20.0,20.0
142,1,25.0,0,21.25,1.1,20.0,20.0
143,1,25.0,2,21.25,1.1,20.0,20.0
144,1,25.0,2,21.25,1.1,20.0,20.0
145,1,25.0,3,22.5,1.1,20.0,20.0
146,2,25.0,2,21.25,1.21,20.0,20.0
147,2,25.0,2,21.25,1.21,20.0,20.0
148,1,25.0,2,21.25,1.1,20.0,20.0
149,1,25.0,3,22.5,1.1,20.0,20.0
150,2,25.0,3,22.5,1.21,20.0,20.0
151,2,25.0,2,21.25,1.21,20.0,20.0
152,1,25.0,3,22.5,1.1,20.0,20.0
153,1,25.0,2,21.25,1.1,20.0,20.0
154,2,25.0,3,22.5,1.21,20.0,20.0
155,1,25.0,2,21.25,1.1,20.0,20.0
156,2,25.0,0,21.25,1.21,20.0,20.0
157,2,25.0,0,21.25,1.21,20.0,20.0
158,2,25.0,3,22.5,1.21,20.0,20.0
159,2,25.0,3,22.5,1.21,20.0,20.0
160,1,25.0,3,22.5,1.1,20.0,20.0
161,2,25.0,0,21.25,1.21,20.0,20.0
162,2,25.0,0,21.25,1.21,20.0,20.0
