index,x,y
0,21.189,97.704
1,79.384,9.504
2,21.9,98.071
3,99.028,97.533
4,18.179,98.564
5,21.608,99.407
6,97.413,96.761
7,67.237,70.099
8,23.277,97.298
9,97.015,97.566
10,97.972,96.695
11,56.859,67.32
12,95.769,99.297
13,71.577,0.98
14,15.803,96.993
15,65.042,50.624
16,21.622,98.396
17,72.655,0.0
18,20.987,99.658
19,8.566,80.669
20,16.893,96.856
21,95.328,99.429
22,74.132,8.366
23,20.778,98.896
24,97.781,96.322
25,64.586,67.213
26,19.342,92.685
27,0.0,36.828
28,21.244,99.703
29,18.44,98.374
30,79.761,39.853
31,77.766,6.928
32,21.682,95.678
33,19.539,95.762
34,22.072,96.642
35,19.374,95.674
36,98.568,98.528
37,22.284,98.697
38,98.763,97.482
39,74.343,2.343
40,20.223,98.136
41,93.241,100.0
42,18.652,94.75
43,21.145,97.365
44,100.0,96.479
