index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,4,21.25,1.1,50.0,10.0
1,2,25.0,1,21.25,1.21,50.0,20.0
2,1,25.0,1,21.25,1.1,50.0,20.0
3,2,25.0,1,21.25,1.21,50.0,20.0
4,2,25.0,4,21.25,1.21,50.0,10.0
5,2,25.0,0,22.5,1.21,50.0,20.0
6,1,25.0,0,22.5,1.1,50.0,20.0
7,1,25.0,4,21.25,1.1,50.0,10.0
8,2,25.0,1,21.25,1.21,50.0,20.0
9,2,25.0,1,21.25,1.21,50.0,20.0
10,1,25.0,4,21.25,1.1,50.0,10.0
11,2,25.0,4,21.25,1.21,50.0,10.0
12,1,25.0,0,22.5,1.1,50.0,20.0
13,1,25.0,3,21.25,1.1,50.0,20.0
14,1,25.0,0,22.5,1.1,50.0,20.0
15,1,25.0,0,22.5,1.1,50.0,20.0
16,2,25.0,2,23.75,1.21,50.0,20.0
17,1,25.0,2,23.75,1.1,50.0,20.0
18,1,25.0,1,21.25,1.1,50.0,20.0
19,1,25.0,0,22.5,1.1,50.0,20.0
20,2,25.0,1,21.25,1.21,50.0,20.0
21,2,25.0,0,22.5,1.21,50.0,20.0
22,2,25.0,0,22.5,1.21,50.0,20.0
23,1,25.0,0,22.5,1.1,50.0,20.0
24,2,25.0,4,21.25,1.21,50.0,10.0
25,2,25.0,1,21.25,1.21,50.0,20.0
26,1,25.0,0,22.5,1.1,50.0,20.0
27,1,25.0,0,22.5,1.1,50.0,20.0
28,1,25.0,1,21.25,1.1,50.0,20.0
29,1,25.0,0,22.5,1.1,50.0,20.0
30,2,25.0,0,22.5,1.21,50.0,20.0
31,2,25.0,2,23.75,1.21,50.0,20.0
32,1,25.0,0,22.5,1.1,50.0,20.0
33,2,25.0,1,21.25,1.21,50.0,20.0
34,1,25.0,0,22.5,1.1,50.0,20.0
35,2,25.0,4,21.25,1.21,50.0,10.0
36,2,25.0,0,22.5,1.21,50.0,20.0
37,2,25.0,1,21.25,1.21,50.0,20.0
38,2,25.0,0,22.5,1.21,50.0,20.0
39,2,25.0,0,22.5,1.21,50.0,20.0
40,2,25.0,4,21.25,1.21,50.0,10.0
41,1,25.0,0,22.5,1.1,50.0,20.0
42,2,25.0,3,21.25,1.21,50.0,20.0
43,2,25.0,1,21.25,1.21,50.0,20.0
44,1,25.0,0,22.5,1.1,50.0,20.0
45,1,25.0,4,21.25,1.1,50.0,10.0
46,1,25.0,1,21.25,1.1,50.0,20.0
47,1,25.0,0,22.5,1.1,50.0,20.0
48,1,25.0,0,22.5,1.1,50.0,20.0
49,2,25.0,0,22.5,1.21,50.0,20.0
50,2,25.0,1,21.25,1.21,50.0,20.0
51,1,25.0,0,22.5,1.1,50.0,20.0
52,2,25.0,1,21.25,1.21,50.0,20.0
53,2,25.0,0,22.5,1.21,50.0,20.0
54,1,25.0,4,21.25,1.1,50.0,10.0
55,1,25.0,4,21.25,1.1,50.0,10.0
56,1,25.0,1,21.25,1.1,50.0,20.0
57,2,25.0,4,21.25,1.21,50.0,10.0
58,2,25.0,4,21.25,1.21,50.0,10.0
59,1,25.0,0,22.5,1.1,50.0,20.0
60,1,25.0,0,22.5,1.1,50.0,20.0
61,2,25.0,0,22.5,1.21,50.0,20.0
62,1,25.0,0,22.5,1.1,50.0,20.0
63,1,25.0,1,21.25,1.1,50.0,20.0
64,2,25.0,1,21.25,1.21,50.0,20.0
65,1,25.0,0,22.5,1.1,50.0,20.0
66,1,25.0,0,22.5,1.1,50.0,20.0
67,1,25.0,0,22.5,1.1,50.0,20.0
68,1,25.0,1,21.25,1.1,50.0,20.0
69,1,25.0,0,22.5,1.1,50.0,20.0
70,1,25.0,0,22.5,1.1,50.0,20.0
71,2,25.0,1,21.25,1.21,50.0,20.0
72,2,25.0,4,21.25,1.21,50.0,10.0
73,2,25.0,1,21.25,1.21,50.0,20.0
74,1,25.0,1,21.25,1.1,50.0,20.0
75,1,25.0,4,21.25,1.1,50.0,10.0
