index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,3,23.75,1.21,20.0,10.0
1,1,25.0,3,23.75,1.1,20.0,10.0
2,2,25.0,4,22.5,1.21,20.0,20.0
3,2,25.0,0,23.75,1.21,20.0,10.0
4,1,25.0,4,22.5,1.1,20.0,20.0
5,1,25.0,4,22.5,1.1,20.0,20.0
6,2,25.0,3,23.75,1.21,20.0,10.0
7,2,25.0,0,23.75,1.21,20.0,10.0
8,1,25.0,4,22.5,1.1,20.0,20.0
9,2,25.0,4,22.5,1.21,20.0,20.0
10,2,25.0,1,22.5,1.21,20.0,10.0
11,2,25.0,1,22.5,1.21,20.0,10.0
12,1,25.0,2,21.25,1.1,20.0,20.0
13,2,25.0,2,21.25,1.21,20.0,20.0
14,2,25.0,2,21.25,1.21,20.0,20.0
15,1,25.0,0,23.75,1.1,20.0,10.0
16,2,25.0,0,23.75,1.21,20.0,10.0
17,2,25.0,0,23.75,1.21,20.0,10.0
18,1,25.0,4,22.5,1.1,20.0,20.0
19,2,25.0,1,22.5,1.21,20.0,10.0
20,1,25.0,4,22.5,1.1,20.0,20.0
21,1,25.0,0,23.75,1.1,20.0,10.0
22,1,25.0,2,21.25,1.1,20.0,20.0
23,2,25.0,1,22.5,1.21,20.0,10.0
24,1,25.0,2,21.25,1.1,20.0,20.0
25,1,25.0,3,23.75,1.1,20.0,10.0
26,2,25.0,0,23.75,1.21,20.0,10.0
27,2,25.0,4,22.5,1.21,20.0,20.0
28,1,25.0,0,23.75,1.1,20.0,10.0
29,2,25.0,0,23.75,1.21,20.0,10.0
30,1,25.0,0,23.75,1.1,20.0,10.0
31,2,25.0,0,23.75,1.21,20.0,10.0
32,1,25.0,4,22.5,1.1,20.0,20.0
33,1,25.0,0,23.75,1.1,20.0,10.0
34,1,25.0,2,21.25,1.1,20.0,20.0
35,1,25.0,2,21.25,1.1,20.0,20.0
36,2,25.0,3,23.75,1.21,20.0,10.0
37,1,25.0,3,23.75,1.1,20.0,10.0
38,2,25.0,0,23.75,1.21,20.0,10.0
39,1,25.0,2,21.25,1.1,20.0,20.0
40,1,25.0,1,22.5,1.1,20.0,10.0
41,1,25.0,2,21.25,1.1,20.0,20.0
42,1,25.0,2,21.25,1.1,20.0,20.0
43,2,25.0,0,23.75,1.21,20.0,10.0
44,2,25.0,0,23.75,1.21,20.0,10.0
45,1,25.0,1,22.5,1.1,20.0,10.0
46,2,25.0,0,23.75,1.21,20.0,10.0
47,2,25.0,0,23.75,1.21,20.0,10.0
48,2,25.0,1,22.5,1.21,20.0,10.0
49,1,25.0,3,23.75,1.1,20.0,10.0
50,2,25.0,3,23.75,1.21,20.0,10.0
51,1,25.0,3,23.75,1.1,20.0,10.0
52,2,25.0,3,23.75,1.21,20.0,10.0
53,2,25.0,3,23.75,1.21,20.0,10.0
54,2,25.0,3,23.75,1.21,20.0,10.0
55,1,25.0,4,22.5,1.1,20.0,20.0
56,2,25.0,3,23.75,1.21,20.0,10.0
57,2,25.0,1,22.5,1.21,20.0,10.0
58,2,25.0,1,22.5,1.21,20.0,10.0
59,2,25.0,4,22.5,1.21,20.0,20.0
60,2,25.0,2,21.25,1.21,20.0,20.0
61,1,25.0,1,22.5,1.1,20.0,10.0
62,1,25.0,2,21.25,1.1,20.0,20.0
63,2,25.0,1,22.5,1.21,20.0,10.0
64,2,25.0,2,21.25,1.21,20.0,20.0
65,2,25.0,3,23.75,1.21,20.0,10.0
66,2,25.0,2,21.25,1.21,20.0,20.0
67,1,25.0,0,23.75,1.1,20.0,10.0
68,2,25.0,0,23.75,1.21,20.0,10.0
69,2,25.0,3,23.75,1.21,20.0,10.0
70,1,25.0,2,21.25,1.1,20.0,20.0
71,1,25.0,2,21.25,1.1,20.0,20.0
72,1,25.0,2,21.25,1.1,20.0,20.0
73,1,25.0,1,22.5,1.1,20.0,10.0
74,2,25.0,0,23.75,1.21,20.0,10.0
75,1,25.0,4,22.5,1.1,20.0,20.0
76,2,25.0,0,23.75,1.21,20.0,10.0
77,2,25.0,3,23.75,1.21,20.0,10.0
78,2,25.0,2,21.25,1.21,20.0,20.0
79,1,25.0,2,21.25,1.1,20.0,20.0
80,1,25.0,0,23.75,1.1,20.0,10.0
81,2,25.0,0,23.75,1.21,20.0,10.0
82,1,25.0,4,22.5,1.1,20.0,20.0
83,2,25.0,1,22.5,1.21,20.0,10.0
84,2,25.0,1,22.5,1.21,20.0,10.0
85,2,25.0,1,22.5,1.21,20.0,10.0
86,2,25.0,1,22.5,1.21,20.0,10.0
87,2,25.0,1,22.5,1.21,20.0,10.0
88,1,25.0,0,23.75,1.1,20.0,10.0
89,2,25.0,4,22.5,1.21,20.0,20.0
90,2,25.0,0,23.75,1.21,20.0,10.0
91,2,25.0,1,22.5,1.21,20.0,10.0
92,1,25.0,1,22.5,1.1,20.0,10.0
93,1,25.0,0,23.75,1.1,20.0,10.0
94,1,25.0,4,22.5,1.1,20.0,20.0
95,1,25.0,3,23.75,1.1,20.0,10.0
96,2,25.0,0,23.75,1.21,20.0,10.0
97,1,25.0,2,21.25,1.1,20.0,20.0
98,2,25.0,1,22.5,1.21,20.0,10.0
99,2,25.0,0,23.75,1.21,20.0,10.0
100,1,25.0,2,21.25,1.1,20.0,20.0
101,1,25.0,4,22.5,1.1,20.0,20.0
102,2,25.0,4,22.5,1.21,20.0,20.0
103,2,25.0,1,22.5,1.21,20.0,10.0
104,2,25.0,4,22.5,1.21,20.0,20.0
