index,weight,type,clientId
0,2.37,1,0
1,3.57,1,1
2,14.26,1,2
3,12.5,1,2
4,4.48,1,2
5,10.61,1,2
6,2.92,1,2
7,4.06,1,3
8,6.6,1,4
9,11.89,1,4
10,7.35,1,4
11,9.65,1,5
12,13.69,1,5
13,7.72,1,5
14,6.61,1,6
15,8.61,1,6
16,6.81,1,6
17,14.3,1,6
18,5.35,1,7
19,6.4,1,7
20,14.75,1,7
21,3.59,1,8
22,10.88,1,8
23,9.44,1,9
24,14.78,1,9
25,3.91,1,9
26,14.86,1,10
27,2.98,1,10
28,10.38,1,11
29,10.64,1,11
30,4.87,1,11
31,9.75,1,11
32,7.94,1,11
33,6.7,1,12
34,8.73,1,12
35,8.96,1,12
36,8.19,1,12
37,7.92,1,13
38,6.17,1,14
39,11.69,1,14
40,3.74,1,14
41,11.62,1,14
42,13.42,1,14
43,8.87,1,15
44,12.29,1,15
45,10.91,1,15
46,2.11,1,15
47,14.52,1,16
48,4.6,1,16
49,14.94,1,16
50,9.64,1,17
51,6.75,1,17
52,12.75,1,17
53,7.57,1,18
54,5.95,1,18
55,14.87,1,18
56,10.37,1,19
57,12.36,1,19
58,9.24,1,19
59,7.2,1,19
60,11.23,1,20
61,12.48,1,21
62,3.2,1,21
63,13.38,1,21
64,9.61,1,22
65,8.3,1,22
66,4.78,1,23
67,7.84,1,24
68,14.31,1,24
69,5.13,1,24
70,5.4,1,24
71,9.75,1,25
72,10.66,1,25
73,9.19,1,25
74,4.08,1,25
75,10.31,1,26
76,12.54,1,27
77,13.09,1,27
78,9.72,1,27
79,4.62,1,27
80,2.35,1,28
81,5.3,1,29
82,9.64,1,29
83,4.4,1,29
84,11.52,1,29
85,5.71,1,29
86,6.47,1,30
87,13.86,1,30
88,11.96,1,30
89,7.03,1,31
90,9.31,1,31
91,3.01,1,31
92,8.4,1,32
93,8.53,1,33
94,14.09,1,33
95,6.49,1,33
96,3.45,1,33
97,13.15,1,34
98,9.12,1,34
99,4.29,1,34
