index,x,y
0,93.701,80.473
1,99.564,31.973
2,34.114,76.98
3,96.502,30.858
4,91.479,80.91
5,92.929,84.789
6,93.11,84.753
7,92.787,85.515
8,87.563,30.797
9,91.363,85.749
10,98.029,33.19
11,96.635,34.24
12,28.48,93.406
13,93.074,81.934
14,94.051,79.36
15,4.984,100.0
16,84.628,19.658
17,91.818,85.938
18,29.363,97.734
19,29.107,96.814
20,99.255,31.554
21,29.478,95.516
22,31.462,98.59
23,31.376,96.541
24,100.0,33.974
25,91.387,82.136
26,28.339,95.062
27,92.283,86.258
28,36.414,98.607
29,27.502,94.083
30,0.845,24.509
31,94.01,84.942
32,95.606,88.723
33,0.0,0.0
34,26.721,97.425
