index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,2,25.0,3,22.5,1.21,50.0,20.0
1,1,25.0,2,23.75,1.1,50.0,10.0
2,2,25.0,2,23.75,1.21,50.0,10.0
3,1,25.0,2,23.75,1.1,50.0,10.0
4,2,25.0,0,21.25,1.21,50.0,20.0
5,2,25.0,4,23.75,1.21,50.0,10.0
6,1,25.0,3,22.5,1.1,50.0,20.0
7,2,25.0,4,23.75,1.21,50.0,10.0
8,1,25.0,4,23.75,1.1,50.0,10.0
9,2,25.0,4,23.75,1.21,50.0,10.0
10,1,25.0,0,21.25,1.1,50.0,20.0
11,2,25.0,0,21.25,1.21,50.0,20.0
12,2,25.0,1,22.5,1.21,50.0,10.0
13,1,25.0,0,21.25,1.1,50.0,20.0
14,2,25.0,0,21.25,1.21,50.0,20.0
15,2,25.0,3,22.5,1.21,50.0,20.0
16,2,25.0,3,22.5,1.21,50.0,20.0
17,1,25.0,4,23.75,1.1,50.0,10.0
18,2,25.0,2,23.75,1.21,50.0,10.0
19,2,25.0,2,23.75,1.21,50.0,10.0
20,1,25.0,2,23.75,1.1,50.0,10.0
21,1,25.0,2,23.75,1.1,50.0,10.0
22,2,25.0,0,21.25,1.21,50.0,20.0
23,2,25.0,2,23.75,1.21,50.0,10.0
24,1,25.0,0,21.25,1.1,50.0,20.0
25,1,25.0,2,23.75,1.1,50.0,10.0
26,2,25.0,2,23.75,1.21,50.0,10.0
27,2,25.0,3,22.5,1.21,50.0,20.0
28,1,25.0,0,21.25,1.1,50.0,20.0
29,1,25.0,1,22.5,1.1,50.0,10.0
30,2,25.0,3,22.5,1.21,50.0,20.0
31,1,25.0,4,23.75,1.1,50.0,10.0
32,1,25.0,3,22.5,1.1,50.0,20.0
33,2,25.0,3,22.5,1.21,50.0,20.0
34,1,25.0,2,23.75,1.1,50.0,10.0
35,1,25.0,0,21.25,1.1,50.0,20.0
36,2,25.0,4,23.75,1.21,50.0,10.0
37,1,25.0,3,22.5,1.1,50.0,20.0
38,1,25.0,1,22.5,1.1,50.0,10.0
39,1,25.0,4,23.75,1.1,50.0,10.0
40,2,25.0,0,21.25,1.21,50.0,20.0
