carrier_id,client_id
0,3
0,8
0,20
0,26
0,27
0,30
0,35
0,39
0,40
0,48
0,52
0,53
0,60
0,64
0,68
0,70
0,15
0,18
0,29
0,32
0,34
0,37
0,47
0,4
0,7
0,28
0,36
0,38
0,41
0,42
0,44
0,54
0,55
0,59
0,61
0,62
0,67
0,71
0,0
0,1
0,2
0,5
0,6
0,9
0,10
0,11
0,12
0,13
0,14
0,16
0,17
0,19
0,21
0,22
0,23
0,24
0,25
0,31
0,33
0,43
0,45
0,46
0,49
0,50
0,51
0,56
0,57
0,58
0,63
0,65
0,66
0,69
1,3
1,8
1,20
1,26
1,27
1,30
1,35
1,39
1,40
1,48
1,52
1,53
1,60
1,64
1,68
1,70
1,15
1,18
1,29
1,32
1,34
1,37
1,47
2,15
2,18
2,29
2,32
2,34
2,37
2,47
2,4
2,7
2,28
2,36
2,38
2,41
2,42
2,44
2,54
2,55
2,59
2,61
2,62
2,67
2,71
3,4
3,7
3,28
3,36
3,38
3,41
3,42
3,44
3,54
3,55
3,59
3,61
3,62
3,67
3,71
3,0
3,1
3,2
3,5
3,6
3,9
3,10
3,11
3,12
3,13
3,14
3,16
3,17
3,19
3,21
3,22
3,23
3,24
3,25
3,31
3,33
3,43
3,45
3,46
3,49
3,50
3,51
3,56
3,57
3,58
3,63
3,65
3,66
3,69
4,3
4,8
4,20
4,26
4,27
4,30
4,35
4,39
4,40
4,48
4,52
4,53
4,60
4,64
4,68
4,70
4,0
4,1
4,2
4,5
4,6
4,9
4,10
4,11
4,12
4,13
4,14
4,16
4,17
4,19
4,21
4,22
4,23
4,24
4,25
4,31
4,33
4,43
4,45
4,46
4,49
4,50
4,51
4,56
4,57
4,58
4,63
4,65
4,66
4,69
