index,x,y
0,53.323,79.242
1,79.96,79.374
2,57.658,94.544
3,46.738,2.844
4,8.441,97.632
5,53.977,79.152
6,55.599,89.164
7,12.271,97.557
8,46.57,2.377
9,57.288,91.606
10,59.133,93.047
11,63.905,77.553
12,57.046,92.756
13,52.562,79.784
14,85.974,80.811
15,97.059,3.656
16,57.574,90.983
17,65.137,78.964
18,98.69,1.34
19,56.664,93.453
20,18.828,27.382
21,63.142,77.87
22,79.444,80.462
23,63.45,81.29
24,58.718,93.436
25,80.237,78.661
26,18.861,24.393
27,18.774,27.262
28,0.0,51.925
29,97.553,3.16
30,49.851,6.305
31,64.326,80.033
32,95.376,0.718
33,66.081,81.65
34,99.908,2.366
35,19.714,26.648
36,9.925,95.486
37,100.0,2.326
38,2.653,53.315
39,16.166,28.787
40,20.53,27.156
41,2.809,53.455
42,2.988,53.567
43,83.134,83.276
44,2.371,52.565
45,58.658,92.449
46,53.49,78.474
47,97.671,3.89
48,19.209,29.079
49,56.241,94.217
50,55.376,80.452
51,82.155,84.254
52,46.573,3.334
53,47.219,0.719
54,8.538,98.826
55,8.975,95.973
56,56.01,94.591
57,59.573,91.694
58,86.022,82.919
59,1.916,52.551
60,20.524,26.176
61,11.538,98.34
62,8.385,100.0
63,66.518,78.088
64,44.68,0.0
65,52.775,77.44
66,56.489,91.424
67,48.947,77.729
68,18.859,27.386
69,56.973,93.285
70,49.028,0.945
71,1.985,53.581
