index,weight,type,clientId
0,10.86,1,0
1,5.95,1,0
2,7.99,1,0
3,8.38,1,0
4,14.51,1,1
5,11.76,1,1
6,8.6,1,1
7,5.43,1,1
8,4.28,1,1
9,8.44,1,2
10,4.62,1,2
11,9.26,1,2
12,13.81,1,2
13,10.39,1,2
14,10.54,1,3
15,11.59,1,3
16,11.98,1,3
17,14.1,1,3
18,2.9,1,3
19,8.49,1,4
20,11.94,1,4
21,14.18,1,5
22,6.0,1,5
23,9.77,1,6
24,11.12,1,6
25,4.47,1,7
26,2.55,1,7
27,13.4,1,7
28,11.36,1,8
29,6.33,1,8
30,8.65,1,8
31,9.92,1,8
32,4.43,1,8
33,4.57,1,9
34,9.45,1,9
35,2.56,1,10
36,3.89,1,11
37,8.53,1,11
38,11.27,1,11
39,2.44,1,12
40,12.49,1,12
41,2.39,1,12
42,12.72,1,12
43,14.36,1,13
44,11.45,1,13
45,11.39,1,13
46,3.39,1,13
47,4.77,1,13
48,7.8,1,14
49,14.89,1,14
50,14.41,1,14
51,10.76,1,14
52,3.22,1,14
53,9.47,1,15
54,8.2,1,16
55,3.15,1,16
56,5.53,1,16
57,2.7,1,17
58,14.26,1,17
59,7.19,1,17
60,13.77,1,17
61,12.12,1,18
62,8.74,1,18
63,9.7,1,18
64,2.16,1,19
65,4.38,1,19
66,8.69,1,19
67,2.63,1,20
68,8.08,1,21
69,7.17,1,21
70,3.74,1,21
71,14.83,1,21
72,10.08,1,22
73,14.9,1,22
74,6.81,1,23
75,8.9,1,23
76,12.24,1,24
77,3.09,1,25
78,3.14,1,25
79,12.9,1,26
80,11.37,1,26
81,14.98,1,26
82,2.96,1,26
83,13.74,1,26
84,14.25,1,27
85,11.3,1,27
86,3.5,1,27
87,12.56,1,28
88,14.75,1,28
89,3.44,1,28
90,9.04,1,28
91,2.11,1,28
92,10.49,1,29
93,14.78,1,29
94,3.65,1,29
95,13.31,1,29
96,11.95,1,29
97,6.25,1,30
98,6.65,1,30
99,9.1,1,30
100,5.25,1,31
101,13.91,1,31
102,4.94,1,32
103,10.54,1,32
104,7.43,1,32
105,10.76,1,32
106,2.19,1,33
107,8.6,1,34
108,8.93,1,34
109,4.56,1,34
110,8.76,1,35
111,5.9,1,35
112,14.9,1,36
113,10.59,1,36
114,13.96,1,36
115,14.79,1,36
116,12.9,1,36
117,3.55,1,37
118,10.58,1,37
119,6.7,1,37
120,14.49,1,38
121,9.44,1,38
122,14.29,1,38
123,4.29,1,39
124,11.93,1,39
125,12.86,1,39
126,3.69,1,40
127,12.71,1,40
128,13.23,1,41
129,2.2,1,42
130,9.24,1,43
131,2.46,1,43
132,7.32,1,43
133,8.62,1,43
134,12.4,1,44
135,14.56,1,44
136,14.28,1,44
137,10.77,1,44
138,4.58,1,44
139,2.49,1,45
140,7.15,1,45
141,14.01,1,45
142,14.0,1,45
143,9.48,1,46
144,13.16,1,46
145,5.11,1,46
146,13.15,1,47
147,13.97,1,47
148,5.65,1,47
149,10.36,1,48
150,11.77,1,48
151,6.76,1,48
152,7.54,1,49
153,10.2,1,49
154,5.26,1,49
155,6.84,1,49
156,14.77,1,49
157,8.3,1,50
158,8.19,1,50
159,6.1,1,50
160,13.02,1,50
161,7.78,1,51
162,11.77,1,52
163,9.33,1,52
164,4.13,1,52
165,4.16,1,52
166,13.57,1,52
167,9.89,1,53
168,14.02,1,53
169,13.06,1,53
170,13.88,1,53
171,12.78,1,53
172,3.66,1,54
173,14.96,1,54
174,7.2,1,54
175,7.21,1,54
176,11.23,1,54
177,2.55,1,55
178,8.67,1,55
179,6.99,1,55
180,6.85,1,56
181,9.68,1,56
182,7.68,1,56
183,7.83,1,57
184,3.83,1,57
185,9.91,1,58
186,10.37,1,58
187,8.69,1,58
188,13.11,1,58
189,4.02,1,59
190,5.82,1,59
191,14.28,1,60
192,12.5,1,60
193,6.16,1,60
194,2.88,1,61
195,4.91,1,61
196,11.77,1,62
197,10.6,1,62
198,8.08,1,63
199,3.68,1,63
