carrier_id,client_id
0,38
0,57
0,1
0,2
0,15
0,26
0,63
0,4
0,12
0,14
0,19
0,22
0,25
0,29
0,36
0,39
0,43
0,46
0,54
0,58
0,62
0,0
0,3
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,13
0,16
0,17
0,18
0,20
0,21
0,23
0,24
0,27
0,28
0,30
0,31
0,32
0,33
0,34
0,35
0,37
0,40
0,41
0,42
0,44
0,45
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,55
0,56
0,59
0,60
0,61
1,38
1,57
1,1
1,2
1,15
1,26
1,63
2,1
2,2
2,15
2,26
2,63
2,4
2,12
2,14
2,19
2,22
2,25
2,29
2,36
2,39
2,43
2,46
2,54
2,58
2,62
3,4
3,12
3,14
3,19
3,22
3,25
3,29
3,36
3,39
3,43
3,46
3,54
3,58
3,62
3,0
3,3
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,13
3,16
3,17
3,18
3,20
3,21
3,23
3,24
3,27
3,28
3,30
3,31
3,32
3,33
3,34
3,35
3,37
3,40
3,41
3,42
3,44
3,45
3,47
3,48
3,49
3,50
3,51
3,52
3,53
3,55
3,56
3,59
3,60
3,61
4,38
4,57
4,0
4,3
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,13
4,16
4,17
4,18
4,20
4,21
4,23
4,24
4,27
4,28
4,30
4,31
4,32
4,33
4,34
4,35
4,37
4,40
4,41
4,42
4,44
4,45
4,47
4,48
4,49
4,50
4,51
4,52
4,53
4,55
4,56
4,59
4,60
4,61
