index,x,y
0,84.639,64.366
1,91.375,16.943
2,58.386,44.325
3,76.981,65.518
4,25.454,92.908
5,75.81,63.903
6,73.673,64.522
7,76.344,65.547
8,79.958,64.942
9,79.367,63.967
10,78.202,66.679
11,77.952,63.767
12,22.352,94.684
13,75.008,65.342
14,26.661,98.495
15,97.804,0.0
16,79.616,64.859
17,82.048,64.377
18,78.618,65.092
19,22.253,98.104
20,77.957,62.059
21,80.287,67.269
22,26.29,98.88
23,79.197,64.837
24,77.846,63.106
25,19.058,97.76
26,100.0,1.879
27,78.622,64.731
28,77.221,69.259
29,12.115,82.607
30,83.409,69.034
31,79.056,64.205
32,82.018,64.277
33,77.758,64.626
34,81.355,65.611
35,61.521,58.265
36,27.14,95.608
37,79.552,65.517
38,35.289,3.976
39,21.019,98.988
40,77.544,63.911
41,77.283,62.324
42,77.575,65.071
43,20.904,97.808
44,79.469,63.481
45,79.829,64.471
46,28.103,97.418
47,75.883,64.726
48,79.728,65.387
49,82.683,63.331
50,81.947,64.194
51,85.179,90.359
52,79.118,63.407
53,83.166,63.573
54,26.372,96.326
55,81.358,62.375
56,77.902,64.62
57,0.0,36.696
58,21.988,98.423
59,80.027,63.921
60,75.889,64.115
61,81.323,63.822
62,19.895,100.0
63,96.026,1.802
