index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,4,23.75,1.1,20.0,25.0
1,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
2,1,25.0,0,23.75,1.1,20.0,50.0
3,1,25.0,1,23.75,1.1,20.0,25.0
4,2,25.0,4,23.75,1.2100000000000002,20.0,25.0
5,1,25.0,0,23.75,1.1,20.0,50.0
6,2,25.0,2,21.25,1.2100000000000002,20.0,25.0
7,1,25.0,2,21.25,1.1,20.0,25.0
8,1,25.0,3,21.25,1.1,20.0,25.0
9,1,25.0,0,23.75,1.1,20.0,50.0
10,1,25.0,2,21.25,1.1,20.0,25.0
11,2,25.0,2,21.25,1.2100000000000002,20.0,25.0
12,2,25.0,3,21.25,1.2100000000000002,20.0,25.0
13,2,25.0,0,23.75,1.2100000000000002,20.0,50.0
14,1,25.0,2,21.25,1.1,20.0,25.0
15,1,25.0,1,23.75,1.1,20.0,25.0
16,1,25.0,1,23.75,1.1,20.0,25.0
17,1,25.0,0,23.75,1.1,20.0,50.0
