index,x,y
0,95.012,84.844
1,76.114,41.767
2,95.305,61.001
3,62.318,4.169
4,44.905,7.574
5,39.568,38.784
6,21.543,75.41
7,82.724,16.662
8,63.306,13.266
9,36.615,100.0
10,30.161,7.088
11,54.516,13.436
12,0.0,52.982
13,43.103,98.982
14,24.409,64.593
15,7.883,96.692
16,12.147,87.671
17,6.453,85.051
18,18.199,76.386
19,50.713,11.642
20,53.627,12.412
21,75.578,77.687
22,90.611,13.749
23,39.318,73.245
24,97.747,74.92
25,17.495,68.47
26,31.239,98.047
27,46.932,35.192
28,98.134,7.464
29,34.627,13.725
30,18.81,36.264
31,9.891,44.637
32,76.615,10.486
33,34.806,55.411
34,38.459,90.816
35,46.751,41.574
36,34.564,62.107
37,12.095,78.667
38,79.068,94.473
39,57.057,73.843
40,20.357,28.643
41,49.906,58.344
42,3.925,47.087
43,26.346,82.896
44,95.012,36.14
45,42.482,55.393
46,30.611,73.737
47,24.551,62.583
48,32.815,60.777
49,63.881,96.382
50,91.633,76.384
51,35.155,76.735
52,4.84,7.879
53,47.966,23.071
54,46.175,77.516
55,93.094,34.31
56,92.345,75.134
57,93.34,1.419
58,85.723,71.392
59,12.568,83.508
60,56.903,10.402
61,21.564,36.617
62,10.107,28.954
63,64.599,31.323
64,17.208,56.577
65,73.744,13.07
66,20.031,42.102
67,73.242,67.088
68,89.143,5.525
69,56.809,90.647
70,74.662,85.709
71,29.465,19.471
72,44.751,64.561
73,60.144,36.439
74,77.493,36.095
75,92.032,41.844
76,60.545,42.816
77,89.915,46.126
78,62.453,94.671
79,72.496,28.538
80,36.392,38.943
81,93.227,33.641
82,72.595,37.601
83,17.316,99.883
84,36.263,6.766
85,76.021,87.706
86,41.294,92.98
87,5.936,87.327
88,70.945,15.695
89,46.414,44.606
90,25.816,48.847
91,86.473,18.849
92,69.437,0.0
93,88.743,79.171
94,47.958,67.571
95,37.593,99.196
96,5.038,20.708
97,63.178,32.213
98,58.246,93.876
99,85.307,59.122
100,47.887,28.171
101,84.661,30.015
102,53.938,23.595
103,90.158,5.222
104,2.414,16.625
105,91.804,89.558
106,32.34,8.891
107,12.24,17.711
108,40.825,40.922
109,68.568,3.188
110,16.061,26.184
111,73.545,3.121
112,15.971,29.082
113,16.043,89.046
114,31.157,9.612
115,9.365,62.513
116,96.835,86.067
117,75.306,48.907
118,9.447,41.897
119,21.445,59.432
120,6.04,79.963
121,3.194,52.243
122,55.773,63.969
123,16.539,52.96
124,67.143,48.492
125,13.372,89.024
126,78.285,99.41
127,63.654,25.789
128,74.403,11.261
129,82.107,71.844
130,71.412,45.986
131,72.974,80.095
132,25.33,41.38
133,16.68,34.331
134,21.982,51.116
135,20.914,3.752
136,31.961,74.806
137,75.797,10.87
138,79.332,99.941
139,49.735,41.658
140,85.103,89.454
141,66.938,89.865
142,100.0,9.74
143,74.698,74.639
144,85.623,97.658
