index,weight,type,clientId
0,10.41,1,0
1,6.5,1,0
2,8.68,1,0
3,14.02,1,1
4,11.54,1,1
5,10.66,1,2
6,16.41,1,2
7,9.02,1,3
8,9.28,1,3
9,23.53,1,3
10,16.13,1,3
11,9.64,1,4
12,19.43,1,5
13,19.11,1,5
14,17.73,1,5
15,5.53,1,5
16,5.03,1,5
17,7.58,1,6
18,9.43,1,6
19,24.22,1,6
20,22.56,1,6
21,17.62,1,7
22,14.04,1,7
23,8.96,1,7
24,22.41,1,8
25,14.18,1,9
26,18.0,1,9
27,22.11,1,9
28,18.91,1,10
29,22.0,1,11
30,22.6,1,11
31,16.77,1,11
32,13.25,1,11
33,22.96,1,11
34,15.66,1,12
35,12.18,1,12
36,18.49,1,13
37,7.31,1,13
38,10.5,1,14
39,15.47,1,14
40,21.61,1,14
41,22.02,1,14
42,25.0,1,14
43,20.23,1,15
44,11.4,1,15
45,11.96,1,15
46,9.65,1,15
47,21.09,1,15
48,7.96,1,16
49,14.13,1,16
50,18.22,1,16
51,24.6,1,17
52,15.31,1,18
53,7.92,1,18
54,16.99,1,18
55,21.12,1,18
56,25.0,1,18
57,15.76,1,19
58,11.59,1,19
59,8.84,1,19
60,12.04,1,19
61,13.38,1,20
62,15.38,1,20
63,16.21,1,21
64,7.35,1,22
65,21.53,1,22
66,16.73,1,23
67,8.62,1,23
68,8.53,1,23
69,16.92,1,23
70,6.15,1,24
71,8.19,1,24
72,13.91,1,24
73,16.12,1,25
74,21.6,1,25
75,12.71,1,25
76,20.75,1,26
77,16.05,1,26
78,8.66,1,27
79,8.58,1,28
80,13.18,1,29
81,17.84,1,29
82,23.98,1,29
83,15.97,1,30
84,14.79,1,30
85,9.61,1,30
86,12.42,1,30
87,10.77,1,30
88,22.38,1,31
89,5.48,1,31
90,15.89,1,32
91,13.45,1,32
92,24.54,1,32
93,16.21,1,32
94,11.55,1,33
95,20.99,1,33
96,24.7,1,33
97,21.98,1,33
98,9.6,1,33
99,22.73,1,34
100,6.77,1,34
101,5.78,1,34
102,14.94,1,34
103,6.83,1,35
104,13.6,1,35
105,23.87,1,36
106,9.98,1,37
107,10.62,1,37
108,21.24,1,38
109,21.17,1,39
110,22.65,1,39
111,19.62,1,40
112,21.88,1,41
113,6.97,1,41
114,22.45,1,41
115,14.59,1,41
116,6.52,1,41
117,18.4,1,42
118,13.85,1,42
119,11.64,1,43
120,22.22,1,43
121,9.26,1,43
122,14.98,1,44
123,22.51,1,44
124,10.3,1,44
125,13.0,1,45
126,13.54,1,46
127,23.73,1,47
128,21.07,1,48
129,22.81,1,48
130,17.54,1,48
131,19.74,1,48
132,19.03,1,48
133,7.3,1,49
134,14.85,1,49
135,8.47,1,49
136,13.35,1,49
137,8.63,1,49
138,11.9,1,50
139,9.4,1,50
140,14.66,1,50
141,9.19,1,50
142,10.06,1,51
143,20.88,1,51
144,14.63,1,51
145,11.81,1,51
146,14.17,1,52
147,16.0,1,53
148,24.55,1,53
149,12.93,1,53
150,18.06,1,53
151,13.6,1,54
152,11.11,1,54
153,15.05,1,54
154,11.8,1,54
155,14.9,1,55
156,11.38,1,55
157,7.37,1,55
158,19.6,1,55
159,18.44,1,55
160,18.22,1,56
161,24.35,1,56
162,8.19,1,57
163,23.69,1,57
164,11.74,1,57
165,13.54,1,58
166,23.81,1,58
167,11.83,1,58
168,23.25,1,58
169,9.74,1,59
170,16.64,1,59
171,8.37,1,59
172,15.05,1,60
173,12.84,1,60
174,23.62,1,60
175,6.67,1,61
176,16.92,1,61
177,9.92,1,61
178,7.83,1,62
179,5.02,1,63
180,18.8,1,64
181,8.09,1,64
182,16.7,1,64
183,20.8,1,64
184,20.15,1,64
185,24.75,1,65
186,16.73,1,65
187,13.92,1,65
188,19.46,1,65
189,13.31,1,66
190,9.76,1,66
191,5.31,1,66
192,9.22,1,66
193,17.37,1,67
194,20.34,1,67
195,6.11,1,67
196,8.53,1,67
197,24.07,1,68
198,6.2,1,68
199,20.32,1,68
200,23.66,1,68
201,5.21,1,68
202,19.34,1,69
203,6.99,1,70
204,19.4,1,70
205,18.79,1,70
206,13.08,1,70
207,20.47,1,71
208,19.43,1,71
209,15.89,1,72
210,14.28,1,72
211,9.43,1,72
212,13.09,1,73
213,13.62,1,73
214,5.4,1,73
215,18.89,1,73
216,6.56,1,73
217,14.87,1,74
218,19.21,1,74
219,12.5,1,74
220,6.71,1,74
221,12.73,1,75
222,17.97,1,75
223,18.01,1,75
224,7.62,1,75
225,17.41,1,75
226,15.96,1,76
227,16.76,1,76
228,8.31,1,77
229,14.0,1,78
230,24.24,1,78
231,23.75,1,78
232,14.8,1,78
233,9.85,1,78
234,17.1,1,79
235,23.89,1,79
236,14.9,1,79
237,19.03,1,79
238,13.61,1,79
239,10.73,1,80
240,9.48,1,80
241,7.5,1,81
242,8.77,1,81
243,6.92,1,81
244,8.93,1,81
245,24.03,1,82
246,19.43,1,82
247,24.46,1,82
248,23.74,1,82
249,24.42,1,82
250,17.94,1,83
251,13.69,1,84
252,6.38,1,84
253,12.57,1,85
254,23.33,1,85
255,12.74,1,85
256,10.26,1,85
257,18.71,1,85
258,10.53,1,86
259,11.64,1,86
260,9.29,1,86
261,6.48,1,86
262,24.11,1,87
263,13.76,1,87
264,12.42,1,88
265,23.46,1,88
266,20.59,1,89
267,20.31,1,89
268,15.49,1,89
269,7.42,1,89
270,13.65,1,89
271,24.34,1,90
272,19.89,1,90
273,10.85,1,90
274,10.64,1,91
275,11.38,1,91
276,5.21,1,91
277,12.74,1,92
278,19.23,1,92
279,11.15,1,92
280,19.05,1,92
281,21.66,1,92
282,20.39,1,93
283,6.82,1,93
284,11.86,1,93
285,21.15,1,94
286,5.7,1,95
287,13.2,1,95
288,24.16,1,95
289,11.56,1,96
290,17.01,1,96
291,8.34,1,96
292,21.99,1,97
293,19.48,1,97
294,8.0,1,98
295,20.1,1,98
296,14.76,1,98
297,10.68,1,98
298,7.74,1,98
299,12.98,1,99
300,10.84,1,99
301,12.75,1,100
302,12.1,1,100
303,14.41,1,100
304,21.2,1,101
305,5.29,1,101
306,14.44,1,102
307,10.37,1,102
308,10.65,1,103
309,12.82,1,103
310,5.72,1,103
311,5.78,1,103
312,17.03,1,103
313,16.61,1,104
314,20.78,1,105
315,18.03,1,105
316,6.7,1,105
317,8.18,1,105
318,5.79,1,106
319,19.7,1,106
320,24.14,1,107
321,5.54,1,107
322,22.49,1,108
323,21.22,1,108
324,10.28,1,108
325,5.44,1,108
326,18.04,1,109
327,14.26,1,109
328,10.02,1,109
329,24.22,1,109
330,5.75,1,110
331,14.38,1,110
332,24.99,1,110
333,18.54,1,110
334,16.26,1,110
335,14.69,1,111
336,22.13,1,111
337,18.11,1,111
338,21.4,1,111
339,13.24,1,111
340,16.74,1,112
341,20.62,1,113
342,12.57,1,113
343,20.6,1,114
344,20.46,1,114
345,14.64,1,114
346,7.05,1,114
347,17.32,1,115
348,5.85,1,116
349,17.75,1,116
350,19.55,1,116
351,19.79,1,117
352,19.95,1,117
353,19.19,1,117
354,6.63,1,117
355,24.74,1,117
356,11.21,1,118
357,11.9,1,118
358,5.3,1,118
359,8.85,1,118
