index,x,y
0,30.153,1.21
1,1.336,96.349
2,64.65,37.373
3,35.204,32.558
4,38.495,33.938
5,5.544,55.238
6,91.989,79.381
7,99.314,59.586
8,0.979,97.098
9,75.151,27.938
10,76.734,26.788
11,7.542,52.369
12,64.22,55.108
13,68.577,38.259
14,7.445,55.851
15,97.188,60.136
16,76.176,25.85
17,91.896,78.113
18,96.823,58.737
19,7.331,56.978
20,9.116,57.207
21,30.35,0.0
22,100.0,58.798
23,5.18,95.918
24,39.582,32.391
25,25.945,59.41
26,30.725,2.544
27,7.464,54.058
28,32.694,3.506
29,28.563,60.09
30,98.911,64.871
31,93.672,78.092
32,0.394,93.496
33,35.966,35.919
34,35.492,31.109
35,36.405,30.358
36,66.965,42.901
37,93.321,80.478
38,65.635,56.953
39,90.609,78.066
40,63.31,39.966
41,98.057,63.629
42,80.11,29.097
43,37.589,31.963
44,32.186,0.241
45,77.32,23.67
46,3.117,97.854
47,4.413,96.154
48,92.389,79.094
49,65.649,51.95
50,76.207,23.899
51,77.916,28.41
52,77.431,25.513
53,9.038,56.813
54,31.931,4.9
55,27.334,57.834
56,64.065,41.196
57,99.257,60.953
58,98.254,61.019
59,64.138,38.997
60,62.648,42.856
61,8.014,54.725
62,2.466,94.179
63,66.884,51.975
64,64.673,41.704
65,1.308,97.32
66,29.387,59.903
67,28.567,2.144
68,3.754,56.113
69,37.625,30.719
70,30.244,0.412
71,99.622,63.297
72,66.706,52.023
73,64.652,38.256
74,91.406,81.477
75,29.145,58.409
76,27.794,57.472
77,29.152,60.532
78,89.895,78.921
79,8.11,55.098
80,30.948,3.728
81,28.313,59.233
82,2.953,95.788
83,89.589,80.715
84,78.411,28.577
85,9.245,53.719
86,64.268,54.916
87,37.672,33.177
88,0.386,99.646
89,93.617,72.436
90,88.543,78.771
91,65.154,43.422
92,28.661,2.822
93,68.12,53.549
94,31.258,2.839
95,11.777,51.179
96,34.806,30.993
97,68.714,41.936
98,96.74,60.426
99,3.153,98.993
100,97.537,60.051
101,64.583,50.635
102,39.522,29.129
103,77.17,25.19
104,36.381,35.504
105,29.508,4.216
106,68.082,50.737
107,97.368,60.342
108,27.158,60.135
109,76.552,29.999
110,27.559,57.996
111,64.138,52.775
112,90.828,77.439
113,3.888,96.558
114,64.18,39.386
115,66.494,50.079
116,6.497,52.548
117,77.541,25.532
118,92.587,75.792
119,27.35,60.564
120,99.937,60.835
121,37.27,32.837
122,28.301,1.305
123,26.566,61.754
124,65.602,52.551
125,77.037,27.895
126,26.838,58.799
127,0.0,100.0
128,65.888,52.819
129,62.548,42.552
