index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,4,22.5,1.1,20.0,20.0
1,1,25.0,1,22.5,1.1,20.0,20.0
2,2,25.0,0,22.5,1.21,20.0,10.0
3,2,25.0,2,23.75,1.21,20.0,10.0
4,2,25.0,1,22.5,1.21,20.0,20.0
5,1,25.0,1,22.5,1.1,20.0,20.0
6,1,25.0,4,22.5,1.1,20.0,20.0
7,1,25.0,1,22.5,1.1,20.0,20.0
8,1,25.0,0,22.5,1.1,20.0,10.0
9,2,25.0,0,22.5,1.21,20.0,10.0
10,1,25.0,0,22.5,1.1,20.0,10.0
11,2,25.0,3,21.25,1.21,20.0,10.0
12,1,25.0,2,23.75,1.1,20.0,10.0
13,1,25.0,4,22.5,1.1,20.0,20.0
14,2,25.0,4,22.5,1.21,20.0,20.0
15,2,25.0,0,22.5,1.21,20.0,10.0
16,1,25.0,3,21.25,1.1,20.0,10.0
17,1,25.0,3,21.25,1.1,20.0,10.0
18,2,25.0,2,23.75,1.21,20.0,10.0
19,2,25.0,0,22.5,1.21,20.0,10.0
20,2,25.0,2,23.75,1.21,20.0,10.0
21,1,25.0,0,22.5,1.1,20.0,10.0
22,1,25.0,2,23.75,1.1,20.0,10.0
23,1,25.0,2,23.75,1.1,20.0,10.0
24,2,25.0,0,22.5,1.21,20.0,10.0
25,2,25.0,2,23.75,1.21,20.0,10.0
26,2,25.0,3,21.25,1.21,20.0,10.0
27,1,25.0,4,22.5,1.1,20.0,20.0
28,1,25.0,0,22.5,1.1,20.0,10.0
29,2,25.0,1,22.5,1.21,20.0,20.0
30,1,25.0,3,21.25,1.1,20.0,10.0
31,2,25.0,3,21.25,1.21,20.0,10.0
32,2,25.0,0,22.5,1.21,20.0,10.0
33,2,25.0,3,21.25,1.21,20.0,10.0
34,2,25.0,3,21.25,1.21,20.0,10.0
35,2,25.0,3,21.25,1.21,20.0,10.0
36,1,25.0,3,21.25,1.1,20.0,10.0
37,2,25.0,0,22.5,1.21,20.0,10.0
38,1,25.0,2,23.75,1.1,20.0,10.0
39,1,25.0,2,23.75,1.1,20.0,10.0
40,2,25.0,4,22.5,1.21,20.0,20.0
41,2,25.0,4,22.5,1.21,20.0,20.0
42,1,25.0,0,22.5,1.1,20.0,10.0
43,1,25.0,0,22.5,1.1,20.0,10.0
44,2,25.0,0,22.5,1.21,20.0,10.0
45,1,25.0,3,21.25,1.1,20.0,10.0
46,2,25.0,2,23.75,1.21,20.0,10.0
47,1,25.0,3,21.25,1.1,20.0,10.0
48,1,25.0,3,21.25,1.1,20.0,10.0
49,2,25.0,3,21.25,1.21,20.0,10.0
50,1,25.0,2,23.75,1.1,20.0,10.0
51,2,25.0,3,21.25,1.21,20.0,10.0
52,2,25.0,0,22.5,1.21,20.0,10.0
53,1,25.0,0,22.5,1.1,20.0,10.0
54,2,25.0,4,22.5,1.21,20.0,20.0
55,2,25.0,0,22.5,1.21,20.0,10.0
56,1,25.0,0,22.5,1.1,20.0,10.0
57,1,25.0,2,23.75,1.1,20.0,10.0
58,1,25.0,0,22.5,1.1,20.0,10.0
59,1,25.0,0,22.5,1.1,20.0,10.0
60,2,25.0,0,22.5,1.21,20.0,10.0
61,2,25.0,3,21.25,1.21,20.0,10.0
