index,x,y
0,96.984,7.546
1,95.145,68.585
2,44.449,93.277
3,2.537,35.738
4,35.648,5.015
5,89.104,14.183
6,21.797,49.816
7,38.936,10.517
8,87.999,53.11
9,16.507,45.919
10,16.33,46.409
11,91.775,98.541
12,15.82,89.699
13,51.361,27.095
14,28.816,6.75
15,39.997,68.61
16,26.106,84.107
17,40.797,88.147
18,87.089,41.494
19,71.462,60.257
20,25.338,33.147
21,53.813,44.006
22,13.008,35.105
23,48.536,36.978
24,49.644,3.123
25,92.713,34.921
26,0.078,79.788
27,45.035,97.727
28,64.506,36.086
29,67.101,82.44
30,3.974,79.841
