index,type,capacity,carrierId,min_capacity,costPerKmPerWeight,additionalDeliveryCost,maxDistanceBetweenCustomers
0,1,25.0,4,22.5,1.1,20.0,10.0
1,2,25.0,0,22.5,1.21,20.0,10.0
2,2,25.0,1,22.5,1.21,20.0,20.0
3,1,25.0,0,22.5,1.1,20.0,10.0
4,1,25.0,0,22.5,1.1,20.0,10.0
5,1,25.0,1,22.5,1.1,20.0,20.0
6,1,25.0,0,22.5,1.1,20.0,10.0
7,1,25.0,2,21.25,1.1,20.0,10.0
8,2,25.0,1,22.5,1.21,20.0,20.0
9,1,25.0,4,22.5,1.1,20.0,10.0
10,2,25.0,3,21.25,1.21,20.0,20.0
11,1,25.0,0,22.5,1.1,20.0,10.0
12,2,25.0,4,22.5,1.21,20.0,10.0
13,2,25.0,2,21.25,1.21,20.0,10.0
14,1,25.0,0,22.5,1.1,20.0,10.0
15,2,25.0,2,21.25,1.21,20.0,10.0
16,2,25.0,0,22.5,1.21,20.0,10.0
17,2,25.0,1,22.5,1.21,20.0,20.0
18,2,25.0,0,22.5,1.21,20.0,10.0
19,1,25.0,2,21.25,1.1,20.0,10.0
20,2,25.0,2,21.25,1.21,20.0,10.0
21,1,25.0,0,22.5,1.1,20.0,10.0
22,1,25.0,3,21.25,1.1,20.0,20.0
23,1,25.0,3,21.25,1.1,20.0,20.0
24,1,25.0,0,22.5,1.1,20.0,10.0
25,1,25.0,0,22.5,1.1,20.0,10.0
26,1,25.0,0,22.5,1.1,20.0,10.0
27,2,25.0,0,22.5,1.21,20.0,10.0
28,2,25.0,2,21.25,1.21,20.0,10.0
29,1,25.0,0,22.5,1.1,20.0,10.0
30,1,25.0,4,22.5,1.1,20.0,10.0
31,1,25.0,0,22.5,1.1,20.0,10.0
32,2,25.0,1,22.5,1.21,20.0,20.0
33,2,25.0,0,22.5,1.21,20.0,10.0
34,1,25.0,4,22.5,1.1,20.0,10.0
35,1,25.0,0,22.5,1.1,20.0,10.0
36,2,25.0,0,22.5,1.21,20.0,10.0
37,2,25.0,1,22.5,1.21,20.0,20.0
38,1,25.0,4,22.5,1.1,20.0,10.0
39,2,25.0,0,22.5,1.21,20.0,10.0
40,2,25.0,1,22.5,1.21,20.0,20.0
41,1,25.0,2,21.25,1.1,20.0,10.0
42,2,25.0,0,22.5,1.21,20.0,10.0
43,1,25.0,2,21.25,1.1,20.0,10.0
44,2,25.0,2,21.25,1.21,20.0,10.0
45,1,25.0,0,22.5,1.1,20.0,10.0
46,2,25.0,4,22.5,1.21,20.0,10.0
47,1,25.0,3,21.25,1.1,20.0,20.0
48,2,25.0,2,21.25,1.21,20.0,10.0
49,1,25.0,0,22.5,1.1,20.0,10.0
50,1,25.0,2,21.25,1.1,20.0,10.0
51,1,25.0,0,22.5,1.1,20.0,10.0
52,1,25.0,0,22.5,1.1,20.0,10.0
53,2,25.0,3,21.25,1.21,20.0,20.0
54,1,25.0,2,21.25,1.1,20.0,10.0
55,1,25.0,2,21.25,1.1,20.0,10.0
56,2,25.0,0,22.5,1.21,20.0,10.0
57,1,25.0,2,21.25,1.1,20.0,10.0
58,2,25.0,3,21.25,1.21,20.0,20.0
59,1,25.0,0,22.5,1.1,20.0,10.0
60,1,25.0,0,22.5,1.1,20.0,10.0
61,1,25.0,0,22.5,1.1,20.0,10.0
62,1,25.0,3,21.25,1.1,20.0,20.0
63,2,25.0,3,21.25,1.21,20.0,20.0
64,2,25.0,3,21.25,1.21,20.0,20.0
65,2,25.0,3,21.25,1.21,20.0,20.0
66,2,25.0,3,21.25,1.21,20.0,20.0
67,1,25.0,0,22.5,1.1,20.0,10.0
68,1,25.0,2,21.25,1.1,20.0,10.0
69,1,25.0,2,21.25,1.1,20.0,10.0
70,1,25.0,2,21.25,1.1,20.0,10.0
71,1,25.0,0,22.5,1.1,20.0,10.0
72,2,25.0,3,21.25,1.21,20.0,20.0
73,2,25.0,3,21.25,1.21,20.0,20.0
74,2,25.0,3,21.25,1.21,20.0,20.0
75,1,25.0,2,21.25,1.1,20.0,10.0
76,1,25.0,0,22.5,1.1,20.0,10.0
77,1,25.0,2,21.25,1.1,20.0,10.0
78,1,25.0,2,21.25,1.1,20.0,10.0
