index,x,y
0,55.239,68.109
1,100.0,53.859
2,58.413,86.811
3,47.789,64.943
4,1.589,4.57
5,92.289,52.759
6,68.834,70.994
7,65.715,64.68
8,64.92,98.858
9,87.655,38.21
10,99.978,35.598
11,3.627,54.521
12,0.0,51.787
13,65.66,20.362
14,48.185,89.643
15,20.421,18.165
16,20.071,79.34
17,55.4,35.081
18,39.526,100.0
19,14.619,18.643
20,53.105,28.22
21,56.982,42.126
22,7.063,94.79
23,80.507,74.285
24,53.2,85.572
25,93.744,19.05
26,18.505,8.417
27,52.3,19.984
28,56.929,71.137
29,22.906,21.433
30,59.81,56.654
31,40.342,88.38
32,34.783,0.0
33,60.535,88.441
34,67.745,92.203
