index,x,y
0,88.174,91.379
1,21.611,8.391
2,76.351,16.653
3,78.75,19.149
4,86.803,95.255
5,95.116,72.269
6,16.61,5.89
7,94.407,72.709
8,15.194,6.789
9,78.651,18.459
10,45.804,36.905
11,89.717,94.036
12,95.196,76.332
13,3.863,15.547
14,19.524,6.016
15,87.961,96.659
16,89.753,96.13
17,96.652,73.296
18,17.424,4.929
19,90.816,95.638
20,77.892,19.21
21,87.837,95.629
22,19.279,5.896
23,6.191,13.519
24,75.734,17.57
25,89.317,95.849
26,20.818,3.338
27,77.944,24.309
28,45.695,35.452
29,90.628,99.959
30,90.641,96.988
31,16.501,0.097
32,44.045,37.59
33,77.975,13.297
34,79.647,22.409
35,88.037,97.036
36,5.702,12.932
37,4.916,14.58
38,15.584,4.253
39,89.831,95.845
40,17.855,6.594
41,48.089,33.552
42,44.986,33.765
43,97.725,70.367
44,6.096,15.708
45,89.088,92.979
46,46.092,35.816
47,43.742,32.441
48,47.172,33.176
49,86.841,98.323
50,4.501,14.145
51,15.717,1.414
52,19.484,6.117
53,47.521,33.356
54,89.526,94.252
55,4.314,15.809
56,19.092,8.202
57,18.408,4.425
58,6.368,14.849
59,6.403,14.9
60,44.596,32.403
61,89.917,91.91
62,97.367,70.384
63,90.452,93.088
64,97.084,71.738
65,79.252,16.991
66,78.171,17.709
67,17.044,9.221
68,17.57,6.012
69,18.276,7.265
70,89.76,93.294
71,90.018,95.67
72,43.804,33.932
73,95.803,75.602
74,6.171,14.284
75,89.368,94.471
76,4.981,14.557
77,6.874,8.323
78,19.188,5.102
79,95.734,73.759
80,95.939,68.766
81,96.067,74.324
82,45.082,37.069
83,79.531,15.024
84,7.249,14.769
85,1.88,13.104
86,44.826,32.23
87,94.752,71.574
88,44.559,32.167
89,4.421,7.833
90,95.648,73.748
91,88.99,96.575
92,3.535,19.006
93,44.61,33.594
94,93.98,72.93
95,6.658,10.334
96,46.609,36.204
97,95.939,73.641
98,77.169,17.09
99,4.731,14.766
100,46.918,33.681
101,78.755,17.412
102,17.876,6.816
103,89.723,94.099
104,76.292,19.894
105,91.704,96.792
106,91.111,95.081
107,4.54,11.138
108,46.438,38.377
109,5.967,16.258
110,94.917,73.376
111,18.333,6.704
112,93.415,97.998
113,89.941,96.599
