index,weight,type,clientId
0,8.64,1,0
1,14.22,1,0
2,6.62,1,1
3,8.52,1,1
4,14.36,1,1
5,9.08,1,2
6,12.21,1,2
7,2.42,1,3
8,8.03,1,3
9,10.33,1,3
10,10.92,1,4
11,14.92,1,5
12,5.33,1,5
13,10.1,1,5
14,6.22,1,5
15,2.13,1,5
16,7.83,1,6
17,8.76,1,6
18,13.26,1,6
19,6.94,1,7
20,2.52,1,8
21,11.33,1,8
22,11.26,1,8
23,12.83,1,8
24,7.47,1,8
25,3.99,1,9
26,4.9,1,9
27,9.33,1,10
28,5.2,1,10
29,12.16,1,11
30,14.27,1,12
31,8.8,1,13
32,14.15,1,13
33,12.73,1,13
34,2.49,1,13
35,13.56,1,14
36,3.42,1,14
37,12.09,1,15
38,14.48,1,15
39,9.22,1,15
40,8.52,1,15
41,5.34,1,15
42,10.41,1,16
43,7.24,1,17
44,7.11,1,17
45,2.86,1,18
46,7.31,1,18
47,3.78,1,18
48,8.81,1,18
49,14.03,1,19
50,13.82,1,19
51,6.62,1,19
52,13.3,1,19
53,14.93,1,19
54,12.64,1,20
55,14.9,1,20
56,5.84,1,20
57,14.52,1,20
58,6.99,1,20
59,5.21,1,21
60,2.73,1,21
61,5.67,1,21
62,2.75,1,21
63,11.04,1,22
64,12.94,1,22
65,6.52,1,22
66,13.93,1,23
67,3.27,1,23
68,3.83,1,23
69,13.69,1,23
70,3.8,1,24
71,7.34,1,25
72,7.62,1,25
73,8.68,1,25
74,9.01,1,26
75,2.12,1,26
76,12.87,1,27
77,12.01,1,27
78,11.88,1,27
79,5.84,1,28
80,14.53,1,28
81,5.97,1,28
82,13.07,1,28
83,8.9,1,29
84,8.65,1,29
85,13.41,1,29
86,14.48,1,30
87,10.15,1,30
88,2.61,1,30
89,3.27,1,31
90,9.89,1,31
91,11.29,1,31
92,10.43,1,31
93,9.58,1,31
94,7.09,1,32
95,7.48,1,32
96,11.58,1,32
97,10.75,1,33
98,6.09,1,33
99,12.21,1,33
