index,x,y
0,79.149,91.992
1,40.619,96.565
2,100.0,34.677
3,19.16,10.933
4,11.016,52.923
5,65.542,61.632
6,90.697,0.0
7,74.465,90.037
8,40.358,95.766
9,39.467,64.02
10,37.489,96.35
11,37.295,66.826
12,38.716,67.077
13,95.064,0.406
14,38.055,96.846
15,2.829,23.508
16,41.285,97.805
17,13.528,52.919
18,16.588,50.435
19,18.259,10.989
20,0.482,28.4
21,70.269,50.561
22,89.918,0.212
23,77.544,91.504
24,71.351,54.904
25,70.162,56.72
26,20.931,8.428
27,96.57,33.855
28,0.0,24.426
29,35.917,100.0
30,40.847,97.775
31,66.267,66.138
32,64.075,64.921
33,99.046,33.043
